#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CONVERTING;CONVERTING;CONVERSION;KONVERTIERUNG;;CONVERSIÓN;;;;;;;;;x
EVTDESC_RIP_12070_E;Shutting the gates to [Root.Capital.Capital.GetName] and secluding ourselves from the epidemic outside was not an easy decision to make. Watching your domain from your windows, you are reminded of the precarious situation. However, another issue has arisen lately in the matter of dealing with the droves of impatient subjects now confined to the castle. Work is dwindling as reports from the outside become more scarce, the cooking staff have lost their enthusiasm due to the rationing, and when our nobles are not complaining about being unable to visit their families, they are visibly bored. "If there is nothing else for us to do, we could at least enjoy each other's company?" [bored_courtier_target.GetTitledName] suggests.\nScratching your chin, you contemplate [bored_courtier_target.GetHerHis] words. If the end is coming, perhaps there is nothing wrong with wanting to savor your last days?;Fermer les portes de [Root.Capital.Capital.GetName] pour nous protéger de l'épidémie frappant le pays ne fut pas une décision facile à prendre. Regardant par la fenêtre, vous repensez à la situation précaire. Cependant, un autre problème a émergé dernièrement concernant la manière de s'occuper des sujets impatients à l'intérieur de nos murs. Le travail diminue puisque les informations venant de l'extérieur deviennent plus rares, le personnel de cuisine a perdu son enthousiasme en raison du rationnement, et quand nos nobles ne se plaignent pas de ne pas pouvoir rendre visite à leurs familles, ils s'ennuient. « Si nous n'avons rien d'autre à faire, nous pourrions au moins profiter de la compagnie des autres ? », suggère [bored_courtier_target.GetTitledName]. \nVous grattant le menton, vous réfléchissez à ces mots. Si la fin est proche, peut-être n'y a-t-il rien de mal à vouloir savourer vos derniers jours ?;Das Schließen der Tore von [Root.Capital.Capital.GetName], um sich vor der Epidemie draußen abzuschotten, war keine leichte Entscheidung gewesen. Als Ihr von Euren Fenstern aus Euren Blick über Euer Reich schweifen lasst, wird Euch die prekäre Situation bewusst. Allerdings ist in letzter Zeit ein anderes Problem aufgetreten. Wie geht man mit den Horden ungeduldiger Untertanen um, die jetzt in der Burg festsitzen. Die Arbeit lässt nach, während die Berichte aus der Außenwelt seltener werden. Aufgrund der Rationierung haben die Köche ihre Kochlust verloren, und wenn sich unsere Adeligen nicht gerade darüber beschweren, dass sie ihre Familien nicht besuchen können, sind sie offensichtlich gelangweilt. "Wenn es sonst schon nichts zu tun gibt, könnten wir nicht wenigstens unsere Gesellschaft genießen?", schlägt [bored_courtier_target.GetTitledName] vor.\nIhr kratzt Euch am Kinn und denkt über [bored_courtier_target.GetHerHis]e Worte nach. Wenn das Ende naht, ist es vielleicht gar nicht so falsch, die letzten Tage auf Erden genießen zu wollen?;;"Cerrar las puertas a [Root.Capital.GetName] y recluirnos de la epidemia de fuera no ha sido una decisión fácil. Mirar tus dominios desde las ventanas te recuerda lo precario de la situación. Sin embargo, ha surgido el nuevo problema de tratar con la multitud de súbditos impacientes que viven confinados en el castillo. El trabajo escasea a medida que lo hacen los informes del exterior, el personal de cocina ha perdido el entusiasmo a causa del racionamiento y cuando nuestros nobles no se quejan por no poder visitar a sus familias, están visiblemente aburridos. ""Ya que no podemos hacer nada más, ¿podemos al menos disfrutar de la compañía unos de otros?"", sugiere [bored_courtier_target.GetTitledName]. \nTe rascas la barbilla y sopesas sus palabras. Si se acerca el fin, quizá no haya nada de malo en querer saborear tus últimos días en la tierra...";;;;;x
EVTOPTA_RIP_12070;[bored_courtier_target.GetSheHeCap] is right, we should try to enjoy ourselves.;[bored_courtier_target.GetIlElleCap] a raison, nous devrions essayer de nous amuser.;[bored_courtier_target.GetSheHeCap] hat Recht, wir sollten Spaß haben.;;[bored_courtier_target.GetSheHeCap] tiene razón, deberíamos intentar divertirnos.;;;;;x
EVTOPTA_RIP_12070_TT;You order §Y[bored_courtier_target.GetTitledName]§! to by any means find ways to increase the spirit of the castle.\n;Vous ordonnez à §Y[bored_courtier_target.GetTitledName]§! d'améliorer par n'importe quel moyen l'ambiance entre nos murs.;Ihr befehlt §Y[bored_courtier_target.GetTitledName]§! auf allen Wegen Mittel zu finden, um die Stimmung in der Burg zu heben..\n;;Ordenas a §Y[bored_courtier_target.GetTitledName]§! que busque por todos los medios una manera de levantar la moral del castillo.\n;;;;;x
EVTOPTB_RIP_12070;We should all make an effort to find comfort here in [Root.Capital.Capital.GetName].;Nous devrions tous faire un effort pour mieux vivre à [Root.Capital.Capital.GetName].;Wir sollten uns alle bemühen, hier in [Root.Capital.Capital.GetName] etwas Wohlbefinden zu finden.;;Todos deberíamos esforzarnos por estar cómodos aquí en [Root.Capital.GetName].;;;;;x
EVTOPTB_RIP_12070_TT;You order §Y[bored_courtier_target.GetTitledName]§! to not go overboard with the arrangements.\n;Vous ordonnez à §Y[bored_courtier_target.GetTitledName]§! de ne pas aller trop loin avec les préparatifs.\n;Ihr befehlt §Y[bored_courtier_target.GetTitledName]§!, mit der Organisation nicht zu weit zu gehen.\n;;Ordenas a §Y[bored_courtier_target.GetTitledName]§! que no se exceda en sus soluciones.\n;;;;;x
EVTOPTC_RIP_12070;If I can't protect my people, the least I can do is not enjoy it.;Si je ne peux pas protéger mon peuple, le moins que je puisse faire c'est de ne pas en profiter.;Wenn ich mein Volk schon nicht schützen kann, ist das Mindeste, was ich tun kann, diese Tatsache nicht zu genießen.;;Si no puedo proteger a mi pueblo, lo mínimo que puedo hacer es no disfrutarlo.;;;;;x
EVTOPTC_RIP_12070_TT;You would rather be bored to death.\n;Vous préféreriez vous ennuyer à mourir.\n;Ihr wärt lieber gelangweilt als tot.\n;;Antes preferirías aburrirte hasta la muerte.\n;;;;;x
EVTOPTD_RIP_12070;I'm really not in the mood.;Je ne suis vraiment pas d'humeur.;Ich bin wirklich nicht in Stimmung.;;La verdad es que no estoy de humor.;;;;;x
EVTOPTD_RIP_12070_TT;You would rather be bored to death.;Vous préféreriez vous ennuyer à mourir.\n;Ihr wärt lieber gelangweilt als tot.;;Antes preferirías aburrirte hasta la muerte.;;;;;x
EVTOPTE_RIP_12070;Can I invite my invisible friends, too?;Puis-je aussi inviter mes amis invisibles ?;Kann ich meine unsichtbaren Freunde auch einladen?;;¿Puedo invitar también a mis amigos invisibles?;;;;;x
EVTOPTE_RIP_12070_TT;You have been meaning to spend some quality time with them.\n§Y[bored_courtier_target.GetTitledName]§! takes this as a yes and begins preparing the castle for a more festive air.\n;Vous avez l'intention de passer du bon temps avec eux.\n§Y[bored_courtier_target.GetTitledName]§! le prend pour un oui et commence à aménager les lieux pour une ambiance festive.\n;Ihr wolltet ja etwas Zeit mit ihnen verbringen.\n§Y[bored_courtier_target.GetTitledName]§! nimmt das als ein Ja und beginnt damit, die Burg etwas festlicher auszustatten.\n;;Tenías intención de pasar tiempo de calidad con ellos.\n§Y[bored_courtier_target.GetTitledName]§! se lo toma como un sí y empieza a preparar el castillo para que tenga un aire más festivo.\n;;;;;x
EVTOPTF_RIP_12070;I had a dream about this. DEATH will consume us all!;J'ai fait un rêve à ce propos. La Mort nous emmènera tous !;Ich habe davon geträumt. Der TOD wird uns alle verzehren!;;He soñado con esto. ¡La MUERTE nos consumirá a todos!;;;;;x
EVTOPTF_RIP_12070_TT;You have seen the future and refuse to be fooled.\n§Y[bored_courtier_target.GetTitledName]§! runs along, half scared of you.\n;Vous avez vu le futur et refusez d'être dupé[Root.GetNoneE].\n§Y[bored_courtier_target.GetTitledName]§! s'en va, un peu effrayé[bored_courtier_target.GetNoneE] par vous.\n;Ihr habt die Zukunft gesehen und lasst Euch nicht täuschen.\n§Y[bored_courtier_target.GetTitledName]§! geht davon, etwas in Furcht vor Euch.\n;;Has visto el futuro y te niegas a dejar que te engañen.\n§Y[bored_courtier_target.GetTitledName]§! sale corriendo, con miedo de ti.\n;;;;;x
EVTDESC_RIP_12071_A;[bored_courtier_target.GetFirstName] has really spruced things up. Windows are polished, there are new drapes in place and the fine cutlery is now brought out for every meal. There is even a lute player around and I've given free access to our wine-cellars. Admittedly, it is easy to ignore the hardship going on outside our safe-haven of [Root.Capital.Capital.GetName].;[bored_courtier_target.GetFirstName] a vraiment donné une meilleure allure au lieu. Les fenêtres sont brillantes, il y a de nouveaux rideaux, et de beaux couverts sont utilisés pour chaque repas. Il y a même un joueur de luth et j'ai laissé un libre accès à nos caves. De l'aveu de chacun, c'est facile d'ignorer les épreuves que subissent ceux à l'extérieur de notre refuge à [Root.Capital.Capital.GetName].;[bored_courtier_target.GetFirstName] hat alles wirklich toll hergerichtet. Die Fenster sind poliert, es gibt neue Vorhänge und bei jeder Mahlzeit kommt das gute Besteck hervor. Es gibt sogar einen Lautenspieler und ich habe freien Zugang zu unseren Weinkellern gewährt. Zugegebenermaßen lässt sich in unserem sicheren Hafen von [Root.Capital.Capital.GetName] das Elend draußen leicht ignorieren.;;[bored_courtier_target.GetFirstName] ha dejado las cosas muy aseadas. Las ventanas están abrillantadas, hay cortinas nuevas y la cubertería fina se saca para cada comida. Hay incluso un laudista, y he dado acceso libre a nuestras bodegas. La verdad es que es fácil ignorar las dificultades del exterior en nuestro santuario de [Root.Capital.GetName].;;;;;x
EVTDESC_RIP_12071_B;[bored_courtier_target.GetFirstName] has really spruced things up! Windows are polished, there are new drapes in place and the fine cutlery is now brought out for every meal. There is even a lute player stalking me these days, but the voice in my head says he's alright. I'm starting to think my nightmares are just nightmares. [Root.Capital.Capital.GetName] is the safest place in the world.;[bored_courtier_target.GetFirstName] a vraiment donné une meilleure allure au lieu. Les fenêtres sont brillantes, il y a de nouveaux rideaux, et de beaux couverts sont utilisés pour chaque repas. Il y a même un joueur de luth qui me suit partout ces jours-ci, mais la voix dans ma tête me dit que c'est normal. Je commence à penser que mes cauchemars sont simplement des cauchemars. [Root.Capital.Capital.GetName] est le lieu le plus sûr au monde.;[bored_courtier_target.GetFirstName] hat alles wirklich toll hergerichtet! Die Fenster sind poliert, es gibt neue Vorhänge und bei jeder Mahlzeit kommt das gute Besteck hervor. Es scheint mir sogar ein Lautenspieler zu folgen, aber die Stimme in meinem Kopf sagt mir, dass er in Ordnung ist. Ich glaube langsam, dass meine Albträume nur Albträume sind. [Root.Capital.Capital.GetName] ist der sicherste Ort auf Erden.;;¡[bored_courtier_target.GetFirstName] ha dejado las cosas muy aseadas! Las ventanas están abrillantadas, hay cortinas nuevas y la cubertería fina se saca para cada comida. Hay incluso un laudista que me acecha estos días, pero mi voz interior me dice que es buena gente. Empiezo a pensar que mis pesadillas son solo eso. [Root.Capital.GetName] es el lugar mas seguro del mundo.;;;;;x
EVTOPTA_RIP_12071;[bored_courtier_target.GetFirstName], perhaps you can do something about the lights?;[bored_courtier_target.GetFirstName], pourriez-vous faire quelque chose pour l'éclairage ?;[bored_courtier_target.GetFirstName], könnt Ihr vielleicht etwas mit der Beleuchtung anfangen?;;[bored_courtier_target.GetFirstName], ¿podrías hacer algo con las luces?;;;;;x
EVTOPTA_RIP_12071_TT;You encourage §Y[bored_courtier_target.GetTitledName]§! and [bored_courtier_target.GetHerHis] staff in the lavish decorating of the castle. You continue the revelry.\n;Vous encouragez §Y[bored_courtier_target.GetTitledName]§! et ses domestiques dans la décoration intérieure du lieu. Vous poursuivez les festivités.\n;Ihr ermutigt §Y[bored_courtier_target.GetTitledName]§! und [bored_courtier_target.GetHerHis]e Diener zur üppigen Dekoration der Burg. Weiter gehts mit den Feierlichkeiten.\n;;Animas a §Y[bored_courtier_target.GetTitledName]§! y a su equipo en decorar espléndidamente el castillo. Prosigues los festejos.\n;;;;;x
EVTOPTB_RIP_12071;[bored_courtier_target.GetTitledName], you've made life in seclusion bearable.;[bored_courtier_target.GetTitledName], vous avez rendu la vie en réclusion supportable.;[bored_courtier_target.GetTitledName], Ihr habt das Leben in der Abgeschiedenheit erträglich gemacht.;;[bored_courtier_target.GetTitledName], has hecho llevadera la vida en confinamiento.;;;;;x
EVTOPTB_RIP_12071_TT;You continue the revelry.\n;Vous poursuivez les festivités.\n;Weiter gehts mit den Feierlichkeiten.\n;;Prosigues los festejos.\n;;;;;x
EVTOPTC_RIP_12071;This is starting to feel distasteful.;Cela commence à devenir déplaisant.;Langsam fühlt Ihr Euch angewidert.;;Esto empieza a ser de mal gusto.;;;;;x
EVTOPTC_RIP_12071_TT;You call off the revelry.\n;Vous annulez les festivités.\n;Ihr sagt die Feierlichkeiten ab.\n;;Suspendes los festejos.\n;;;;;x
EVTDESC_RIP_12074_A;In spite of being cooped up in the castle while death rages on outside, the spirit of [Root.Capital.Capital.GetName] has never seemed so alive. I'm having a jolly time socializing with my court, but strangely enough there seems to be more people here than before? I don't remember inviting that stranger with the mask.;En dépit du fait d'être enfermé[Root.GetNoneE] chez soi pendant que la mort fait des ravages à l'extérieur, l'ambiance à [Root.Capital.Capital.GetName] n'a jamais été aussi bonne. Je passe des moments agréables à bavarder avec ma Cour, mais étrangement il semble y avoir plus de monde qu'avant. Je ne me souviens pas par exemple avoir invité cette personne avec le masque...;Obwohl Ihr in der Burg festsitzt, während draußen der Tod weitertobt, scheint in [Root.Capital.Capital.GetName] noch ein größerer Trubel geherrscht zu haben. Ich habe viel Spaß an der Geselligkeit an meinem Hof, aber seltsamerweise scheinen mehr Leute hier zu sein als vorher? Ich kann mich nicht erinnern, den Fremden mit der Maske eingeladen zu haben.;;A pesar de estar encerrado en el castillo mientras la muerte arrasa el exterior, el espíritu de [Root.Capital.Capital.GetName] nunca ha estado tan vivo. Me lo paso estupendamente socializando con mi corte, pero parece haber más gente aquí que antes. No recuerdo haber invitado a ese desconocido de la máscara.;;;;;x
EVTDESC_RIP_12074_B;The strange and long period of seclusion is over and much thanks to our recent efforts the general mood of [Root.Capital.Capital.GetName] has never been so great. Perhaps having survived disease through prolonged revelry does that you? However, there seems to be more people here than before. I don't remember inviting that stranger with the mask?;La période longue et étrange de la réclusion est terminée, et, grâce à nos efforts récents, l'humeur générale à [Root.Capital.Capital.GetName] n'a jamais été aussi bonne. Il est possible qu'avoir survécu en participant à des festivités prolongées y soit pour quelque chose. Cependant, il semble y avoir plus de gens qu'auparavant. Je ne me souviens pas par exemple avoir invité cette personne qui porte un masque...;Die seltsame und lange Phase der Abgeschiedenheit ist vorüber, und dank unserer jüngsten Anstrengungen war die allgemeine Stimmung in [Root.Capital.Capital.GetName] noch nie so gut. Vielleicht liegt es daran, dass wir durch langes Feiern eine Seuche überstanden haben? Allerdings scheinen mehr Leute hier zu sein als vorher. Ich kann mich nicht erinnern, den Fremden mit der Maske eingeladen zu haben?;;El extraño y largo periodo de reclusión ha terminado y, gracias a nuestras últimas iniciativas, la moral de [Root.Capital.Capital.GetName] nunca ha estado mejor. Quizá sean esos los efectos de sobrevivir a la enfermedad mediante un jolgorio prolongado. Sin embargo, parece haber más gente aquí que antes. No recuerdo haber invitado a ese desconocido de la máscara.;;;;;x
EVTDESC_RIP_12074_C;Seclusion schmeclusion. I'm having a blast! I never knew my invisible friends would get along so well with my courtiers. There's a new one though, I think. I don't remember inviting that stranger with the mask? I want one just like it!;Je m'éclate ! Je n'aurais jamais imaginé que mes amis invisibles s'entendraient si bien avec mes courtisans. D'ailleurs, j'en ai un[partying_stranger.GetNoneE] de plus apparemment... Je veux dire... Je ne me souviens pas avoir invité cette personne avec le masque...;Pah, Abgeschiedenheit! Ich habe viel Spaß! Ich hätte nie gedacht, dass sich meine Höflinge so gut mit meinen unsichtbaren Freunden vertragen. Aber ich glaube, da ist eine neue Person da. Ich meine ... Ich kann mich nicht erinnern, den Fremden mit der Maske eingeladen zu haben? Ich will auch so eine! Vielleicht sollte ich Nachforschungen anstellen.;;¿Qué reclusión ni qué niño muerto? ¡Me lo estoy pasando en grande! No sabía que mis cortesanos se llevarían tan bien con mis amigos invisibles. Aunque creo que hay uno nuevo. Es decir... No recuerdo haber invitado a ese desconocido de la máscara. ¡Quiero una igual! A lo mejor debería investigarlo.;;;;;x
EVTOPTA_RIP_12074;Who is [partying_stranger.GetSheHe]?;Qui est-[partying_stranger.GetIlElle] ?;Wer ist [partying_stranger.GetSheHe]?;;¿Quién será?;;;;;x
EVTOPTA_RIP_12074_TT;§Y[partying_stranger.GetFirstName]§! seems to be looking at you from behind [partying_stranger.GetHerHis] mask.\n;§Y[partying_stranger.GetFirstName]§! semble vous regarder de derrière son masque.\n;§Y[partying_stranger.GetFirstName]§! scheint Euch von hinter [partying_stranger.GetHerHis]er Maske anzustarren.\n;;§Y[partying_stranger.GetFirstName]§! parece estar mirándote tras su máscara.\n;;;;;x
EVTOPTB_RIP_12074;Isn't there something off about [partying_stranger.GetHerHim]?;N'y a-t-il pas quelque chose d'étrange dans son attitude ?;Hat [partying_stranger.GetSheHe] er nicht etwas Seltsames an sich?;;¿No parece que hay algo raro en él?;;;;;x
EVTOPTB_RIP_12074_TT;§Y[partying_stranger.GetFirstName]§! leaves the room.\n;§Y[partying_stranger.GetFirstName]§! quitte la salle.\n;§Y[partying_stranger.GetFirstName]§! verlässt den Raum.\n;;§Y[partying_stranger.GetFirstName]§! abandona la habitación.\n;;;;;x
EVTOPTC_RIP_12074;I might have to deal with that...;Je pourrais avoir à m'en occuper...;Ich muss mich wohl darum kümmern ...;;Quizá tenga que ocuparme de ello...;;;;;x
EVTDESC_RIP_12075_A;During yet another evening of wine-fueled relaxation I approach [bored_courtier_target.GetTitledName] just as a tall clock strikes the hour. The sound causes the lute player to halt and my courtiers to glance cautiously at each other. "Is that masked one a friend of yours?" I inquire. [bored_courtier_target.GetFirstName] shakes [bored_courtier_target.GetHerHis] head.;Lors d'une autre soirée de détente alimentée en vin, j'approche [bored_courtier_target.GetTitledName] alors qu'une grande horloge sonne l'heure. Le son pousse le joueur de luth à s'arrêter et mes courtisans à se regarder les uns les autres. « Est-ce que cette personne masquée fait partie de vos amis ? », demandé-je. [bored_courtier_target.GetFirstName] répond par la négative.;Bei einer weiteren weinseligen Abendunterhaltung nähere ich mich [bored_courtier_target.GetTitledName], als die große Uhr gerade Mitternacht schlägt. Der Klang lässt den Lautenspieler innehalten und meine Höflinge werfen einander vorsichtige Blicke zu. "Ist der Maskierte ein Freund von Euch?", frage ich. [bored_courtier_target.GetFirstName] schüttelt [bored_courtier_target.GetHerHis]en Kopf.;;"Durante otra velada de relajación inducida por el vino, me acerco a [bored_courtier_target.GetTitledName] cuando un reloj de pie marca la hora. El sonido hace que el laudista deje de tocar y que mis cortesanos se miren con cautela entre ellos. ""¿La persona de la máscara es amiga tuya?"", pregunto. [bored_courtier_target.GetFirstName] niega con la cabeza.";;;;;x
EVTDESC_RIP_12075_B;I'm in the middle of a staring contest with the masked stranger when I sneeze violently. The sound causes the lute player to halt and my courtiers to glance cautiously at each other. "D'you know where I can get a mask like that?" [bored_courtier_target.GetFirstName] shakes [bored_courtier_target.GetHerHis] head.;Je suis au milieu d'un concours de regard avec l'inconnu[partying_stranger.GetNoneE] masqué[partying_stranger.GetNoneE] lorsque j'éternue violemment. Le son pousse le joueur de luth à s'arrêter et mes courtisans à se regarder les uns les autres. « Savez-vous où je peux obtenir un masque comme ça ? [bored_courtier_target.GetFirstName] répond par la négative.;Der maskierte Fremde und ich starren uns gerade an, als ich herzhaft niese. Der Klang lässt den Lautenspieler innehalten und meine Höflinge werfen einander vorsichtige Blicke zu. "Wisst Ihr, wo ich so eine Maske herbekomme?" [bored_courtier_target.GetFirstName] schüttelt [bored_courtier_target.GetHerHis]en Kopf.;;"Estoy en mitad de un duelo de miradas con el enmascarado desconocido cuando estornudo con violencia. El sonido hace que el laudista deje de tocar y que mis cortesanos se miren con cautela entre ellos. ""¿Sabes dónde puedo conseguir una máscara como esa?"" [bored_courtier_target.GetFirstName] niega con la cabeza.";;;;;x
EVTOPTA_RIP_12075;I should just talk to [partying_stranger.GetHerHim], before this turns awkward.;Je devrais juste lui parler avant que cela devienne difficile.;Ich sollte einfach nur mit [partying_stranger.Getihmihr] reden, damit das nicht peinlich wird.;;Debería hablar con el enmascarado antes de que esto se vuelva incómodo.;;;;;x
EVTOPTA_RIP_12075_TT;You take a deep breath and decide that you will soon make time to approach the masked stranger in a casual manner.\n;Vous prenez une profonde respiration et décidez d'approcher l'inconnu[partying_stranger.GetNoneE] de façon informelle.\n;Ihr atmet tief durch und beschließt, dass Ihr Euch bald die Zeit nehmen werdet, den maskierten Fremden unverfänglich anzusprechen.\n;;Respiras hondo y decides que en breve te tomarás un momento para acercarte al enmascarado de forma casual.\n;;;;;x
EVTOPTB_RIP_12075;How dare a stranger sneak into our midst like this?!;Comment un[partying_stranger.GetNoneE] inconnu[partying_stranger.GetNoneE] peut-[partying_stranger.GetLuiElle] oser s'incruster ici ?;Wie kann es ein Fremder wagen, sich so in Eure Mitte zu schleichen?!;;¡¿Cómo se atreve un desconocido a colarse así entre nosotros?!;;;;;x
EVTOPTB_RIP_12075_TT;You are outraged and decide that you'll have to approach the masked stranger with fierce determination.\n;Vous êtes offensé[Root.GetNoneE] et décidez d'approcher l'inconnu[partying_stranger.GetNoneE] masqué[partying_stranger.GetNoneE] avec une farouche détermination.\n;Ihr seid außer Euch und beschließt, dass Ihr dem maskierten Fremden mit wilder Entschlossenheit entgegentreten müsst.\n;;Te embarga la ira y decides que debes acercarte al enmascarado con feroz determinación.\n;;;;;x
EVTOPTC_RIP_12075;Wait...is that who I think it is?;Attendez... Est-ce ce que je pense ?;Moment ... ich glaube ich weis wer das ist?;;Espera... ¿Es quien creo que es?;;;;;x
EVTOPTC_RIP_12075_TT;There is something ethereal about the masked stranger and you think you know why.\n;Il y a quelque chose d'irréel concernant l'inconnu[partying_stranger.GetNoneE] masqué[partying_stranger.GetNoneE] et vous croyez savoir pourquoi.\n;Der maskierte Fremde hat etwas Unwirkliches an sich, und Ihr glaubt, Ihr wisst, warum.\n;;Hay algo etéreo en el enmascarado desconocido y crees saber el motivo.\n;;;;;x
EVTOPTD_RIP_12075;Actually, I think I recognize that figure...;En fait, je crois que je reconnais cette silhouette...;Ich glaube, ich erkenne diese Figur ...;;Lo cierto es que reconozco esa silueta...;;;;;x
EVTOPTD_RIP_12075_TT;There is something unnatural about the stranger and you feel a mild panic rising in your chest.\n;Il y a quelque chose d'irréel concernant l'inconnu[partying_stranger.GetNoneE] masqué[partying_stranger.GetNoneE], et, le réalisant, vous sentez votre coeur battre plus vite.\n;Der Fremde hat etwas Unnatürliches an sich, und Ihr spürt eine milde Panik in Eurer Brust aufkeimen.\n;;Hay algo antinatural en el desconocido y sientes un leve pánico apoderarse de tu pecho.\n;;;;;x
EVTOPTE_RIP_12075;[bored_courtier_target.GetFirstName], you're just NO help at all!;[bored_courtier_target.GetFirstName], vous n'êtes d'aucune aide !;[bored_courtier_target.GetFirstName], Ihr seid einfach ÜBERHAUPT keine Hilfe!;;¡[bored_courtier_target.GetFirstName], no me ayudas en NADA!;;;;;x
EVTOPTE_RIP_12075_TT;You will simply ask the darkly clad figure yourself.\n;Vous allez interroger la personne sinistrement vêtue vous-même.\n;Ihr werdet die dunkel gekleidete Figur einfach selbst fragen müssen.\n;;Irás tú sin más a preguntarle a la silueta de oscuros ropajes.\n;;;;;x
EVTDESC_RIP_12076;[partying_stranger.GetTitledName] has apparently disappeared from court. I've had my men look for the masked stranger, but all that has been found is their mask. It apparently smelled wretchedly, so I can't blame the servant for burning it.;[partying_stranger.GetTitledName] a apparemment disparu. J'ai envoyé mes hommes à sa recherche, mais tout ce qui a été retrouvé c'est son masque. Il sentait apparemment très mauvais, donc je ne peux pas reprocher au domestique de l'avoir brûlé.;[partying_stranger.GetTitledName] ist anscheinend vom Hof verschwunden. Ich habe meine Männer auf die Suche nach dem Fremden geschickt, aber sie konnten nur seine Maske finden. Angeblich hat sie schrecklich gestunken, daher kann ich verstehen, warum die Diener sie verbrannt haben.;;"Al parecer, [partying_stranger.GetTitledName] ha desaparecido de la corte. He ordenado que busquen el desconocido enmascarado, pero solo han hallado su máscara. Parece que olía terriblemente no puedo culpar al sirviente que la ha quemado.";;;;;x
EVTOPTA_RIP_12076;I wonder who [partying_stranger.GetSheHe] was?;Je me demande qui c'était.;Ich frage mich, wer [partying_stranger.GetSheHe] wohl war?;;Me pregunto quién sería.;;;;;x
EVTOPTA_RIP_12076_TT;You can't put your finger on why, but you are relieved.\n;Vous ne savez pas pourquoi, mais vous êtes soulagé[Root.GetNoneE].\n;Ihr könnt nicht genau sagen, warum aber Ihr seid erleichtert.\n;;No sabrías decir por qué, pero es un alivio.\n;;;;;x
EVTDESC_RIP_12077;I make my way deeper into the hall where the mysterious [partying_stranger.GetManWoman] usually stands alone, a figure veiled in candlelight shadows. "Have we met?" I employ my most disarming smile - I wasn't made [Root.GetTitle] for naught! The stranger remains silent. That's when I notice the smell and I grow cold.;Je traverse la grande salle où l'étrange [partying_stranger.GetManWoman] reste habituellement seul[partying_stranger.GetNoneE], une silhouette plongée dans l'ombre. « Nous sommes nous déjà rencontrés ? », dis-je, avec le plus rassurant des sourires - je n'ai pas été fait[Root.GetNoneE] [Root.GetTitle] pour rien ! L'inconnu[partying_stranger.GetNoneE] ne dit cependant pas un mot. C'est à ce moment-là que je remarque l'odeur et que j'en ai des frissons.;Ich dränge mich in den Saal, wo [partying_stranger.Getderdie] geheimnisvolle [partying_stranger.GetManWoman] gewöhnlich alleine steht, eine Figur im Schatten des Kerzenlichts. "Kennen wir uns?", frage ich mit meinem entwaffnendsten Lächeln - ich wurde nicht umsonst zum [Root.GetTitle] ernannt! Der Fremde bleibt jedoch stumm. Dann bemerke ich den Gestank und mir wird ganz kalt.;;"Me adentro más en el salón donde la persona misteriosa suele estar en soledad, una silueta velada en las sombras de la luz de las velas. ""¿Nos conocemos?"", digo con mi sonrisa más encantadora. ¡No me nombraron [Root.GetTitle] porque sí! Pero el desconocido guarda silencio. Entonces noto el olor y me invade el frío.";;;;;x
EVTOPTA_RIP_12077;Wait, are those... buboes on your skin?;Attendez, sont-ce... des bubons sur votre peau ?;Moment, sind das ... Beulen auf Eurer Haut?;;Espera, eso de tu piel ¿son... bubones?;;;;;x
RIP_12077_TT_good_outcome;Something strange happens.\n;Quelque chose d'étrange se passe.\n;Etwas Seltsames passiert.\n;;Algo extraño sucede.\n;;;;;x
RIP_12077_TT_bad_outcome;Something terrible happens.\n;Quelque chose de terrible arrive.\n;Etwas Schreckliches passiert.\n;;Sucede algo terrible.;;;;;x
EVTDESC_RIP_12078;"YOU!", I call one final evening, pointing at the masked figure. [partying_stranger.GetSheHeCap] is standing in the middle of a room, seemingly with an invisible aura repelling any company. As I get closer I understand why - the smell makes me convulse, but the [partying_stranger.GetManWoman] says nothing.;« Vous ! », dis-je le dernier soir, en pointant du doigt la personne masquée. [partying_stranger.GetIlElleCap] reste debout au milieu de la pièce, apparemment avec une aura invisible repoussant quiconque. Alors que je m'approche, je comprends pourquoi - l'odeur me révulse, mais [partying_stranger.GetIlElle] ne dit pas un mot.;DU!", rufe ich eines Abends, und deute auf die maskierte Figur. [partying_stranger.GetSheHeCap] steht in der Mitte eines Zimmers, scheinbar mit einer unsichtbaren Aura, die alle abschreckt. Als ich näher komme, verstehe ich den Grund - der Gestank bringt mich zum Würgen, aber [partying_stranger.Getderdie] [partying_stranger.GetManWoman] sagt nichts.;;"¡TÚ!"", exclamo por fin una noche, señalando a la silueta enmascarada. Está de pie en medio de una sala, al parecer con un aura invisible que repele toda compañía. Cuando me acerco entiendo el motivo: el olor me causa convulsiones, pero el enmascarado no dice nada.";;;;;x
EVTOPTA_RIP_12078;Who... WHAT are you?;Qui... Qu'êtes-vous ?;Wer ... WAS seid Ihr?;;¿Quién...? ¿QUÉ eres?;;;;;x
EVTOPTA_RIP_12078_TT;Something strange happens.\n;Quelque chose d'étrange se passe.\n;Etwas Seltsames passiert.\n;;Algo extraño sucede.\n;;;;;x
