#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
gamer;Game Master;Expert en jeux;Meisterspieler;;Maestro de juego;;;;;;;;;x
EVTDESCA_WOL_11009;You charge at [opponent.GetBestName] as soon as the duel begins. [opponent.GetSheHeCap] is equally aggressive, and delivers vicious blows that you barely manage to evade. You hear the people that have gathered to watch your brawl gasp at the fury that is displayed. Their horror isn't surprising, since both of you manage to land more than a handful blows on each-other, causing injuries that would bring a less passionate man to his knees. The duel rages on as both of you refuse to yield, and soon enough you manage to slash [opponent.GetFirstName] in the side, causing a fatal wound. For a moment you seem victorious, but as your rage subsides, you're overwhelmed by pain. Looking down, you find [opponent.GetFirstName]'s blade driven straight through your stomach.;Vous foncez sur [opponent.GetBestName] l'épée levée au ciel dès que votre duel commence. Votre adversaire n'est pas en manque d'agressivité et vous inflige des coups remplis de haine que vous parvenez à parer du tranchant de votre lame. La foule retient son souffle face à la violence du spectacle qui se déroule devant ses yeux. De temps à autre, une attaque porte et n'importe quel homme se serait effondré en hurlant de douleur, mais le duel se poursuit et aucun des deux combattants n'a l'intention de céder. D'un coup vif, vous frappez votre adversaire au flanc. La blessure est fatale est vous pensez avoir gagné mais, baissant les yeux, vous découvrez la lame de [opponent.GetFirstName] plantée dans votre ventre.;Ihr stürmt gleich zu Beginn des Duells mit erhobenem Schwert auf [opponent.GetBestName] zu. [opponent.GetFirstName] geht genauso aggressiv vor und versetzt Euch voller Hass Schwerthiebe, die Ihr kaum mit der Schneide Eurer Klinge parieren könnt. Die Menschenmenge schnappt hörbar nach Luft angesichts des wilden Zweikampfs, die sich vor ihren Augen abspielt. Sowohl Ihr als auch Euer Gegner könnt gelegentlich einen Treffer landen, der einen normalen Menschen dazu bringen würde, sich vor Schmerz am Boden zu wälzen, aber das Duell geht weiter, da keiner aufgeben will. Mit einem schnellen Hieb versetzt Ihr [opponent.GetFirstName] einen tödlichen Hieb in die Seite. Ihr scheint siegreich zu sein, als plötzlich das Schwert des Kontrahenten aus Eurem Bauch ragt.;;Corres hacia [opponent.GetBestName] con la espada levantada en cuento comienza vuestro duelo. [opponent.GetFirstName] es igual de agresivo y lanza golpes de odio que apenas logras bloquear con el filo de la hoja. La muchedumbre jadea sorprendida ante la furia que se muestra ante de sus ojos. De vez en cuando uno de vosotros consigue colocar un golpe contra el otro que a un hombre normal lo habría mandado al suelo de dolor, pero el duelo continúa mientras ya que ninguno de los dos se niega a rendirse. Con un rápido giro haces [opponent.GetFirstName] una herida fatal en su costado y pareces victorioso sólo para descubrir que la espada de [opponent.GetFirstName] clavada en tu estómago.;;;;;;;;;x
EVTDESCB_WOL_11009;You charge at [challenger.GetBestName] as soon as the duel begins. [challenger.GetSheHeCap] is equally aggressive, and delivers vicious blows that you barely manage to evade. You hear the people that have gathered to watch your brawl gasp at the fury that is displayed. Their horror isn't surprising, since both of you manage to land more than a handful blows on each-other, causing injuries that would bring a less passionate man to his knees. The duel rages on as both of you refuse to yield, and soon enough you manage to slash [challenger.GetFirstName] in the side, causing a fatal wound. For a moment you seem victorious, but as your rage subsides, you're overwhelmed by pain. Looking down, you find [challenger.GetFirstName]'s blade driven straight through your stomach.;Vous foncez sur [challenger.GetBestName] l'épée levée au ciel dès que votre duel commence. Votre adversaire n'est pas en manque d'agressivité et vous inflige des coups remplis de haine que vous parvenez à parer du tranchant de votre lame. La foule retient son souffle face à la violence du spectacle qui se déroule devant ses yeux. De temps à autre, une attaque porte et n'importe quel homme se serait effondré en hurlant de douleur, mais le duel se poursuit et aucun des deux combattants n'a l'intention de céder. D'un coup vif, vous frappez votre adversaire au flanc. La blessure est fatale est vous pensez avoir gagné mais, baissant les yeux, vous découvrez la lame de [challenger.GetFirstName] plantée dans votre ventre.;Ihr stürmt gleich zu Beginn des Duells mit erhobenem Schwert auf [challenger.GetBestName] zu. [challenger.GetFirstName] geht genauso aggressiv vor und versetzt Euch voller Hass Schwerthiebe, die Ihr kaum mit der Schneide Eurer Klinge parieren könnt. Die Menschenmenge schnappt hörbar nach Luft angesichts des wilden Zweikampfs, die sich vor ihren Augen abspielt. Sowohl Ihr als auch Euer Gegner könnt gelegentlich einen Treffer landen, der einen normalen Menschen dazu bringen würde, sich vor Schmerz am Boden zu wälzen, aber das Duell geht weiter, da keiner aufgeben will. Mit einem schnellen Hieb versetzt Ihr [challenger.GetFirstName] einen tödlichen Treffer in die Seite. Ihr scheint siegreich zu sein, als plötzlich das Schwert von [challenger.GetFirstName] aus Eurem Bauch ragt.;;Corres hacia [challenger.GetBestName] con la espada levantada en cuento comienza vuestro duelo. [challenger.GetFirstName] es igual de agresivo y lanza golpes de odio que apenas logras bloquear con el filo de la hoja. La muchedumbre jadea sorprendida ante la furia que se muestra ante de sus ojos. De vez en cuando uno de vosotros consigue colocar un golpe contra el otro que a un hombre normal lo habría mandado al suelo de dolor, pero el duelo continúa mientras ya que ninguno de los dos se niega a rendirse. Con un rápido giro haces [challenger.GetFirstName] una herida fatal en su costado y pareces victorioso sólo para descubrir que la espada de [challenger.GetFirstName] clavada en tu estómago.;;;;;;;;;x
EVTDESCA_WOL_11011;A crowd has come to witness your duel, and you enter the circle they have formed, finally facing [opponent.GetBestName]. You already know that you will stand victorious, as such a weak creature cannot possibly pose a challenge to someone like you. It's clear that [opponent.GetBestName] isn't confident in [opponent.GetHerHis] chances, as [opponent.GetSheHe] charges you and desperately swings at your garde. Easily evading the mindless slashes, you quickly end the fight by surprising your opponent with an elegant dodge, coming up behind [opponent.GetHerHim] and dealing a deadly blow to [opponent.GetHerHis] neck, decapitating [opponent.GetHerHim].;Alors que vous pénétrez dans le cercle créé par la foule, vous savez déjà que vous allez triompher de votre faible adversaire qui se présente d'une manière fort différente de la vôtre. Il se rue vers vous la tête la première et frappe votre garde sans réfléchir. Après quelques parades, vous abrégez le combat et faites taire la foule en esquivant une attaque trop haute de [opponent.GetBestName] que vous enchaînez avec un coup de côté d'une grande précision qui vient trancher le cou de votre adversaire. Sa tête se détache de son corps.;Als Ihr den Kreis betretet, den die Menschenmenge gebildet hat, wisst Ihr bereits, dass Ihr als Sieger im Kampf gegen Euren schwachen Gegner [opponent.GetBestName] hervorgehen werdet. Das Verhalten Eures Gegners kann als das genaue Gegenteil Eures selbstsicheren Auftretens bezeichnet werden. Er stürzt geradewegs auf Euch zu und prügelt stumpfsinnig auf Eure Verteidigung ein. Nach den ersten Schlägen kürzt Ihr den Kampf ab und bringt die Menge zum Schweigen, indem Ihr einem hoch geführten Klingenschlag von [opponent.GetBestName] ausweicht und mit einem gut gezielten Hieb auf den Nacken den Kopf Eures Gegners vom Körper abtrennt.;;Al entrar en el círculo que ha creado la multitud ya sabes que serás victorioso contra tu oponente débil, [opponent.GetBestName]. Tu oponente entra en el ring al contrario de tu entrada segura, ya que se lanza precipitadamente hacia ti blandiendo ciegamente contra tu guardia. Después de los golpes iniciales pones fin a la pelea haciendo callar la muchedumbre cuando esquivas un golpe alto de [opponent.GetBestName] y sigues colocando con un tajo cuidadosamente dirigido contra [opponent.GetHerHis] cuello separando completamente la cabeza de su cuerpo. ;;;;;;;;;x
EVTDESCB_WOL_11011;A crowd has come to witness your duel, and you enter the circle they have formed, finally facing [challenger.GetBestName]. You already know that you will stand victorious, as such a weak creature cannot possibly pose a challenge to someone like you. It's clear that [challenger.GetBestName] isn't confident in [challenger.GetHerHis] chances, as [challenger.GetSheHe] charges you and desperately swings at your garde. Easily evading the mindless slashes, you quickly end the fight by surprising your opponent with an elegant dodge, coming up behind [challenger.GetHerHim] and dealing a deadly blow to [challenger.GetHerHis] neck, decapitating [challenger.GetHerHim].;Alors que vous pénétrez dans le cercle créé par la foule, vous savez déjà que vous allez triompher de votre faible adversaire, [challenger.GetBestName], qui se présente d'une manière fort différente de la vôtre. Il se rue vers vous la tête la première et frappe votre garde sans réfléchir. Après quelques parades, vous abrégez le combat et faites taire la foule en esquivant une attaque trop haute de [challenger.GetBestName] que vous enchaînez avec un coup de côté d'une grande précision qui vient trancher le cou de votre adversaire. Sa tête se détache de son corps.;Als Ihr den Kreis betretet, den die Menschenmenge gebildet hat, wisst Ihr bereits, dass Ihr als Sieger im Kampf gegen Euren schwachen Gegner [challenger.GetBestName] hervorgehen werdet. Das Verhalten Eures Gegners kann als das genaue Gegenteil Eures selbstsicheren Auftretens bezeichnet werden. Er stürzt geradewegs auf Euch zu und prügelt stumpfsinnig auf Eure Verteidigung ein. Nach den ersten Schlägen kürzt Ihr den Kampf ab und bringt die Menge zum Schweigen, indem Ihr einem hoch geführten Klingenschlag von [challenger.GetBestName] ausweicht und mit einem gut gezielten Hieb auf den Nacken den Kopf Eures Gegners vom Körper abtrennt.;;Al entrar en el círculo que ha creado la multitud ya sabes que serás victorioso contra tu oponente débil, [challenger.GetBestName]. Tu oponente entra en el ring de manera opuesta a tu entrada segura, ya que se lanza precipitadamente hacia ti blandiendo ciegamente contra tu guardia. Después de los golpes iniciales pones fin a la pelea haciendo callar la muchedumbre cuando esquivas un golpe alto de [challenger.GetBestName] y sigues colocando con un tajo cuidadosamente dirigido contra [challenger.GetHerHis] cuello separando completamente la cabeza de su cuerpo. ;;;;;;;;;x
EVTOPTA_WOL_11011;Schwop.;Aïe.;Schwupps.;;Chop;;;;;;;;;x
EVTDESC_WOL_11012;You're well aware of your own ability, or lack of thereof, and therefore know that your duel with [From.GetBestName] will be onesided. Hoping to get the upper hand through surprise, you charge them the second they appear on the battleground. However, your sudden move doesn't faze them, and your desperate stabs are being easily parried. As [From.GetBestName] dodges one of your high blows, they get plenty of time to come up behind you and slash at your neck. There's no time to feel pain, as you fade from this world much too quickly to register your head being separated from the rest of your body.;Sachant que votre duel contre [From.GetBestName] serait à sens unique, vous estimez devoir prendre votre adversaire par surprise et estimez que ce serait une bonne idée de lui foncer dessus alors qu'il reste là sans bouger à se moquer de vous et à recueillir les louanges de la foule. Mais votre attaque soudaine n'a pas déstabilisé votre adversaire qui pare et évite vos coups sans effort. Vous échouez lamentablement un coup porté trop haut et [From.GetBestName] prend tout son temps pour frapper votre cou laissé à découvert. Votre tête fait une petite pirouette alors qu'elle se dirige vers le sol.;Der Kampf gegen [From.GetBestName] wird ziemlich einseitig verlaufen, daher dachtet Ihr, dass Ihr Euren Gegner überraschen müsstet. Es schien Euch eine gute Idee zu sein, den Gegner anzugreifen, wie er da stand und spöttisch den Jubel der Menschenmenge genoss. Euer plötzlicher Vorstoß hat Euren Gegner jedoch nicht überrascht. Mühelos weicht er Euren Schlägen aus oder pariert sie. Nach Eurem hoch geführten Schlag, der meilenweit vorbei ging, hat [From.GetBestName] alle Zeit der Welt, um einen sorgfältig gezielten Schlag gegen Euren ungeschützten Nacken zu führen. Euer Kopf dreht sich einmal um sich selbst, als er zu Boden fällt.;;La lucha contra [From.GetBestName] iba a ser un combate desigual, así que pensaste que debías tomarlo por por sorpresa. Por lo tanto, pensaste que era una buena idea lanzarte directo contra él mientras estaba allí de pie recibiendo burlonamente las ovaciones de la muchedumbre. Sin embargo, tu movimiento repentino no piló por sorpresa a tu rival, mientras para y esquiva tus golpes. Tras perder un golpe alto, [From.GetBestName] tiene todo el tiempo del mundo para lanzar un tajo cuidadoso a tu cuello expuesto y tu cabeza realiza un pequeño rizo al bajar a tierra.;;;;;;;;;x
EVTOPTA_WOL_11012;Schwop.;Aïe.;Schwupps.;;Chop;;;;;;;;;x
EVTDESC_WOL_11013;[FromFrom.GetBestName] has stained your honor by forcing you down into the dirt in a duel. It is only natural that you start to plan your revenge.;[FromFrom.GetBestName] a entaché votre honneur en vous contraignant à accepter un duel. Une vengeance serait bien méritée.;[FromFrom.GetBestName] hat Eure Ehre beschmutzt und Euch bei einem Duell in den Dreck gezwungen. Es ist verständlich, dass Ihr auf Rache sinnt.;;[FromFrom.GetBestName] manchó tu honor por obligarte a morder el polvo en un duelo. Es normal que comiences a planear tu venganza. ;;;;;;;;;x
EVTOPTA_WOL_11013;[FromFrom.GetBestName] will feel the wrath of my vengeance!;[FromFrom.GetBestName] goûtera ma vengeance !;[FromFrom.GetBestName] wird den Zorn meiner Rache zu spüren bekommen!;;![FromFrom.GetBestName] se sentirá la ira de mi venganza!;;;;;;;;;x
EVTOPTB_WOL_11013;I'd better not make more enemies than I already have.;Je ferais mieux de ne pas rallonger la liste de mes ennemis.;Es wäre besser, wenn ich die Zahl meiner Feinde nicht noch weiter erhöhen würde.;;Es mejor no crearme más enemigos de los que tengo.;;;;;;;;;x
EVTDESC_WOL_11014;[From.GetBestName] did not take lightly on being defeated in a duel. [From.GetSheHeCap] has sworn to avenge [From.GetHerHis] defeat.;[From.GetBestName] n'a pas accepté d'avoir perdu le duel et a juré de se venger.;[From.GetBestName] konnte es nicht verwinden, in einem Duell besiegt worden zu sein. [From.GetSheHeCap] hat geschworen, sich für die Niederlage zu rächen.;;[From.GetBestName] no se tomó ligeramente su derrota en el duelo. [From.GetSheHeCap] ha jurado vengar [From.GetHerHis] fracaso. ;;;;;;;;;x
EVTOPTA_WOL_11014;Seems like I've made myself an enemy today.;Il semble que je me sois fait un nouvel ennemi.;Es scheint, als hätte ich mir heute jemanden zum Feind gemacht.;;Parece hoy me he creado otro enemigo.;;;;;;;;;x
EVTOPTB_WOL_11014;Another enemy to my collection.;Un autre ennemi à ma collection.;Ein neuer Feind für meine Sammlung.;;Otro enemigo para mi colección. ;;;;;;;;;x
EVTDESC_WOL_11101;You realize that to become a great fighter you would need to get in better shape. There's a great path in the nearby woods that would be excellent for running.;Vous comprenez que pour être un bon combattant, vous devez améliorer votre forme physique. Vous connaissez un sentier dans le bois voisin qui ferait un excellent parcours de course.;Ihr erkennt, dass Ihr Euch in Form bringen müsst, wenn Ihr ein hervorragender Kämpfer werden wollt. Im nahe gelegenen Wald gibt es einen schönen Weg, der sich gut als Laufstrecke eignen würde.;;Comprendes que para ser un grande luchador tendrías que estar en mejor forma. Hay un gran sendero en el bosque cercano que serían un camino de marcha excelente. ;;;;;;;;;x
EVTOPTA_WOL_11101;Let's go running.;Allons courir.;Gehen wir laufen.;;Vamos a correr;;;;;;;;;x
EVTDESC_WOL_11102;Throughout the day you've caught yourself grinding your teeth and being unable to focus on anything for long. Suddenly you realize why you have been in a bad mood all day - you just can't seem to abide having lazy people in your presence any more.;Vous avez passé la journée à trépigner et à grincer des dents, quand soudain vous réalisez que vous avez été de mauvaise humeur toute la journée. Il semble que vous ne supportiez plus que des tire-au-flanc vous entourent.;Ihr stampft schon den ganzen Tag mit einem verbissenen Gesicht durch die Gegend. Plötzlich erkennt Ihr, weshalb Ihr schon den ganzen Tag übellaunig wart. Ihr könnt es einfach nicht mehr ertragen, von Faulpelzen umgeben zu sein.;;Te has pasado todo el día pasando pateando, rechinando los dientes y de repente comprendes por qué has estado de mal humor todo el día. No puede soportar tener perezosos a tu alrededor.;;;;;;;;;x
#EVTOPTA_WOL_11102;I'll get him to be less slothfull when I'm around.;Je lui ferai abandonner ses sales habitudes.;Ich treibe ihm die Faulheit schon aus, wenn ich in der Nähe bin.;;Haré que sea menos perezoso cuando esté a su lado. ;;;;;;;;;x
EVTOPTB_WOL_11102;It grinds my gears, but I might cause distress if I lecture people just like that.;Cela m'horripile, mais je pourrais me mettre les gens à dos si je les réprimande ainsi.;Es stört mich zwar, aber ich könnte die Menschen verärgern, wenn ich ihnen einfach so Vorhaltungen mache.;;Me pone furioso, pero la gente puede sentirse afectada si les doy lecciones. ;;;;;;;;;x
EVTDESC_WOL_11103;A small spear-throwing competition could be entertaining, and it's also a great way to enliven your battle technique. Maybe you should arrange a contest at your court?;Un petit concours de jet de lance serait une bonne distraction tout en vous permettant de vous entraîner au combat. Peut-être pourriez-vous organiser cela à la cour ?;Ein kleiner Speerwurf-Wettbewerb könnte sowohl Spaß machen als auch als Kampftraining für Euch dienen. Vielleicht solltet Ihr einen solchen Wettbewerb an Eurem Hof ausrichten?;;Un pequeño concurso de lanzamiento de jabalina podría ser divertido además de ayudar entrenar para la batalla. ?Tal vez debería organizar tal concurso en tu corte?;;;;;;;;;x
EVTOPTA_WOL_11103;My throwing arm will amaze everyone!;Ma technique de jet impressionnera tout le monde !;Mein Wurfarm wird alle verblüffen!;;!Mi brazo de lanzador asombrará a todos!;;;;;;;;;x
EVTOPTB_WOL_11103;Maybe another time.;Peut-être une autre fois.;Vielleicht ein andermal.;;Tal vez en otro momento.;;;;;;;;;x
EVTDESC_WOL_11104;Everyone attending the spear-throwing competition seems to be having a great time. They are partaking in the contest, conversing and laughing together. Perhaps the merryment is a bit too much, as a spear is carelessly hurled into the field as someone is still out there, measuring the distance of the previous throw.;Tous les participants du concours de jet de lance passent un excellent moment à concourir, discuter et rire. Tout le monde s'amuse. Peut-être un peu trop, pour preuve cette lance envoyée alors que quelqu'un était dans le champ à mesurer la distance d'un jet précédent.;Alle Teilnehmer am Speerwurf-Wettbewerb genießen die Veranstaltung, werfen Speere, reden und lachen. Man könnte sagen, sie amüsieren sich. Vielleicht übertreiben sie es ein wenig, denn ein Speer wird leichtsinnigerweise geworfen, als sich jemand auf dem Platz aufhielt, um die Entfernung eines vorherigen Speers zu messen.;;Todo el mundo se lo pasa bien en el concurso de lanzamiento de jabalina, lanzando, hablando y riendo. Básicamente se divierten. Tal vez se divierten un poco demasiado ya que una jabalina se lanza descuidadamente mientras alguien estaba en el campo, midiendo la distancia de una jabalina anterior. ;;;;;;;;;x
EVTOPTA_WOL_11104;Well that's unfortunate.;C'est malheureux.;Nun, das ist bedauerlich.;;Vaya, es una desgracia.;;;;;;;;;x
EVTDESC_WOL_11107;After dozens of spears have been hurled through the air, a sole victor emerges. No one managed to throw farther than you!;Après des douzaines de lancers, un vainqueur unique émerge, et ce vainqueur n'est autre que vous !;Nachdem Dutzende Speere durch die Luft gesegelt sind, geht nur eine einzige Person als klarer Sieger hervor. Niemand hat weiter geworfen als Ihr!;;Después de que decenas de jabalinas hayan volado por el cielo, un único vencedor surge del concurso. !Nadie lanzó más lejos que tu!;;;;;;;;;x
EVTOPTA_WOL_11107;This is a glorious day.;C'est une journée magnifique.;Was für ein glorreicher Tag.;;Es un día glorioso. ;;;;;;;;;x
EVTDESC_WOL_11109;After dozens of spears have been hurled through the air, a sole victor emerges. No one managed to throw farther than [From.GetBestName]!;Après des douzaines de lancers, un vainqueur émerge de la compétition, et ce vainqueur n'est nul autre que [From.GetBestName].;Nachdem Dutzende Speere durch die Luft gesegelt sind, geht nur eine einzige Person als klarer Sieger hervor. Niemand hat weiter geworfen als [From.GetBestName].;;Después de que decenas de jabalinas hayan volado por el cielo, un único vencedor surge del concurso. Nadie lanzó más lejos que [From.GetBestName]. ;;;;;;;;;x
EVTOPTA_WOL_11109;Congratulations to [From.GetBestName];Bravo à [From.GetBestName];Glückwunsch, [From.GetBestName];;Felicidades a [From.GetBestName];;;;;;;;;x
EVTDESC_WOL_11110;Your daily routine involves repeatedly swinging your blade at a training dummy, however, you can only learn so much from fighting an inanimate enemy, and the practice gets dreadfully dull after a while.;Votre routine quotidienne comporte notamment une séance d'entraînement à l'épée contre un mannequin. Mais combattre des cibles inanimées ne vous mènera pas loin et, progressivement, la solitude vous gagne.;Zu Eurer täglichen Trainingsroutine gehört es, mit geschwungenem Schwert gegen eine Übungspuppe anzutreten. Aber bei einem Kampf gegen einen leblosen Gegner ist der Lerneffekt begrenzt und nach einer Weile wird es langweilig.;;Tu rutina cotidiana implica golpear la espada contra un muñeco de entrenamiento. Pero es limitado lo que se puede aprender luchando contra un enemigo inanimado y se hace un poco aburrido después de un tiempo;;;;;;;;;x
EVTOPTA_WOL_11110;I could use someone to train with.;J'aimerais bien quelqu'un pour m'entraîner.;Ich wünschte, ich könnte mit jemandem trainieren.;;Podría encontrar a alguien con quien entrenar.;;;;;;;;;x
#EVTOPTB_WOL_11110;Though I only fight my enemies.;;Obwohl ich nur gegen meine Feinde kämpfe.;;Aunque sólo lucho contra mis enemigos. ;;;;;;;;;x
EVTDESC_WOL_11111;As you replace your training dummy with a real person, you find that facing an intelligent enemy is a lot harder, but also more rewarding. After many bruises and cuts, it's clear that you've gained experience and have better control of a fight than ever before.;Affronter un ennemi intelligent est bien plus difficile, mais vos compétences progressent bien plus vite. Après de nombreuses blessures, vous semblez avoir acquis de l'expérience au combat.;Ein Trainingskampf gegen einen intelligenten Gegner ist zwar wesentlich schwieriger, aber besser zum Trainieren Eurer Kampffertigkeiten geeignet. Nach vielen blauen Flecken scheint Ihr den Kampf besser kontrollieren zu können.;;Entrenar contra un enemigo inteligente es mucho más difícil pero más gratificante para tus habilidad de lucha. Después de un montón de golpes pareces tener más control sobre una pelea. ;;;;;;;;;x
EVTOPTA_WOL_11111;Good fighting, [From.GetBestName]!;Beau combat, [From.GetBestName] !;Gut gekämpft, [From.GetBestName]!;;!Buena lucha, [From.GetBestName]!;;;;;;;;;x
EVTDESC_WOL_11112;Even with blunt blades a training fight is a dangerous thing. Sometimes a sword might strike just a bit too hard.;Même avec des lames émoussées, un combat d'entraînement n'est pas sans danger. Parfois, les épées frappent un peu trop fort.;Selbst mit Übungswaffen ist ein Trainingskampf gefährlich. Manchmal kann man mit einem Schwert etwas zu heftig zuschlagen.;;Incluso con cuchillas embotadas, una pelea de entrenamiento es una cosa peligrosa. A veces una espada puede golpear un pelín demasiado fuerte. ;;;;;;;;;x
EVTOPTA_WOL_11112;That's enough fighting for this week.;J'ai assez combattu pour la semaine.;Es reicht mit dem Kämpfen für diese Woche.;;Ya he tenido suficientes peleas por esta semana.;;;;;;;;;x
EVTDESC_WOL_11201;Having spent countless of hours swinging your sword, it is clear that your technique is getting better. You know the essence of every possible strike to utilize in a fight.;Après un nombre incalculable de passes, vous commencez à comprendre la logique de chaque attaque que vous pouvez porter à vos adversaires.;Nachdem Ihr Euer Schwert zahllose Male geschwungen habt, beginnt Ihr, die Einzelheiten jedes Hiebs zu erlernen, den Ihr gegen Eure Feinde führen könnt.;;Tras innumerable golpes de espada estás empezando a aprender los entresijos de cada golpe posible contra tus enemigos;;;;;;;;;x
EVTOPTA_WOL_11201;The hard training is paying off.;Ce rude entraînement finit par payer.;Das harte Training zahlt sich aus.;;El duro entrenamiento está dando resultados.;;;;;;;;;x
EVTDESC_WOL_11202;After a long time of training both day and night, you have finally mastered the art of combat. Few could contend with your extensive knowledge of battle techniques.;Entraîné nuit et jour, vous finissez par maîtriser l'art du combat singulier. Les personnes qui maîtrisent les techniques de combat mieux que vous sont rares.;Nachdem Ihr Tag und Nacht trainiert habt, habt Ihr schließlich die Kunst des Kampfes Mann gegen Mann erlernt. Es gibt nur wenige Menschen, die mehr über Kampftechniken wissen als Ihr.;;Entrenando día y noche, finalmente has dominado el arte del combate personal. Hay pocas personas con más conocimiento de técnicas de lucha que tú.;;;;;;;;;x
EVTOPTA_WOL_11202;I will be known as a duelist.;Je me ferai une réputation de duelliste.;Ich werde mir einen Ruf als Duellant erwerben.;;Se me conocerá como un duelista. ;;;;;;;;;x
EVTOPTB_WOL_11202;I think I might spend time on something else.;Je passerais bien mon temps à autre chose.;Ich glaube, ich verbringe meine Zeit lieber mit etwas anderem.;;Creo que puedo pasar tiempo en otra cosa. ;;;;;;;;;x
EVTDESC_WOL_11203;Your ability to take down any man in a brawl is widely renown. Many speak of your prowess, and how it would be unwise to pick a fight with you.;En raison de votre force et de votre habileté à vaincre n'importe qui en combat, on commence à parler de vous comme de quelqu'un qu'il vaut mieux ne pas provoquer.;Aufgrund Eurer Stärke und Eurer Fähigkeit, einen normalen Menschen im Zweikampf zu besiegen, betrachten Euch die Menschen in Eurer Umgebung als jemanden, mit dem man keinen Streit anfangen sollte.;;Debido a tu fuerza y habilidad para vencer a un hombre normal en una pelea, gente de todas partes ha comenzado a hablar de ti como alguien con quien no hay que buscar pelea.;;;;;;;;;x
EVTOPTA_WOL_11203;It feels good to be recognized.;C'est bon d'être connu.;Es ist ein gutes Gefühl, Anerkennung zu erhalten.;;Siente muy bien que te reconozcan.;;;;;;;;;x
EVTDESC_WOL_11204;Violence seems to be able to solve all your problems - life is easier when you can simply smash things into submission.;Toute cette violence semble résoudre vos problèmes et la vie est plus facile lorsqu'on peut tout résoudre à coups de poing.;Diese viele Gewalt scheint Eure Probleme zu lösen und das Leben scheint einfacher, wenn man einfach etwas zerstören kann.;;Toda esta violencia parece resolver tus problemas y la vida parece más fácil cuando puedes simplemente romper algo. ;;;;;;;;;x
EVTOPTA_WOL_11204;I seem to no longer have the patience to negotiate.;Il me semble que je n'ai plus la patience de négocier.;Ich scheine nicht mehr die Geduld für Verhandlungen zu besitzen.;;Me parece que ya no tengo paciencia para negociar. ;;;;;;;;;x
EVTDESC_WOL_11205;As war grows to be a constant presence in your life, you have on several occasion faced, nay, almost courted, death.;Lorsqu'on vit avec la guerre comme voisin, on se retrouve souvent à contempler la mort les yeux dans les yeux.;Wenn man lernt, den Krieg als Nachbarn zu akzeptieren, gerät man immer wieder in die Situation, dem Tod ins Angesicht sehen zu müssen.;;Cuando aprendes a vivir con la guerra como tu vecino, te encontrarás mirando a la muerte a la cara una y otra vez.;;;;;;;;;x
EVTOPTA_WOL_11205;I no longer feel fear.;Je ne ressens plus la peur.;Ich fühle keine Angst mehr.;;Ya no siento miedo. ;;;;;;;;;x
EVTDESCA_WOL_11206;The strict exercise regime you committed to after your decision to become a legendary warrior has made you one of the toughest persons around.;Votre détermination à devenir un guerrier légendaire vous a soumis à un entraînement strict. Vous comptez désormais parmi les personnes les plus fortes.;Eure Entschlossenheit, ein legendärer Krieger zu werden, hat dazu geführt, dass Ihr einen strengen Trainingsplan einhaltet. Deswegen seid Ihr nun einer der zähesten Menschen, die es gibt.;;Tu determinación para convertirte en un guerrero legendario te has hecho seguir un régimen de ejercicio estricto. A causa de esto ahora eres una de las personas más fuertes de la zona. ;;;;;;;;;x
EVTDESCB_WOL_11206;The strict exercise regime you committed to after your decision to become a legendary warrior has impressed people enough to no longer consider you a weakling.;Votre détermination à devenir un guerrier légendaire vous a soumis à un entraînement strict. Vous n'êtes désormais plus considéré comme un avorton.;Eure Entschlossenheit, ein legendärer Krieger zu werden, hat dazu geführt, dass Ihr einen strengen Trainingsplan einhaltet. Deswegen werdet Ihr nicht mehr als Schwächling betrachtet.;;Tu determinación para convertirte en un guerrero legendario te has hecho seguir un régimen de ejercicio estricto. A causa de esto ya no te consideran un debilucho. ;;;;;;;;;x
EVTOPTA_WOL_11206;I feel like I could lift a small house.;J'ai l'impression que je pourrais soulever une petite maison.;Ich habe das Gefühl, als könnte ich ein kleines Haus hochheben.;;Siento que podría levantar una casa pequeña. ;;;;;;;;;x
EVTOPTB_WOL_11206;I feel like I could lift a small horse.;J'ai l'impression que je pourrais soulever un petit cheval.;Ich habe das Gefühl, als könnte ich ein kleines Pferd hochheben.;;Siento que podría levantar una casa pequeña. ;;;;;;;;;x
EVTTOOLTIPWOLWARPROGRESS;[This.GetBestName] is increasing [This.GetHerHis] efforts to become a warrior.;[This.GetBestName] s'entraîne afin de devenir un guerrier.;[This.GetBestName] macht große Anstrengungen, um ein Krieger zu werden.;;[This.GetBestName] está mejorando [This.GetHerHis] esfuerzos para convertirse en guerrero.;;;;;;;;;x
opinion_held_contest;Held Contest;A organisé un concours;Wettbewerb abgehalten;;Concurso llevado a cabo;;;;;;;;;x
opinion_fled_duel;Fled a Just Duel;A fui un duel;Hat sich einem fairen Duell durch Flucht entzogen;;Huido un duelo justo;;;;;;;;;x
wol_warrior;Warrior;Guerrier;Krieger;;Guerrero/a;;;;;;;;;x
desc_wol_warrior;This character is known for being proficient at personal combat.;Ce personnage a une réputation de grand combattant en duel.;Diese Person ist dafür bekannt, ein geübter Einzelkämpfer zu sein.;;Este personaje se conoce por ser muy competente en el combate personal. ;;;;;;;;;x
