#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;;;;;;;;;x
EVTOPTA_SoA_5394;May the Lord have mercy on her soul.;Que le Seigneur ait pitié de son âme;Möge der Herr ihrer Seele gnädig sein.;;El Señor se apiade de su alma.;;;;;;;;;x
EVTNAME_SoA_5395;[From.GetFirstName] is aquitted;[From.GetFirstName] est acquittée;[From.GetFirstName] wird freigesprochen;;[From.GetFirstName] es absuelta;;;;;;;;;x
EVTDESC_SoA_5395;The aquittal of [From.GetFirstName] have left mixed reactions across the realm. There are celebrations among the peasants, and more mixed reactions among the nobility and clergy. [From.GetFirstName] herself spends these days in prayer. She realizes that she will not lead armies again nor enjoy the ear of the [Root.GetTitle] as before. Still, the aquittal at the trial has vindicated her words and actions and she seems at peace. No longer on the grand stage of war and politics, she seems now content to spend the rest of her days living as a nun.;L'acquittement de [From.GetFirstName] est loin d'avoir clos le débat.\nSi les paysans célèbrent la nouvelle, la noblesse et le clergé sont beaucoup plus réservés. Quant à [From.GetFirstName], elle passe ses jours en prière. Elle a compris qu'elle ne mènerait plus d'armées et qu'elle n'aurait plus aucun rôle a jouer dans ce monde, plus aucune attention de la part des puissants. Mais son acquittement au procès a justifié ses paroles et ses actes, et elle semble en paix.\nElle n'occupe plus le devant de la scène militaire et politique mais semble satisfaite de la vie qu'elle mène désormais dans un couvent.;Der Freispruch von [From.GetFirstName] hat im Reich ein unterschiedliches Echo hervorgerufen. Teile des Volks feiern, während man in Adel und Klerus gemischte Reaktionen zeigt. [From.GetFirstName] selbst verbringt die Tage in der Hauptsache im Gebet. Sie ist sich bewusst, dass sie keine Armeen mehr anführen und dem [Root.GetTitle] nicht mehr als Ratgeberin dienen wird. Doch sie versteht den Freispruch als Anerkennung ihrer Taten und Worte und hegt keinen Groll. Wahrscheinlich wird sie den Rest ihrer Tage abseits des Krieges und fern aller Politik als Nonne im Kloster verbringen.;;La absolución de [From.GetFirstName] ha provocado distintas reacciones en todo el reino. Hay celebraciones entre los campesinos y una mezcla de reacciones entre la nobleza y el clero. [From.GetFirstName] pasa estos días rezando. Se da cuenta de que no volverá a dirigir ejércitos ni a disfrutar de la voz de [Root.GetTitle] como antes. Sin embargo, la absolución en el juicio ha justificado sus palabras y actos y parece en paz. Lejos del gran escenario de la guerra y la política, ahora parece feliz de pasar el resto de sus días como monja.;;;;;;;;;x
EVTOPTA_SoA_5395;You are safe now, [From.GetFirstName].;Vous êtes en sécurité désormais, [From.GetFirstName].;Nun bist du in Sicherheit, [From.GetFirstName].;;Ahora estáis a salvo, [From.GetFirstName].;;;;;;;;;x
EVTNAME_SoA_5398;Years later...;Les années ont passé...;Jahre später...;;Años después…;;;;;;;;;x
EVTDESC_SoA_5398;After the first turbulent years, it seems everyone in the country has gotten used to [FromFrom.GetFullName]. Some appreciate her and some do not, but the more violent controversy and commotion has died out and people are now preoccupied with other matters. She lives on, although the tales of the early years of the Maid of [From.GetName] are already the stuff of legend.;Après quelques premières années agitées, il semble que tous au pays se soient habitués à la présence de [FromFrom.GetFullName]. Certains l'apprécient, d'autres non, mais les controverses les plus violentes appartienent désormais au passé et le peuple a d'autres soucis en tête. Elle poursuit sa destiné, et les premières années de la vie de la Pucelle de [From.GetName], sont déjà source de légendes.;Nach einer turbulenten Anfangszeit scheint sich nun jeder im Reich an [FromFrom.GetFullName] gewöhnt zu haben. Einige begegnen ihr mit Hochachtung, andere wiederum nicht, doch die unruhige Zeit gewalttätiger Konflikte ist nun zu einem Ende gekommen. Man wendet nun die Aufmerksamkeit wieder anderen Angelegenheiten zu. So lebt sie mittlerweile in Frieden, auch wenn die Geschichten aus den früheren Jahren dieser Jungfrau von [From.GetName] schon jetzt zum Stoff von Legenden geworden sind.;;Tras los primeros años de turbulencias, parece que en el país todo el mundo se ha acostumbrado a [FromFrom.GetFullName]. Algunos la aprecian y otros no, pero la violenta controversia y conmoción ha desaparecido y ahora a la gente le preocupan otras cuestiones. Sigue viva, aunque las historias de los primeros años de la Doncella de [From.GetName] son legendarias.;;;;;;;;;x
EVTOPTA_SoA_5398;With time, anything and everything becomes normal.;Rien d'étonnant pour une telle épopée.;Nach einer gewissen Zeit wird alles und jedes zur Normalität.;;Con el tiempo, todo y todos vuelven a la normalidad.;;;;;;;;;x
EVTTOOLTIP306;[This.GetFirstName] will be regarded as your [This.GetSonDaughter] and can be legitimized later;[This.GetFirstName] sera considéré comme votre [This.GetSonDaughter] et pourra être légitimé par la suite;[This.GetFirstName] wird als Euer [This.GetSonDaughter] anerkannt und später legitimiert werden.;;[This.GetFirstName] será considerado vuestro [This.GetSonDaughter] y puede legalizarse posteriormente;;;;;;;;;x
EVTNAME_SoA_550;The Kohen Gadol;Le Kohen Gadol;Der Kohen Gadol;;El Kohen Gadol;;;;;;;;;x
EVTDESC_SoA_550;There has not been a Kohen Gadol – a High Priest of Judaism – since the Romans destroyed the Second Temple roughly a thousand years ago. At long last, this position has been filled and the High Priesthood reconstituted.\n\nLike the Jewish priests of ancient times, the Kohen Gadol was traditionally required to be a descendant of Aaron, the older brother of Moses. Due to a lack of suitable candidates this requirement has been waived, but the new High Priest still enjoys the respect of the Jewish religious communities, and the Priesthood has moved into and established itself at the Third Temple.;Il n'y a pas eu de Kohen Gadol - de grand prêtre de Jérusalem - depuis la destruction du Second Temple par les romains au premier siècle de notre ère, mais enfin ce rôle n'est plus vacant et la Grande Prêtrise existe à nouveau.\n\nComme les prêtres juifs de l'ancien temps, le Kohen Gadol devait être un descendant d'Aaron, le frère aîné de Moïse. En raison du manque de candidats convenables cette condition a été abandonnée, mais le Grand prêtre bénéficie tout de même du respect et de l'approbation des communautés religieuses juives, et la Grande prêtrise a ainsi pu s'établir dans le Troisième Temple.;Seit den Zeiten, als die Römer den zweiten Tempel zerstörten, hat es keinen Kohen Gadol – einen Hohepriester des jüdischen Glaubens – mehr gegeben. Nun wurde diese Position endlich aufs Neue besetzt.\n\nAls einem jüdischen Priester der alten Zeit wurde von dem Kohen Gadol traditionell verlangt, ein Nachkomme Aarons, des älteren Bruders Mose, zu sein. Da keine geeigneten Kandidaten gefunden werden konnten, hat man diese Bedingung aufgegeben, doch der Hohepriester erfreut sich noch immer hoher Anerkennung in der jüdischen Gemeinde und die Priesterschaft gründete einen dritten Tempel, von dem aus sie nun ihre Geschäfte führt.;;No ha habido un Kohen Gadol, el Sumo Sacerdote del judaísmo, desde que los romanos destruyeron violentamente el Segundo Templo hace unos cien años. Por fin, esta posición ha sido ocupada y el Sumo Sacerdocio reconstituido.\n\nComo los sacerdotes judíos de la antigüedad, tradicionalmente el Kohen Gadol debía ser descendiente de Aarón, el hermano mayor de Moisés. Ante la falta de candidatos adecuados, no se ha aplicado este requisito, pero el nuevo Sumo Sacerdote sigue gozando del respeto de las comunidades religiosas judías y el Sacerdocio se ha trasladado y establecido en el Tercer Templo.;;;;;;;;;x
EVTOPTA_SoA_550;Long live the Kohen Gadol!;Longue vie au Kohen Gadol !;Lang lebe der Kohen Gadol!;;¡Larga vida al Kohen Gadol!;;;;;;;;;x
COMBATVIEW_PHASE_DESC_NARROW;This flank leader has managed to find a favourable spot to fight the battle at making the flank §Ynarrow§W and the full force of the enemy can't charge at them.;Ce commandant a pu trouver un endroit favorable pour mener le combat. Sa ligne de front est §Yétroite§W et l'ennemi ne peut donc pas charger en masse.;Der Anführer der Flanke hat eine günstige Stelle gefunden, an dem er die Flanke §Yschmal§W machen konnte, sodass der Feind nicht mit ganzer Kraft angreifen kann.;;El líder de este flanco ha logrado encontrar un lugar favorable desde el que luchar y §Yestrechar§W el flanco y ni toda la fuerza del enemigo puede atacarles.;;;;;;;;;x
NARROW_FLANK_BOTTLENECK;Because this flank has a choke-point, only $MAX_TROOPS$ can fight at the same time on each side.;Ce terrain possède un goulot d'étranglement et seuls $MAX_TROOPS$ peuvent combattre en même temps côte à côte.;Da es auf dieser Flanke eine Engstelle gibt, können auf jeder Seite nur maximal $MAX_TROOPS$ gleichzeitig kämpfen.;;Puesto que este flanco tiene un cuello de botella, sólo $MAX_TROOPS$ puede luchar al mismo tiempo desde cada lado.;;;;;;;;;x
EVTOPTE4140;You will not be forgotten;On ne vous oubliera pas;Man wird Euch nicht vergessen;;No caeréis en el olvido;;;;;;;;;x
stop_backing_ambition;Abandoned Plot;Complot abandonné;Verschwörung fallengelassen;;Conjura abandonada;;;;;;;;;x
succ_gavelkind_desc;The titles of the ruler are divided among his children, with the oldest getting the primary title. If the ruler has no children who can inherit, the law defaults to Primogeniture. You get no Prestige penalty for having unlanded sons, and can have a §Y30%§! larger demesne. Gavelkind is a very popular law with everyone except the oldest child. Destruction of titles while under Gavelkind succession is not allowed.;Les titres du seigneur sont répartis entre ses enfants, le titre le plus prestigieux revenant à l'aîné. Si le seigneur n'a pas d'enfant, c'est la succession par primogéniture qui s'applique. Vous ne subissez aucune pénalité de prestige lorsque vous avez des fils sans terre, et pouvez posséder un domaine §Y30%§! plus grand. La loi de partage salique est très appréciée de tous, sauf de l'aîné des enfants. De plus, vous ne pouvez pas détruire de titre lorsque la loi du partage salique est en vigueur.;Die Titel des Herrschers werden an seine Kinder vererbt, wobei das älteste den Primärtitel erhält. Wenn der Herrscher keine erbberechtigten Kinder hat, so gilt das Ältestenrecht. Ihr erhaltet keinen Prestigeabzug für landlose Söhne und Eure Domäne kann §Y30%§! größer sein. Erbteilung ist bei allen Kindern, bis auf das älteste, beliebt. Die Zerstörung von Titeln ist unter dem Erbteilungs-Nachfolgerecht nicht erlaubt.;;Los títulos del soberano se reparten entre sus hijos, siendo el primogénito el que ostenta el principal. Si el soberano no tiene hijos que puedan heredar, la ley recurre a la primogenitura. No sois penalizado en Prestigio por tener hijos sin tierras y vuestra heredad puede ser un §Y30%§! mayor. Gavelkind, que es la división de la herencia entre todos los hijos, es muy popular salvo entre los primogénitos. No está permitida la destrucción de títulos bajo la sucesión Gavelkind.;;;;;;;;;x
SELECT_VASSAL_TO_TRANSFER;Select Vassal to Transfer;Choisissez un vassal à transférer;Wählt einen Vasallen für die Übertragung;;Escoger vasallo para la transmisión;;;;;;;;;x
EXECUTE_IMPRISONED_INTERACTION_7;Since §Y[Recipient.GetTitledFirstName]§! is so insignificant, no one will care.;Étant donné que §Y[Recipient.GetTitledFirstName]§! n'a pas d'importance, cela ne gênera personne.;Da §Y[Recipient.GetTitledFirstName]§! so unbedeutend ist, wird niemand Anstoß daran nehmen.;;Como §Y[Recipient.GetTitledFirstName]§! es tan insignificante, a nadie le preocupará.;;;;;;;;;x
FE_CONTENT;Content;Contenu;Inhalt;;Contenido;;;;;;;;;x
DUCHY_CAPITAL;Duchy Capital;Capitale de duché;Herzogtum-Hauptstadt;;Ducado Capital;;;;;;;;;x
KINGDOM_CAPITAL;Kingdom Capital;Capitale de royaume;Königreich-Hauptstadt;;Reino Capital;;;;;;;;;x
EMPIRE_CAPITAL;Empire Capital;Capitale d'empire;Kaiserreich-Hauptstadt;;Imperio Capital;;;;;;;;;x
CONTENTVIEW_INACTIVE;§RInactive§!;§RInactif§!;§RInaktiv§!;;§RInactivo§!;;;;;;;;;x
CONTENTVIEW_ACTIVE;§GActive§!;§GActif§!;§GAktiv§!;;§GActivo§!;;;;;;;;;x
CONTENTVIEW_MANAGE;Manage;Gérer;Verwalten;;Administrar;;;;;;;;;x
CONTENTVIEW_BROWSE;Browse;Parcourir;Anschauen;;Buscar;;;;;;;;;x
CONTENTVIEW_DLC;DLC;DLC;DLC;;DLC;;;;;;;;;x
CONTENTVIEW_MOD;MOD;MOD;MOD;;MOD;;;;;;;;;x
CONTENTVIEW_HEADER;Download new content;Télécharger du nouveau contenu;Neue Inhalte herunterladen;;Descargar contenido nuevo;;;;;;;;;x
CONTENTVIEW_PUBLISH_HEADER;Publish mod;Publier un mod;MOD veröffentlichen;;Publicar mod;;;;;;;;;x
CONTENTVIEW_PUBLISH_TITLE_LABEL;Title:;Titre : ;Titel:;;Título:;;;;;;;;;x
CONTENTVIEW_PUBLISH_DESC_LABEL;Description:;Description : ;Beschreibung:;;Descripción:;;;;;;;;;x
CONTENTVIEW_PUBLISH;Publish;Publier;Veröffentlichen;;Publicar;;;;;;;;;x
CONTENTVIEW_UPDATE;Update;Mettre à jour;Update;;Actualizar;;;;;;;;;x
ALL_SUBUNITS_EITHER_MERC_OR_HOLY;Cannot select a leader for a flank which consists of only mercenaries and holy order companies.;Impossible d'attribuer un commandant à un bataillon composé uniquement de mercenaires ou d'ordres saints.;Ein Anführer kann nicht ausgewählt werden, da die Flanke nur aus Söldnern bzw. Soldaten eines Ordens besteht.;;No se puede seleccionar un líder para un flanco compuesto únicamente de mercenarios y compañías de la orden sagrada.;;;;;;;;;x
SM_AUTOSAVETOCLOUD;Autosave to Cloud;Auto-sauv. sur Cloud;Autosave in der Cloud;;Autoguardar en la nube;;;;;;;;;x
FE_LOCAL;Local;Local;Lokal;;Local;;;;;;;;;x
FE_REMOTE;Cloud;Cloud;Cloud;;Nube;;;;;;;;;x
SPLIT_QUICK_MENU;Split off Special Troops;Détacher les troupes spéciales;Spezialtruppen abspalten;;Separar Tropas especiales;;;;;;;;;x
SPLIT_MERCENARIES_OPTION;Split off Mercenaries;Détacher les mercenaires;Söldner abspalten;;Separar Mercenarios;;;;;;;;;x
SPLIT_HOLY_ORDERS_OPTION;Split off Holy Orders;Détacher les ordres saints;Ordenstruppen abspalten;;Separar Órdenes sagradas;;;;;;;;;x
SPLIT_RETINUES_OPTION;Split off Retinues;Détacher les escortes;Gefolge abspalten;;Separar Séquitos;;;;;;;;;x
SPLIT_EVENT_SPAWNED_OPTION;Split off Event Spawned;Détacher les troupes issues d'évènements;Ereignisgenerierte Truppen abspalten;;Separar Evento generado;;;;;;;;;x
VASSAL_OPINION_CHANGE;All vassals' opinion of §Y$ACTIVE$§! changes by $MUCH$;L'opinion des vassaux envers §Y$ACTIVE$§! change de $MUCH$;Die Meinung aller Vasallen von §Y$ACTIVE$§! ändert sich um $MUCH$;;La opinión de todos los vasallos sobre §Y$ACTIVE$§! cambia por $MUCH$;;;;;;;;;x
FE_IRONMAN;Ironman;Iron Man;Ironman;;Hombre de hierro;;;;;;;;;x
RANDOM_CHARACTER_DESC;Select a random playable character;Choisir aléatoirement un personnage;Wählt eine zufällig spielbare Person;;Seleccionar un personaje para jugar al azar;;;;;;;;;x
IRONMAN_MODE_DESC;When playing in Ironman mode, you cannot manually save the game. You can only get Steam Achievements in Ironman mode.;Lorsque vous jouez en mode Iron Man, vous ne pouvez pas enregistrer la partie manuellement.\nLa partie sera enregistrée en continu et lorsque vous la quitterez.\nVous ne pouvez obtenir les succès Steam qu'en mode Iron Man.;Im Ironman-Modus kann das Spiel nicht selbst gespeichert werden. Steam-Errungenschaften sind nur im Ironman-Modus möglich.;;Al jugar en el modo Hombre de hierro, no puedes guardar manualmente la partida. Sólo puedes conseguir Logros en Steam en el modo Hombre de hierro.;;;;;;;;;x
KING;King;Roi;König;;Rey;;;;;;;;;x
QUEEN;Queen;Reine;Königin;;Reina;;;;;;;;;x
IRONMAN_MOD_NOSTART;Cannot start a Ironman game when the game is modified.;Vous ne pouvez pas lancer de partie en mode Iron Man avec un jeu moddé.;Wenn das Spiel modifiziert wurde, ist der Ironman-Modus nicht wählbar.;;No puedes iniciar el modo Hombre de hierro si el juego está modificado.;;;;;;;;;x
IRONMAN_MODE_ENABLED;Ironman Mode: §GEnabled§!;Mode Iron Man §Gactivé§!;Ironman-Modus - aktiviert;;Modo Hombre de hierro: §GHabilitado§!;;;;;;;;;x
IRONMAN_MODE_DISABLED;Ironman Mode: §RDisabled§!;Mode Iron Man §Rdésactivé§!;Ironman-Modus - nicht aktiviert;;Modo Hombre de hierro: §RDeshabilitado§!;;;;;;;;;x
CHARACTER_CHANGE_DISABLED;You cannot change character right now.;Vous ne pouvez pas changer de personnage en mode Iron Man.;Ihr könnt die Person momentan nicht ändern.;;Ahora mismo no puedes cambiar de personaje.;;;;;;;;;x
SAVEGAME_ERROR_WRITING;Error writing save game;Erreur lors de la sauvegarde du jeu;Fehler beim Schreiben des Spielstands;;Error de escritura, guardar partida;;;;;;;;;x
SAVEGAME_ERROR_WRITING_UNKNOWN;Failed to save game for unknown reason.\n\nAre you using forbidden characters in the file name?\nDo you have enough free space?;Cette partie n'a pas pu être sauvegardée pour une raison indéterminé.\n\nCela peut être dûe entre autre à :\n§Y*S! L'utilisation de caractères spéciaux dans le nom de la sauvegarde\n§Y*S! Un manque d'espace sur le disque dur;Unbekannter Fehler beim Speichern.\n\nWurden im Namen Sonderzeichen verwendet?\nIst genug Speicherplatz auf der Festplatte?;;No se ha podido guardar la partida por motivos desconocidos.\n\n¿Has introducido caracteres prohibidos en el nombre de archivo?\n¿Tienes suficiente espacio libre?;;;;;;;;;x
FE_SAVE_UNSYNC_TITLE;Unsynchronize file;Désynchroniser le fichier;Datei desynchronisieren;;Desincronizar archivo;;;;;;;;;x
FE_SAVE_UNSYNC_DESC;This will remove the save game from cloud storage. The file will not be deleted local.;Cette opération effacera le fichier du cloud. Le fichier sur votre ordinateur ne sera pas effacé.;Hierbei wird die Datei aus der Cloud entfernt. Dabei wird die Datei auf der lokalen Festplatte nicht gelöscht.;;Eliminará la partida guardada de la nube. El archivo no se borrará localmente.;;;;;;;;;x
IRONMAN_START;Start Ironman;Lancer en IronMan;Ironman starten;;Iniciar Hombre de hierro;;;;;;;;;x
tribal_invasion_succ_tip;§Y[Root.GetTitledFirstName]§! takes all occupied territory.\n§Y[Root.GetTitledFirstName]§! takes or vassalizes all titles in the §Y[This.GetFullBaseName]§! belonging to §Y[From.GetTitledFirstName]§!.\n;§Y[Root.GetTitledFirstName]§! capture tous les territoires qu'il occupe.\n§Y[Root.GetTitledFirstName]§! prend ou vassalise tous les titres du §Y[This.GetFullBaseName]§! appartenant à §Y[From.GetTitledFirstName]§!.\n;§Y[Root.GetTitledFirstName]§! nimmt alles besetzte Land in Besitz.\n§Y[Root.GetTitledFirstName]§! übernimmt oder vasallisiert alle Titel in §Y[This.GetFullBaseName]§!, die zu §Y[From.GetTitledFirstName]§! gehören.\n;;§Y[Root.GetTitledFirstName]§! toma todos los territorios ocupados.\n§Y[Root.GetTitledFirstName]§! toma o avasalla todos los títulos de §Y[This.GetFullBaseName]§! que pertenecen a §Y[From.GetTitledFirstName]§!.\n;;;;;;;;;x
CONTENTVIEW_TERMS;By submitting this item, you agree to the terms of service of Steam Workshop.;En envoyant cette contribution, vous acceptez les conditions d'utilisation du Steam Workshop.;Mod zum Steamworkshop übertragen;;Al presentar este ítem, aceptas los términos del servicio de Steam Workshop.;;;;;;;;;x
AIREASON_TARGET_MORE_POWERFUL_COLLEGE;Target controls more cardinals than you.;La cible contrôle davantage de cardinaux que vous.;Das Ziel kontrolliert mehr Kardinäle als du.;;El objetivo controla a más cardenales que vos.;;;;;;;;;x
RELHEAD_IMMORAL;has a bad reputation;a une mauvaise réputation;hat eine schlechte Reputation;;tiene una mala reputación;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_PLAYER_SETUP;Your vassal was appointed Cardinal.;Votre vassal a été nommé cardinal.;Euer Vasall wurde zum Kardinal ernannt.;;Vuestro vasallo ha sido nombrado Cardenal.;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_PLAYER_LETTER;Your vassal $NEWHOLDER$ was given a seat in the College of Cardinals.;Votre vassal $NEWHOLDER$ a reçu un siège au Collège des Cardinaux.;Eurem Vasallen $NEWHOLDER$ wurde ein Sitz im Kolleg der Kardinäle zuerkannt.;;Vuestro vasallo $NEWHOLDER$ ha obtenido un asiento en el Colegio Cardenalicio.;;;;;;;;;x
TITLE_GAINED_RELIGIOUS_PLAYER_LOG;Your vassal $NEWHOLDER$ was given a seat in the College of Cardinals.;Votre vassal $NEWHOLDER$ a reçu un siège au Collège des Cardinaux.;Eurem Vasallen $NEWHOLDER$ wurde ein Sitz im Kolleg der Kardinäle zuerkannt.;;Vuestro vasallo $NEWHOLDER$ ha obtenido un asiento en el Colegio Cardenalicio.;;;;;;;;;x
SHEPHERDS_CRUSADE;The Shepherds' Crusade;La croisade des Pastoureaux;Der Hirten-Kreuzzug;;La Cruzada de los Pastores;;;;;;;;;x
INTERACTION_REQUIRED_NONCONTESTED_TITLE;§Y[ThirdPartyTitle.GetFullName]§! is NOT involved in an §Yongoing war§!;§Y[ThirdPartyTitle.GetFullName]§! ne participe pas à une §Yguerre en cours§!;§Y[ThirdPartyTitle.GetFullName]§! ist NICHT in einen §Ylaufenden Krieg§! involviert;;¡§Y[ThirdPartyTitle.GetFullName]§! NO participa en una §Yguerra en curso§!;;;;;;;;;x
HINT_CARDINAL_VIEW_TITLE;The Cardinal View;La vue des cardinaux;Kardinals-Übersicht;;La perspectiva del Cardenal;;;;;;;;;x
HINT_CARDINAL_VIEW_TEXT_1;In this screen you can see the college of cardinals.These are the ones responsible for electing a new pope among themselves when the old one dies. It also shows who is likely to be given title of cardinal if a spot opens up.;Cette vue vous montre le Collège des Cardinaux. C'est lui qui est responsable d'élire un nouveau pape parmi ses membres lorsque le pape actuel meurt. Cette vue montre également qui a les meilleures chances de devenir cardinal si une place se libère.;In dieser Übersicht seht Ihr das Kardinalskollegium. Sie sind für die Wahl des neuen Papstes verantwortlich. Angezeigt wird auch, wer wahrscheinlich zum Kardinal ernannt werden wird, wenn eine Position frei wird.;;En esta pantalla podéis ver el Colegio de Cardenalicio. Son los únicos responsables de la elección entre sus miembros de un nuevo Papa cuando el antiguo muere. También muestra quién tiene probabilidad de recibir un título de cardenal si hay una vacante.;;;;;;;;;x
HINT_CARDINAL_VIEW_TEXT_2;Every catholic bishop in the world can be given a seat in the College of Cardinals. Every bishop have a score which the Pope uses to decide who gets the open spot. This score is calculated from a wide range of factors but you can also directly influence it by promising money to the Pope. This will make it much more likely that he will choose a bishop from your realm.;Tout évêque catholique du monde peut recevoir un siège au Collège des Cardinaux. Tout évêque possède un score que le pape utilise pour choisir qui obtiendra ce siège. Un grand nombre de facteurs entre en compte dans le calcul de ce score, et vous pouvez également l'influencer directement en promettant de l'argent au pape. Cette action rendra beaucoup plus probable la nomination d'un évêque de votre pays.;Jeder katholische Bischof kann einen Sitz im Kardinalskollegium erhalten. Jeder Bischof hat eine Wertung, wobei der Papst letztlich die Entscheidung trifft. Die Wertung errechnet sich aus einer Reihe von Faktoren, aber Ihr könnt Einfluss nehmen, indem Ihr dem Papst eine Geldspende in Aussicht stellt. Dadurch wird die Wahrscheinlichkeit, dass ein Bischof Eures Reiches gewählt wird, enorm gesteigert.;;Cualquier obispo del mundo puede recibir un asiento en el Colegio Cardenalicio. Todos los obispos tienen una puntuación que le sirve al Papa para decidir quién ocupa la vacante. La puntuación se basa en una amplia gama de factores, pero se puede influir directamente sobre ella prometiendo dinero al Papa. De este modo es mucho más probable que escoja a un obispo de vuestro reino.;;;;;;;;;x
HINT_CARDINAL_VIEW_TEXT_3;Each cardinal has a single vote he can cast for who he wants to become the next Holy Father of the Catholic Church. The one with the most support is known as the Preferatus and is most likely to become the new Pope.;Chaque cardinal possède une voix qu'il peut utiliser pour élire celui qu'il souhaite voir comme Saint-Père de l'Église catholique. Celui qui bénéficie du plus grand soutien est désigné sous le nom de Preferatus, et c'est lui qui est le plus susceptible de devenir le prochain pape.;Jeder Kardinal hat eine Stimme, die er seinem bevorzugten Kandidaten für das Amt des Papstes geben kann. Derjenige mit den meisten Stimmen wird Preferatus genannt und hat die besten Aussichten, zum neuen Papst ernannt zu werden.;;Cada cardenal cuenta con un único voto que otorgará al que desea que sea el próximo Santo Padre de la Iglesia Católica. El que recibe más apoyo, conocido como el Preferatus, es el que más probabilidades tiene de convertirse en el nuevo Papa.;;;;;;;;;x
EVTNAME_SoA_5400;The massacre at [From.GetName];Le massacre de [From.GetName];Das Massaker von [From.GetName];;La masacre de [From.GetName];;;;;;;;;x
EVTDESC_SoA_5400;My [Root.GetLordLady], the heretic city of [From.GetName] has surrendered to us. We could punish the heretics by sacking the place, but it has been put forth by some that the city's populace are of mixed faith and it is unlikely that the soldiers will know who is a heretic and who is not.;M[Root.GetOnA][Root.GetLordLady], la ville hérétique de [From.GetName] nous a transmis sa reddition. Nous pourrions punir ces hérétiques en pillant leurs biens, mais certains ont fait remarquer que la population était de diverses religions et il est peu probable que les soldats sachent faire la différence entre un hérétique et un bon croyant.;Mein [Root.GetLordLady], die ketzerische Stadt von [From.GetName] hat sich uns ergeben. Wir können die Ketzer bestrafen, indem wir die Stadt schleifen lassen, aber nicht die ganze Stadt ist ungläubig und es dürfte schwierig sein, dafür zu sorgen, dass es nicht auch Unschuldige trifft.;;Mi [Root.GetLordLady], la herética ciudad de [From.GetName] se ha rendido. Podríamos castigar a los herejes saqueando el lugar, pero nos han hecho llegar que el pueblo congrega a fieles de distintos credos y es probable que los soldados no sepan distinguir a los herejes.;;;;;;;;;x
EVTOPTA_SoA_5400;Kill them all! God will know his own.;Tuez-les tous, Dieu reconnaîtra les siens.;Tötet sie alle. Gott wird die Seinen schon erkennen.;;¡Matadlos a todos! Dios sabe lo que hace.;;;;;;;;;x
EVTOPTB_SoA_5400;We must show restraint. Hold off the soldiers.;Nous devons faire preuve de mesure. Retenez les soldats.;Wir müssen mit Bedacht handeln. Haltet die Soldaten zurück.;;Hemos de ser comedidos. Contened a los soldados.;;;;;;;;;x
EVTNAME_SoA_5401;The Shepherds' Crusade;La croisade des Pastoureaux;Der Hirten-Kreuzzug;;La Cruzada de los Pastores;;;;;;;;;x
