#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IS_NOT_LOVER_OF;Is NOT a Lover of §Y$WHO$§!;N'est pas l'amant(e) de §Y$WHO$§!;Ist KEIN Liebhaber von §Y$WHO$§!;;No es un amante de §Y$WHO$§!;;;;;;;;;x
EVTDESC_RoI_1080;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] lost but he suffered only minor wounds.;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a perdu l'affront, mais s'en sort avec des blessures légères.;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] verlor, hat aber nur Kratzer abbekommen.;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdió pero sufrió heridas menores.;;;;;;;;;x
EVTDESC_RoI_1081;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] lost and lies wounded on the ground.;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a perdu l'affront et s'allonge, blessé, sur le sol.;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] verlor und liegt verletzt am Boden.;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdió y está tumbado/a en el suelo herido/a.;;;;;;;;;x
EVTDESC_RoI_1082;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] lost and was horribly maimed.;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a perdu l'affront et a été horriblement mutilé.;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] verlor und wurde fürchterlich verstümmelt.;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdió y fue mutilado/a horriblemente.;;;;;;;;;x
EVTDESC_RoI_1083;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] was killed!;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a trouvé la mort !;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl zog die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.GetFullName] hat den Tod gefunden!;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] fue asesinado!;;;;;;;;;x
EVTDESC_RoI_3202;Lately, you have been enganging in long philosophical conversations with [From.GetFirstNameWithNick], your court guru. You have been discussing Buddhism, and how you can become master over your desires and weaknessess and eliminate the suffering they cause in your soul.;Ces derniers temps, vous vous êtes livré à de longues conversations philosophiques avec [From.GetFirstNameWithNick], le gourou de votre cour. Vous avez parlé du bouddhisme, de comment maîtriser vos désirs et vos faiblesses, et de calmer la souffrance que ces émotions vous causent.;In letzter Zeit habt Ihr ausführliche philosophische Diskussionen mit [From.GetFirstNameWithNick], Eurem Hofguru, geführt. Ihr habt Euch über den Buddhismus unterhalten und wie Ihr Herr über Eure Begierden und Schwächen werdet und das Leid, das sie Eurer Seele antun, auslöscht.;;Últimamente has participado en largas conversaciones filosóficas con [From.GetFirstNameWithNick], tu gurú de la corte. Habéis discutido sobre el budismo, y cómo puedes convertirte en maestro de tus deseos y debilidades y eliminar el sufrimiento que causan en el alma.;;;;;;;;;x
EVTOPTA_RoI_3202;I feel I have been helped by this!;Je sens que tout cela m'a aidé !;Ich fühle, dass es mir geholfen hat!;;¡Siento que esto me ha ayudado!;;;;;;;;;x
EVTOPTB_RoI_3202;It's no use!;Balivernes !;Das bringt nichts!;;¡Es inútil!;;;;;;;;;x
obj_buddhist_stop_drinking_title;Stop Drinking;Fini la boisson;Entsagt dem Alkohol;; Deja de beber;;;;;;;;;x
obj_buddhist_stop_drinking_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to abandon [This.GetHerHis] harmful drinking habits.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à abandonner son penchant pour la boisson qui lui cause tant de souffrances.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis]e schädlichen Trinkgewohnheiten abzulegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a abandonar [This.GetHerHis] dañinos hábitos de consumir bebidas alcohólicas.;;;;;;;;;x
obj_buddhist_reject_empty_pleasures_title;Learn to Reject Empty Pleasures;Apprendre à rejeter les plaisirs inutiles;Lernt, leere Vergnügungen abzulehnen;;Aprender a Rechazar Placeres Vacíos;;;;;;;;;x
obj_buddhist_reject_empty_pleasures_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject emply pleasures.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter les plaisirs inutiles.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, leere Vergnügungen abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar placeres vacíos..;;;;;;;;;x
obj_buddhist_abstain_sexual_excess_title;Learn to Abstain from Excesses of the Flesh;Apprendre à s'abstenir des excès de la chair;Lernt, fleischlichen Exzessen zu entsagen;; Aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_buddhist_abstain_sexual_excess_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to abstain from excesses of the flesh.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à s'abstenir des excès de la chair.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, fleischlichen Exzessen zu entsagen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a abstenerse de impulsos carnales.;;;;;;;;;x
obj_buddhist_reject_cruelty_title;Reject Cruelty;Rejeter la cruauté;Lehnt Grausamkeit ab;; Rechazar la crueldad;;;;;;;;;x
obj_buddhist_reject_cruelty_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject cruelty.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la cruauté.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, Grausamkeit abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar la crueldad.;;;;;;;;;x
obj_buddhist_temperance_food_title;Learn Temperance with Food;Apprendre à modérer son appétit;Lernt Mäßigung beim Essen;; Aprender a ser moderado con la comida;;;;;;;;;x
obj_buddhist_temperance_food_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to eat without excess.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à manger sans excès.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, beim Essen Maß zu halten.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a dejar de comer en exceso.;;;;;;;;;x
obj_buddhist_reject_greed_title;Learn to Reject the Poison of Greed;Apprendre à rejeter le poison de l'avarice;Lernt, das Gift der Gier abzulehnen;;Aprender a rechazar el veneno de la codicia;;;;;;;;;x
obj_buddhist_reject_greed_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject the poison that greed brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'avarice.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Gier abzulehnen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la codicia trae a la mente.;;;;;;;;;x
obj_buddhist_reject_envy_title;Learn to Reject Envy;Apprendre à rejeter l'envie;Lernt, Neid abzulehnen;; Aprender a rechazar la envidia;;;;;;;;;x
obj_buddhist_reject_envy_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject the poison that envy brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter ce poison de l'esprit qu'est l'envie.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Neid abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que la envidia trae a la mente.;;;;;;;;;x
obj_buddhist_reject_hate_title;Learn to Reject Hate;Apprendre à rejeter la haine;Lernt, Hass abzulehnen;; Aprender a rechazar el odio;;;;;;;;;x
obj_buddhist_reject_hate_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject the poison that hate and anger brings to the mind.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter la haine et la colère qui sont des poisons de l'esprit.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, die Vergiftung des Geistes durch Hass und Zorn abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el veneno que el odio y la ira traen a la mente.;;;;;;;;;x
obj_buddhist_reject_pride_title;Learn to Reject Pride;Apprendre à rejeter l'orgueil;Lernt, Stolz abzulehnen;; Aprender a rechazar el orgullo;;;;;;;;;x
obj_buddhist_reject_pride_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to reject pride.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à rejeter l'orgueil.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, den Stolz abzulehnen.;; [This.GetTitledFirstName], como budista devoto/a, trata de aprender a rechazar el orgullo.;;;;;;;;;x
obj_buddhist_defeat_fear_title;Defeat Fear;Vaincre la peur;Besiegt die Furcht;; Vencer el Miedo;;;;;;;;;x
obj_buddhist_defeat_fear_desc;[This.GetTitledFirstName], as a devoted Buddhist, is trying to learn to defeat [This.GetHerHis] fear of the world and of the designs of others.;[This.GetTitledFirstName], bouddhiste zélé, tente d'apprendre à vaincre sa peur du monde et des projets d'autrui.;[This.GetTitledFirstName] ist überzeugter Buddhist und versucht, [This.GetHerHis]e Furcht vor der Welt und der Hinterhältigkeit anderer Menschen zu besiegen.;;[This.GetTitledFirstName], como budista devoto/a, trata de aprender a derrotar [This.GetHerHis] miedo al mundo y a los designios de otros.;;;;;;;;;x
temple_barony_of_hindu;Mandir of;Mandir de;Mandir von;; Mandir de;;;;;;;;;x
temple_barony_of_buddhist;Vihara of;Vihara de;Vihara von;; Vihara de;;;;;;;;;x
temple_barony_of_jain;Derasar of;Derasar de;Derasar von;; Derasar de;;;;;;;;;x
DEATH_SACRIFICED;was offered up in sacrifice to the Gods by $KILLER$;a été offert[GetNoneE] aux dieux sur ordre de $KILLER$;wurde von $KILLER$ in einem Opferritual den Göttern geopfert;;fue ofrecido en sacrificio a los Dioses a manos de $KILLER$;;;;;;;;;x
obj_become_paragon_of_enlightenment_title;Become Paragon of Enlightenment;Devenir un modèle de spiritualité;Werdet zu einem Symbol der Erleuchtung;;Convertirse en Ejemplo de Iluminación;;;;;;;;;x
obj_become_paragon_of_enlightenment_desc;[This.GetTitledFirstName] strives to improve [This.GetHerHis] [This.Religion.GetPietyName] and become enlightened, an inspiration to all of [This.GetHerHis] faith.;[This.GetTitledFirstName] tente de s'améliorer en [This.Religion.GetPietyName] et d'atteindre la lumière. C'est une source d'inspiration pour tous ceux de sa religion.;[This.GetTitledFirstName] strebt danach, [This.GetHerHis](e) [This.Religion.GetPietyName] zu verbessern, erleuchtet zu werden und allen [This.GetHerHis]en Glaubensgenossen als Inspiration zu dienen.;;[This.GetTitledFirstName] se esfuerza en mejorar [This.GetHerHis] [This.GetPietyName] y alcanzar el estado de iluminación, una inspiración para [This.GetHerHis] fe.;;;;;;;;;x
opinion_enlightened;Enlightened;Illumination intérieure;Erleuchtet;;Iluminado;;;;;;;;;x
paragon_of_enlightenment;Paragon of Enlightenment;Modèle de spiritualité;Inbegriff der Erleuchtung;;Ejemplo de Iluminación;;;;;;;;;x
EVTTOOLTIP1_RoI_2001;Reply is sent to [From.GetFullName];Réponse envoyée à [From.GetFullName];Antwort wird gesendet an [From.GetFullName];;Respuesta enviada a [From.GetFullName];;;;;;;;;x
brahmin_desc;This character belongs to the Brahmin caste. It is the Indian caste of priests and scholars, highest in the caste hierarchy.;Ce personnage appartient à la caste des brahmanes. En Inde, c'est la caste des prêtres et des érudits, la plus haute caste dans la hiérarchie.;Dieser Charakter gehört der Kaste der Brahmanen an. Es handelt sich dabei um die indische Kaste der Priester und Gelehrten, die in der Kastenhierarchie ganz oben steht.;;Este personaje pertenece a la casta de los brahmanes. Es la casta hindú de sacerdotes y eruditos, la más alta en la jerarquía de castas.;;;;;;;;;x
kshatriya_desc;This character belongs to the Kshatriya caste. It is the Indian caste of warriors and kings, second in the caste hierarchy.;Ce personnage appartient à la caste des kshatriya. En Inde, c'est la caste des guerriers et des rois, la deuxième caste dans la hiérarchie.;Dieser Charakter gehört der Kaste der Kshatriya an. Es handelt sich dabei um die indische Kaste der Krieger und Könige, die in der Kastenhierarchie an zweiter Stelle steht.;;Este personaje pertenece a la casta de Kshatriya. Es la casta hindú de guerreros y reyes, segunda en la jerarquía de castas.;;;;;;;;;x
vaishya_desc;This character belongs to the Vaishya caste. It is the Indian caste of traders and artisans, third in the caste hierarchy.;Ce personnage appartient à la caste des vaishya. En Inde, c'est la caste des marchands et des artisans, la troisième caste dans la hiérarchie.;Dieser Charakter gehört der Kaste der Vaishya an. Es handelt sich dabei um die Kaste der Händler und Handwerker, die in der Kastenhierarchie an dritter Stelle steht.;;Este personaje pertenece a la casta Vaishya. Es la casta hindú de comerciantes y artesanos, tercera en la jerarquía de castas.;;;;;;;;;x
convert_indian_branch;Change Religious Branch;Changer de dévotion;Religiösen Zweig ändern;;Cambio de poder religioso;;;;;;;;;x
jain_ahimsa_tooltip;This act violates the Jain doctrine of Ahimsa, or non-violence\n;Cette action enfreint la doctrine jaïne de l'Ahimsa, la non-violence.\n;Diese Handlung verstößt gegen das jainistische Prinzip des Ahimsa, der Gewaltlosigkeit\n;;Este acto viola la doctrina jainista de Ahimsa, o no-violencia\n;;;;;;;;;x
ARRANGE_MARRIAGE_DESC;Arrange a marriage with one of the most eligible potential spouses available.;Organiser un mariage avec la personne qui convient le mieux.;Arrangiere eine Heirat mit einem der begehrtesten potenziellen Partner, der zur Verfügung steht.;;Organizar un matrimonio con uno de los cónyuges más codiciados en potencia disponibles.;;;;;;;;;x
alert_demesne_too_big_instant;§YDemesne too Big§!;§YDomaine personnel trop vaste§!;§YDomäne zu groß§!;;¡Heredad demasiado grande! ;;;;;;;;;x
alert_demesne_too_big_delayed;Your demesne has §Y$NUM$§!/§Y$MAX$§! holdings, causing inefficient taxation, troop recruitment and resentment among your vassals.;Votre domaine possède §R$NUM$§!/§Y$MAX$§! propriétés, ce qui affecte le prélèvement de l'impôt et le recrutement des troupes, et cause un ressentiment parmi vos vassaux.;Eure Domäne umfasst §Y$NUM$§!/§Y$MAX$§! Besitztümer, wodurch die Besteuerung und die Truppenaushebung ineffizient sind und Unmut unter Euren Vasallen verursacht wird.;;¡Tu heredad tiene §Y$NUM$§!/§Y$MAX$§! propiedades, causando tributación ineficiente, reclutamiento de tropas y resentimiento entre tus vasallos.;;;;;;;;;x
horse_archers_modifier;Combat Modifier boost to Horse Archer Troops: $PERC$;Bonus de combat pour les troupes d'archers à cheval $PERC$;Kampfkrafterhöhung der berittenen Bogenschützen: $PERC$;;Modificador de Combate apoyar a tropas de arqueros a caballo: $PERC$;;;;;;;;;x
camel_cavalry_modifier;Combat Modifier boost to Camel Mounted Troops: $PERC$;Bonus de combat pour les chameaux $PERC$;Kampfkrafterhöhung der Kamelreiter: $PERC$;;Modificador de Combate apoyar a tropas montadas en camello: $PERC$;;;;;;;;;x
war_elephants_modifier;Combat Modifier boost to Elephant Mounted Troops: $PERC$;Bonus de combat pour les éléphants $PERC$;Kampfkrafterhöhung der Elefantenreiter: $PERC$;;Modificador de combate apoyar a tropas montadas en elefante: $PERC$;;;;;;;;;x
EVTDESC_RoI_500;Some traveling merchants from Europe have arrived, seeking audience. They say they are from Venice and are on a long journey to reach the court of the Khan in in the far east.;Des marchands venus d'Europe demandent audience. Ils disent venir de Venise et avoir pour destination la cour du grand Khan, plus loin à l'Est.;Ein paar reisende Händler aus Europa sind eingetroffen und erbitten eine Audienz. Sie sagen, sie würden aus Venedig stammen und befänden sich auf einer langen Reise an den Hof des Khans im fernen Osten.;;Han llegado algunos comerciantes que viajan desde Europa en busca de audiencia. Dicen que son de Venecia y están en un largo viaje para llegar a la corte del Khan en en el lejano este.;;;;;;;;;x
EVTOPTA_RoI_500;Bring them before me, I shall speak to them.;Faites-les venir, j'aimerais leur parler.;Bringt sie zu mir, ich werde mit ihnen sprechen.;;Tráiganmelos, voy a hablar con ellos.;;;;;;;;;x
EVTOPTB_RoI_500;These people do not interest me. Send them away.;Ces gens ne m'intéressent pas. Renvoyez-les.;Diese Leute interessieren mich nicht. Schickt sie fort.;;Estas personas no me interesan. Mándalos fuera.;;;;;;;;;x
EVTDESC_RoI_501;The merchants turn out to be brothers, going by the names of Niccoló Polo and Matteo Polo, and Niccoló's son Marco is also traveling with them. They petition you to provide an escort or guides for travelling east through your realm.;Il s'avère que les marchands sont deux frères du nom de Niccoló Polo and Matteo Polo. Le fils de Niccoló, un certain Marco, les accompagne. Ils vous demandent de leur fournir une escorte ou des guides afin de traverser les régions orientales de votre royaume.;Es stellt sich heraus, dass es sich bei den Händlern um Brüder handelt mit den Namen Niccoló Polo und Matteo Polo, auch Niccolós Sohn Marco reist mit ihnen. Sie ersuchen Euch um eine Eskorte oder einen Führer, um Richtung Osten durch Euer Reich zu reisen.;;Resulta que los comerciantes eran hermanos, con los nombres de Niccol Polo y Matteo Polo, y el hijo de Niccol, Marco, también viaja con ellos. Te piden que les proporciones una escolta de guías para viajar al este a través de tu reino.;;;;;;;;;x
EVTOPTA_RoI_501;I will provide seasoned guides.;Ils auront des guides expérimentés.;Ich stelle ihnen erfahrene Führer zur Seite.;;Voy a proporcionar guías experimentados.;;;;;;;;;x
EVTOPTB_RoI_501;I will provide seasoned guides and an armed escort.;Ils auront des guides expérimentés, ainsi qu'une escorte armée.;Ich stelle ihnen erfahrene Führer und eine bewaffnete Eskorte zur Verfügung.;;Voy a proporcionar guías experimentados y una escolta armada.;;;;;;;;;x
EVTOPTC_RoI_501;I'm sure they they can manage on their own.;Ils sauront très bien faire sans mon aide.;Ich bin sicher, sie schaffen es auch alleine.;;Estoy seguro de que pueden valerse por sí mismos.;;;;;;;;;x
EVTDESC_RoI_502;The Polo brothers thank you gratefully for your assistance. The next day they set off eastwards, strengthened by the aid you have provided.;Les frères Polo vous témoignent leur gratitude pour l'aide que vous leur apportez. Le jour suivant, ils se mettent en route vers l'Est, accompagnés de l'aide que vous leur avez fournie.;Die Polo-Brüder danken Euch für Eure Unterstützung aus vollstem Herzen. Am nächsten Tag brechen sie Richtung Osten auf, gestärkt durch die Hilfe, die Ihr ihnen gewährt habt.;;Los hermanos Polo te agradecen tu ayuda. Al día siguiente se ponen en marcha hacia el Este, fortalecidos por la ayuda que les has proporcionado.;;;;;;;;;x
EVTOPTA_RoI_502;I wish them a good journey.;Souhaitons-leur bon voyage.;Ich wünsche ihnen eine gute Reise.;; Les deseo un buen viaje.;;;;;;;;;x
EVTDESC_RoI_503;The Polo brothers thank you for the audience. After spending the night in town, they set off again the next day.;Les frères Polo vous remercient de les avoir reçus. Après une nuit passée en ville, ils repartent le lendemain.;Die Polo-Brüder danken Euch für die Audienz. Nachdem sie die Nacht in der Stadt verbrachten, brechen sie am nächsten Morgen auf.;;Los hermanos Polo te quiere agradecer por la audiencia. Después de pasar la noche en la ciudad, se ponen en marcha de nuevo al día siguiente.;;;;;;;;;x
EVTOPTA_RoI_503;What strange men.;Quels étranges personnages.;Was für seltsame Typen.;;Qué hombres más extraños.;;;;;;;;;x
EVTDESC_RoI_504;You have received an unexpected visit! The Venetian merchants Niccoló, Matteo and Marco Polo have once again arrived at your court. They explain that they reached the Far East and are now returning after a successful voyage, wanting to stop at your palace to thank you for the valuable aid you offered when they last came by. And they have brought gifts.;Vous avez une visite imprévue ! Les marchands vénitiens Niccoló, Matteo et Marco Polo sont de retour en ville. Ils vous expliquent avoir atteint l'Extrême-Orient et être sur le chemin du retour. Ils voulaient faire halte à votre palais pour vous remercier de l'aide que vous leur avez apporté la dernière fois qu'ils étaient venus par ici. Et ils ont apporté des cadeaux.;Ihr habt unerwartete Besucher! Die Händler aus Venedig, Niccoló, Matteo und Marco Polo sind wieder an Euren Hof zurückgekehrt. Sie berichten, dass sie den Fernen Osten erreicht hätten und nun nach einer erfolgreichen Reise auf dem Rückweg bei Eurem Palast Halt machen, um sich für die wertvolle Hilfe zu bedanken, die Ihr ihnen letztes mal angeboten hattet. Sie haben auch Geschenke dabei.;;¡Has recibido una visita inesperada! Los mercaderes venecianos Niccol, Matteo y Marco Polo han llegado una vez más a tu corte. Te explican que llegaron del Lejano Este y ahora están regresando después de un viaje exitoso, con ganas de parar en tu palacio para darte las gracias por la valiosa ayuda que les ofreciste la última vez que pasaron por allí. Y han traído regalos.;;;;;;;;;x
EVTOPTA_RoI_504;Come, tell me tales of the East, my friends...;Approchez, mes amis, et parlez-moi de l'Orient...;Kommt, erzählt mir Geschichten aus dem Osten, meine Freunde...;;Venga, contadme cuentos del Este, amigos...;;;;;;;;;x
EVTDESC_RoI_3302;[From.GetFirstNameWithNick], your Court Guru, has been very keen to discuss matters of society and tradition with you lately. He expresses his views that the caste system is destructive and inhuman, and that men and women should be treated as equals. He even suggests that you become a champion of change by inviting the poor and the casteless to dine with you at your table.;[From.GetFirstNameWithNick], le gourou de votre cour, semble très porté sur les discussions autour de la société et des traditions ces derniers temps. Il parle du système de castes qu'il trouve destructeur et inhumain, et déclare que les hommes et les femmes devraient être traités comme des égaux. Il a même suggéré que vous deveniez le promoteur du changement en invitant ce pauvre sans caste à dîner à votre table.;[From.GetFirstNameWithNick], Euer Hofguru, war in letzter Zeit sehr erpicht darauf, mit Euch Fragen gesellschaftlicher und traditioneller Natur zu diskutieren. Er brachte seine Meinung zum Ausdruck, dass das Kastensystem schädlich und unmenschlich sei und das Männer und Frauen als gleichberechtigt behandelt werden sollten. Er schlägt sogar vor, dass ihr ein Vorreiter des Wandels werden und die Armen und Kastenlosen zum Essen an Euren Tisch einladen solltet.;;[From.GetFirstNameWithNick], tu gurú de la corte, ha estado muy interesado en los últimos días en hablarte de los asuntos de la sociedad y la tradición. Expresa su opinión de que el sistema de castas es destructivo e inhumano, y que los hombres y las mujeres deben ser tratados como iguales. Incluso te aconseja que te conviertas en un campeón del cambio, y que invites a los pobres y los sin casta a cenar contigo en tu mesa.;;;;;;;;;x
EVTOPTA_RoI_3302;What nonsense!;C'est ridicule !;Was für ein Unsinn!;;¡Qué tontería!;;;;;;;;;x
EVTOPTB_RoI_3302;You are too wise for this age, my friend.;Vous être trop sage pour votre âge, mon ami.;Ihr seid zu weise für dieses Zeitalter, mein Freund.;;Eres demasiado sabio para esta edad, mi amigo.;;;;;;;;;x
EVTTITLE_RoI_3402;Guru meditation;La méditation du gourou;Guru-Meditation;;Meditación del Gurú;;;;;;;;;x
EVTDESC_RoI_3402;In order to reach inner peace and become a stronger and more harmonious person, you have been practising meditation with your guru, [From.GetFirstNameWithNick].\n\nYou have spent many moments reaching for your inner self, focusing, breathing, finding tranquility and harmony. You contemplate yourself within the universe, the universe within yourself, and your place in time and outside time.\n\nAnd little by little, you are beginning to feel the difference.;Afin de connaître la paix intérieure et de devenir une personne plus forte et plus harmonieuse, vous vous entraînez à la méditation avec votre gourou [From.GetFirstNameWithNick].\n\nVous avez passé de longs moments à communiquer avec votre moi intérieur, vous concentrant, respirant, trouvant la tranquilité et l'harmonie. Vous vous considérez à l'intérieur de l'univers, l'univers à l'intérieur de vous-même, et votre place dans le temps et hors du temps\n\nEt petit à petit vous commencez à sentir la différence.;Um inneren Frieden zu erreichen und eine stärkere und harmonischere Persönlichkeit zu entwickeln, habt Ihr regelmäßig zusammen mit Eurem Guru [From.GetFirstNameWithNick] meditiert.\n\nIhr habt viel Zeit damit verbracht Euer inneres Selbst zu erkunden und durch Konzentration und bewusste Atmung, Seelenruhe und Harmonie zu finden. Ihr sinnt über das Universum um und in Euch und Euren Platz in der Zeit und abseits davon.\n\nNach und nach fühlt Ihr den Unterschied.;;Para llegar a la paz interior y convertirte en una persona más fuerte y más armoniosa, has practicado la meditación con tu gurú, [From.GetFirstNameWithNick].\n\nHas dedicado muchos momentos para llegar a tu interior, enfocando, respirando, encontrando tranquilidad y armonía. Te contemplas a ti mismo en el universo, el universo dentro de ti mismo y tu lugar en el tiempo y fuera del tiempo.\n\nY poco a poco, estás empezando a notar la diferencia...;;;;;;;;;x
EVTOPTA_RoI_3402;Om bhur bhuvah svah.;Om bhur bhuvah svah.;Om bhur bhuvah svah.;;Om bhur bhuvah svah.;;;;;;;;;x
EVTOPTB_RoI_3402;Om mani padme hum.;Om mani padme hum.;Om mani padme hum.;;Om mani padme hum.;;;;;;;;;x
EVTOPTC_RoI_3402;Namo arihantanam.;Namo arihantanam.;Namo arihantanam.;;Namo arihantanam.;;;;;;;;;x
EVTOPTK96500;Master Jungle Terrain.;Maîtriser la jungle.;Meistert das Dschungelgebiet.;;Terreno de selva maestro.;;;;;;;;;x
EVTOPTL96500;Focus on War Elephants.;Développer les éléphants de guerre.;Konzentriert Euch auf die Kriegselefanten.;;Centrarse en elefantes de guerra.;;;;;;;;;x
