#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ADD_AMBITION_EFFECT;$CHAR$ gains the ambition §Y$OBJECTIVE$§!\n;$CHAR$ acquiert l'ambition : §Y$OBJECTIVE$§!\n;$CHAR$ erhält die Ambition §Y$OBJECTIVE$§!\n;;$CHAR$ gana la ambición §Y$OBJECTIVE$§!\n;;;;;;;;;x
EVTDESC6315;You are sitting on the floor of your bedchamber, wearing one of your shoes as a hat, when suddenly a man-sized gopher enters the room. It is dressed as a maid and when you shout in alarm, the rodent squeaks and skitters away in panic. You chase it down the hall but find only a terrified maid cowering on the floor.;Vous êtes assis[Root.GetNoneE] sur le sol de votre chambre, portant l'une de vos chaussures en guise de chapeau, quand soudain, un écureuil de la taille d'un homme fait irruption dans la pièce. Vêtu en servante et alors que vous donnez l'alerte, le rongeur s'enfuit au loin dans la panique. Vous le pourchassez au bout du couloir, mais vous ne trouvez qu'une domestique terrifiée recroquevillée sur le sol.;Ihr sitzt gerade, einen Eurer Schuhe als Mütze auf dem Kopf tragend, in Eurem Schlafgemach, als ein mannsgroßes Erdhörnchen urplötzlich die Kammer betritt. Es trägt die Garderobe einer Dienerin und als Ihr vor Schreck aufschreit, quiekt es und flieht. Ihr verfolgt es bis in die Halle, findet dort aber lediglich eine entsetzte Dienerin.;;Estás sentado en el suelo de tus aposentos, usando uno de tus zapatos como sombrero, cuando entra una ardilla de talla humana. Viste como una sirvienta y al gritar alarmado, el roedor chilla y huye asustado dando saltitos. La persigues pero solo encuentra;;;;;;;;;x
EVTOPTA6315;Where did the gopher go? Did you see?;Où est allé l'écureuil ? Vous l'avez vu ?;In welche Richtung ist das Erdhörnchen gelaufen? Hast du es gesehen?;;¿A dónde habrá ido la ardilla? ¿La has visto?;;;;;;;;;x
EVTDESC6316;You are hosting a dinner for some local dignitaries when the full moon comes into view in one of the windows. Trembling, you excuse yourself and hurry up the stairs to your bedchamber while stripping off your clothes. You are completely naked when the guards find you crouched on your balcony, howling at the moon.;Vous recevez à dîner quelques dignitaires locaux quand la pleine lune se fait visible par les fenêtres. Tremblant de tous vos membres, vous vous excusez et vous ruez dans les escaliers jusqu'à votre chambre, en arrachant vos vêtements. Lorsque les gardes arrivent, ils vous trouvent complètement nu[Root.GetNoneE], accroupi[Root.GetNoneE] sur votre balcon, hurlant à la lune.;Ihr gebt gerade ein Abendessen für einige örtliche Würdenträger, als der Vollmond sich in einem der Fenster zeigt. Am ganzen Körper stark zitternd entschuldigt Ihr Euch für einen Moment und eilt die Treppen hoch, wobei Ihr auf dem Weg nach oben Eure Kleider vom Leib reißt. Die Wachen finden Euch kurz darauf völlig nackt auf dem Balkon hockend und den Mond anheulend.;;Organizas una cena para algunos dignatarios locales cuando la luna llena aparece a través de una de tus ventanas. Tembloroso, te excusas y sales corriendo por las escaleras hacia tus aposentos mientras te quitas la ropa.  Los guardias te encuentran de cuc;;;;;;;;;x
EVTOPTA6316;AAAAAAAAOOOOOOO!!!!!!;AAAAHOUUUUUUU !!!! ;AAAAAAAAOOOOOOO!!!!!!;;¡AAAAAAAUUUUUUU!;;;;;;;;;x
EVTDESC6317;Your horse has always struck you as being of a dependable sort, a quality you feel is sorely lacking in your councillors. Time to shake things up a bit. You will appoint him as your new [Root.GetChancellorName].;Votre cheval est d'une fiabilité à toute épreuve, qualité qui fait cruellement défaut à vos conseillers, selon vous. Il est temps de remettre un peu d'ordre autour de vous. Vous décidez d'en faire le nouveau [Root.GetChancellorName].;Euer Pferd schien Euch schon immer eine besonders vertrauenswürdige Kreatur zu sein – was Ihr von Euren Ratsmitgliedern leider nicht immer sagen konntet. Höchste Zeit, für etwas frischen Wind zu sorgen! Euer treues Ross soll Euer neuer [Root.GetChancellorName] werden.;;Tu caballo siempre ha mostrado ser digno de confianza, cualidad que crees muy escasa entre tus consejeros. Es hora de cambiar las cosas por aquí. Lo nombrarás tu nuevo [Root.GetChancellorName].;;;;;;;;;x
EVTOPTA6317;Glitterhoof, I appoint thee as the [Root.GetChancellorName] of the realm.;Sabot Brillant, je fais de toi le nouveau [Root.GetChancellorName] du Royaume.;Glitzerhuf, als Euer Fürst ernennen Wir Euch zum [Root.GetChancellorName] des Reiches.;;Pezuña Brillante, yo os nombro [Root.GetChancellorName] del reino.;;;;;;;;;x
EVTDESC6318;Your mad [Root.Liege.GetTitle] has decided, in [Root.Liege.GetHerHis] infinite wisdom, to relieve you of your post as [Root.Liege.GetChancellorName]. Glitterhoof, [Root.Liege.GetHerHis] beloved horse, will be taking your place.;Votre [Root.Liege.GetTitle] extravagant a décidé, dans son infinie sagesse, de vous retirer de votre fonction de [Root.Liege.GetChancellorName]. Sabot Brillant, son cheval bien-aimé, a été nommé à votre place.;Euer geisteskranker [Root.Liege.GetTitle] hat in [Root.Liege.GetHerHis]er Weisheit beschlossen, Euch als [Root.Liege.GetChancellorName] abzusetzen. Glitzerhuf, das Pferd Eures [Root.Liege.GetTitle]s wird künftig Euren Platz einnehmen.;;Tu enloquecido [Root.Liege.GetTitle] ha decidido, en [Root.Liege.GetHerHis] infinita sabiduría, relevarte de tu puesto como [Root.Liege.GetChancellorName]. Pezuña de Oro, [Root.Liege.GetHerHis] amado caballo, ocupará tu lugar.;;;;;;;;;x
horse_chancellor;You are forced through the indignity of watching as Glitterhoof is led into the council chambers and appointed [Root.Liege.GetChancellorName].;On vous inflige le spectacle indigne de Sabot Brillant améné aux appartements du Conseil et nommé [Root.Liege.GetChancellorName].;Ihr seid gezwungen, Glitzerhufs feierlicher Amtseinführung beizuwohnen und zuzuschauen, wie er als neuer [Root.Liege.GetChancellorName] eingesetzt wird.;;Te obligan a sufrir la humillación de ver cómo Pezuña de Oro es escoltado hasta la Sala del Consejo y nombrado [Root.Liege.GetChancellorName].;;;;;;;;;x
EVTOPTA6318;This time that maniac has gone too far...;Cette fois, ce fou furieux est allé trop loin...;Dieses Mal hat dieser Wahnsinnige den Bogen überspannt!;;Esta vez ese maniaco ha ido demasiado lejos...;;;;;;;;;x
RAISE_PROVINCE_OWNLEVIES;Raise Own Local Holding Levies ( §Y$SIZE$§! Troops )\n;Lever nos propres troupes ( §Y$SIZE$§! troupes )\n;Eigene lokale Besitztumsaufgebote ausheben ( §Y$SIZE$§! Truppen )\n;;Armar la Leva del asentamiento local ( §Y$SIZE$§! soldados ) \n;;;;;;;;;x
RAISE_PROVINCE_OWNFLEET;Raise Own Local Holding Fleets ( §Y$SIZE$§! Ships )\n;Lever nos propres flottes ( §Y$SIZE$§! navires )\n;Eigene lokale Besitztumsflotten zusammenziehen ( §Y$SIZE$§! Schiffe )\n;;Aprestar la Flota del asentamiento local  ( §Y$SIZE$§! naves ) \n;;;;;;;;;x
RAISE_PROVINCE_LIEGELEVIES;Raise Local Liege Levies;Lever les troupes vassales locales ;Lokale Lehnsherren-Aufgebote ausheben;;Armar la leva de los señores locales;;;;;;;;;x
RAISE_PROVINCE_LIEGEFLEET;Raise Local Liege Levy Fleets;Lever la flotte vassale locale ;Lokale Lehnsherren-Flotten zusammenziehen;;Aprestar la flota de los señores locales;;;;;;;;;x
RAISE_LIEGELEVY;Raise the Liege Levy;Lever les troupes vassales ;Lehnsherren-Aufgebote ausheben;;Armar la Leva Señorial;;;;;;;;;x
RAISE_LIEGEFLEET;Raise the Liege Levy Fleet;Lever la flotte vassale ;Lokale Lehnsherren-Flotten zusammenziehen;;Aprestar la Flota de Leva Señorial;;;;;;;;;x
RAISE_LIEGELEVY_LONG; of §Y$VASSAL$§! ( §Y$SIZE$§! $TYPE$ )\n;de §Y$VASSAL$§! ( §Y$SIZE$§! $TYPE$ )\n; von §Y$VASSAL$§! ( §Y$SIZE$§! $TYPE$ )\n;; de §Y$VASSAL$§! ( §Y$SIZE$§! $TYPE$ )\n;;;;;;;;;x
DISMISS_LIEGELEVY;Dismiss the Liege Levy;Démobiliser les troupes de ce vassal;Lehnsherren-Aufgebote entlassen;;Disolver la Leva Señorial;;;;;;;;;x
CANNOT_BUY_RET_ROOM;\nYou cannot create this retinue, your maximum retinue cap has been reached.;\nVous ne pouvez pas créer cette escorte, le nombre maximal d'escortes a été atteint.;\nIhr könnt diesen Trupp nicht bilden, da die maximale Anzahl erreicht ist.;;\nNo puedes crear este séquito porque has alcanzado tu capacidad máxima de séquito.;;;;;;;;;x
CANNOT_BUY_RET_WEALTH;\nYou cannot create this retinue, you cannot afford it.;\nVous ne pouvez pas créer cette escorte, vous n'avez pas assez d'argent.;\nIhr könnt diesen Trupp nicht bilden, da Euch die Geldmittel fehlen.;;\nNo puedes crear este séquito, pues no puedes mantenerlo.;;;;;;;;;x
COST_TO_CREATE;Cost to create: §Y$COST$§!\n;Coût de création : §Y$COST$§!\n;Kosten: §Y$COST$§!\n;;Coste de crear: §Y$COST$§!\n;;;;;;;;;x
RETINUE_CAP_USAGE;Current Retinue cap usage: §Y$SIZE$§!\n;Taille maximale actuelle de l'escorte : §Y$SIZE$§!\n;Derzeit aktives Gefolge: §Y$SIZE$§!\n;;Uso actual de capacidad de séquito: §Y$SIZE$§!\n;;;;;;;;;x
RETINUE_CAP;Retinue Cap: §Y$SIZE$§!\n;Taille maximale de l'escorte : §Y$SIZE$§!\n;Maximales Gefolge: §Y$SIZE$§!\n;;Capacidad de séquito: §Y$SIZE$§!\n;;;;;;;;;x
RETINUE_CAP_USAGE_BUY;Retinue Cap Usage: §Y$SIZE$§!\n;Taille maximale de l'escorte : §Y$SIZE$§!\n;Aktivierte Kapazität: §Y$SIZE$§!\n;;Uso de capacidad de séquito: §Y$SIZE$§!\n;;;;;;;;;x
RETTYPE_CUL_ENG;Longbow;Archer long;Langbogen;;Arco Largo;;;;;;;;;x
RETTYPE_CUL_SCOT;Schiltron;Schiltron;Schiltron;;Sheltron;;;;;;;;;x
RETTYPE_CUL_BALT;Baltic Warrior;Guerrier balte;Baltische Krieger;;Guerrero báltico;;;;;;;;;x
RETTYPE_CUL_ALTAIC;Horse Archer;Archer à cheval;Ber. Bogenschützen;;Arquero a caballo;;;;;;;;;x
RETTYPE_CUL_FRANK_NOR_GER;Knight;Chevalier;Ritter;;Caballero;;;;;;;;;x
RETTYPE_CUL_IBER;Caballero;Caballero;Caballero;;Caballero español;;;;;;;;;x
RETTYPE_CUL_ITA;Pike;Picchiere;Pikeniere;;Piquero;;;;;;;;;x
RETTYPE_CUL_RUS;Druzhina;Droujiina;Druschina;;Druzhina;;;;;;;;;x
RETTYPE_CUL_NORTHGER;Housecarl;Housecarl;Huscarl;;Huscarl;;;;;;;;;x
RETTYPE_CUL_HUNG;Hussar;Hussard;Husaren;;Húsar;;;;;;;;;x
RETTYPE_CUL_ARAB;Camel Warrior;Chamelier de combat;Kamelreiterei;;Guerrero a camello;;;;;;;;;x
RETTYPE_CUL_BYZ;Cataphract;Cataphractaire;Kataphrakten;;Catafracto;;;;;;;;;x
RETTYPE_CUL_IRISH;Gallowglass;Galloglaigh;Gallowglass;;Gallowglass;;;;;;;;;x
RETTYPE_CUL_ETHIO;Ethiopian Skirmisher;Harceleur éthiopien;Äthiopische Plänkler;;Hostigador etíope;;;;;;;;;x
RETTYPE_CUL_W_AFR;Free Warrior;Guerrier libre;Krieger ohne Gefolgschaft;;Guerrero libre;;;;;;;;;x
RETTYPE_CUL_SOUTH_SLA;Gusar;Gusar;Gusaren;;Gúsar;;;;;;;;;x
RETTYPE_CUL_DUTCH;Goedendag Militia;Milice à godendart;Goedendag-Miliz;;Milicia de Goedendag;;;;;;;;;x
MAKE_CAPITAL_EFFECT;Move capital to §Y$CAPITAL$§!\n;Déplacer la capitale à §Y$CAPITAL$§!\n;Hauptstadt verlegen nach §Y$CAPITAL$§!\n;;Mudar capital a §Y$CAPITAL$§!\n;;;;;;;;;x
MAKE_PROVINCE_CAPITAL_EFFECT;Make §Y$CAPITAL$§! the capital of §Y$PROVINCE$§!\n;Faire de §Y$CAPITAL$§! la capitale de §Y$PROVINCE$§!\n;§Y$CAPITAL$§! zur Hauptstadt von §Y$PROVINCE$§! machen\n;;Hacer de §Y$CAPITAL$§! la capital de §Y$PROVINCE$§!\n;;;;;;;;;x
ARMY_LEVIES;Army Levies;Troupes;Armeen;;Levas del Ejército;;;;;;;;;x
FLEET_LEVIES;Fleet Levies;Flottes;Flotten;;Levas de Flota;;;;;;;;;x
CREATE_RETINUE_EFFECT;$WHO$ gets a §Y$RETINUE$§! retinue;$WHO$ dispose d'une escorte de §Y$RETINUE$§!.;$WHO$ erhält §Y$RETINUE$§! Gefolgschaftstruppen;;$WHO$ consigue un séquito de §Y$RETINUE$§!;;;;;;;;;x
CAN_BUY_RETINUE_TRIGGER_NOT;$WHO$ does not have at least §Y$NEED$§! retinue space;$WHO$ ne possède pas l'espace minimum de §Y$NEED$§! pour l'escorte.;$WHO$ liegt weniger als §Y$NEED$§! unterhalb des Maximums;;$WHO$ no tiene al menos §Y$NEED$§! espacio de séquito;;;;;;;;;x
CAN_BUY_RETINUE_TRIGGER;$WHO$ has at least §Y$NEED$§! retinue space;$WHO$ possède au moins §Y$NEED$§! d'espace pour l'escorte.;$WHO$ liegt wenigstens §Y$NEED$§! unter dem Maximum;;$WHO$ tiene al menos §Y$NEED$§! espacio de séquito;;;;;;;;;x
TROOPTYPE_RETCOST_ENTRY;$TYPE$: §Y$COST$§! ( §Y$EACH$§! for each soldier )\n;$TYPE$ : §Y$COST$§! ( §Y$EACH$§! pour chaque soldat )\n;$TYPE$: §Y$COST$§! ( §Y$EACH$§! für jeden Soldaten )\n;;$TYPE$: §Y$COST$§! ( §Y$EACH$§! por cada soldado )\n;;;;;;;;;x
TECH_RECRUIT_DESC;§Y$BONUS$ Retinues;Escorte §Y$BONUS$;§Y$BONUS$ Gefolge;;§Y$BONUS$ Séquitos;;;;;;;;;x
TECH_RECRUIT_DESC2;§Y$BONUS$§! Levies;Armées §Y$BONUS$§! ;§Y$BONUS$§! Aufgebote;;§Y$BONUS$§! Levas;;;;;;;;;x
TECH_CAPITAL;Technology in §Y$CAPITAL$§!: $BONUS$;Technologie dans la capitale (§Y$CAPITAL$§!) : $BONUS$;Technologiebonus in §Y$CAPITAL$§!: $BONUS$;;Tecnología en §Y$CAPITAL$§!: $BONUS$;;;;;;;;;x
MODIFIER_GLOBAL_SUPPLY_LIMIT;Global Supply Limit;Limite globale de ravitaillement ;Globales Versorgungslimit;;Límite de abastecimiento global;;;;;;;;;x
REINF_UNIT_SOL;Reinforcing: §Y$AMOUNT$§! soldiers / month;Renforcement : §Y$AMOUNT$§! soldats / mois;Nachschub: §Y$AMOUNT$§! Soldaten / Monat;;Refuerzos: §Y$AMOUNT$§! soldados / mes;;;;;;;;;x
REINF_UNIT_SHP;Reinforcing: §Y$AMOUNT$§! ships / month;Renforcement : §Y$AMOUNT$§! navires / mois;Nachschub: §Y$AMOUNT$§! Schiffe / Monat;;Refuerzos: §Y$AMOUNT$§! naves / mes;;;;;;;;;x
GAME_USES;This game is running §Y$DLC$§! DLC;Jeu chargé avec le contenu téléchargeable '§Y$DLC$§!';DLC §Y$DLC$§! ist aktiviert;;Este juego está corriendo el DLC §Y$DLC$§!;;;;;;;;;x
RETINUE_EXPL;§YRetinues§!\nThese numbers are the current size of your Retinue and the maintenance you pay for it.;§YEscorte§!\nCes chiffres indiquent la taille actuelle de votre escorte et le coût de maintenance qu'elle engendre.;§YGefolge§!\nDie Größe Eures Gefolges sowie die Kosten, die für den Unterhalt entstehen.;;§YSéquitos§!\nEstas cifras son el número actual de tu Séquito y el costo de mantenimiento de los mismos.;;;;;;;;;x
#RETINUE_EXPL_DEL;Your Retinue is a standing army consisting of §Y500-man§! regiments. Unlike Army Levies, retinues are always on the map and reinforce slowly. Retinues only cost maintenance while reinforcing.\nThe maximum number of retinue regiments you can field depends on your §YMilitary Organization§! technology and the size of all the levies in your realm.;;Euer Gefolge ist eine stehende Armee aus §Y500-Mann§!-Regimentern. Anders als die Aufgebote sind Gefolge immer aktiv und verstärken sich langsam wieder. Gefolge kosten nur dann Unterhalt, wenn sie sich verstärken.\nDie maximale Anzahl Eurer Gefolge, die Ihr aufstellen könnt, hängt von Eurer §YMilitärorganisation§!-Technologie und der Größe all Eurer Aufgebote in Eurem Reich ab.;;Tu Séquito es un ejército de regimientos de §Y500 hombres§! . A diferencia de las Levas, los séquitos están siempre en el mapa y se refuerzan lentamente. Los séquitos solo cuestan mantenimiento mientras se refuerzan.\nEl número máximo de regimientos de sé;;;;;;;;;x
ARMY_EXPL;§YArmy Levies§!\nThese numbers are the current size of all raised levies and the maintenance you pay for them.;§YLevées de troupes§!\nCes chiffres indiquent la taille actuelle de toutes les troupes levées et du coût de maintenance qu'elles engendrent.;§YWehrfähige§!\nDie Anzahl der ausgehobenen Truppen (Wehrfähige) sowie die Kosten, die für deren Unterhalt entstehen.;;§YLevas§!\nEstas cifras son el número actual de todos tus reclutas y el coste de mantenimiento de los mismos.;;;;;;;;;x
NAVY_EXPL;§YFleet Levies§!\nThese numbers are the current number of raised ships and the maintenance you pay for them.;§YMobilisation de flottes§!\nCes chiffres indiquent le nombre actuel de navires mobilisés et le coût de maintenance qu'ils engendrent.;§YLehnsflotten§!\nDie Anzahl der momentan zusammengezogenen Schiffe und die Kosten, die für diese entstehen.;;§Ylevas de Flota§!\nEstas cifras son el número actual de naves aprestadas  y su mantenimiento.;;;;;;;;;x
NAVY_EXPL_DEL;Your Fleet Levies can be raised from your Demesne holdings and your direct vassals.\nYou pay maintenance for levies from your own holdings, but your vassals will pay for the levies they provide you (which does not make them happy).;Vos flottes peuvent être levées à partir de vos propriétés et de vos vassaux directs.\nVous payez un coût de maintenance pour les levées dans vos propriétés personnelles, mais vos vassaux devront payer pour celles dans leurs terres, ce qui ne les enchantent pas.;Eure Flotte könnt Ihr von Euren Domänen Besitztümern und Euren direkten Vasallen zusammenziehen.\nFür den Unterhalt der Flotte von Euren eigenen Besitztümern müsst Ihr selbst aufkommen, während Eure Vasallen die Kosten für diejenigen Flotten, die sie Euch zur Verfügung stellen, übernehmen (was sie nicht erfreut).;;Las Levas de Flota pueden reclutarse en tu Dominio y en el de tus vasallos directos.\nPagas mantenimiento por las levas de tus propiedades, pero tus vasallos pagarán por las levas que proporcionen (lo que no los hace muy felices).;;;;;;;;;x
charge_on_undefended_tactic;Charge on Undefended Flank;Charger un flanc non protégé;Angriff auf die unbesetzte Flanke;;Atacar por el flanco desprotegido;;;;;;;;;x
action_improve_relations_desc;Send your [GetChancellorName] on a diplomatic mission to improve relations with your vassals or the ruler of a county.;Envoyez votre [GetChancellorName] en mission diplomatique pour améliorer vos relations avec vos vassaux ou avec le dirigeant d'un pays.;Entsendet [GetChancellorName] zu einer diplomatischen Mission, um die Beziehungen zu einem Vasallen oder dem Herrscher einer Provinz zu verbessern.;;Envía a tu [GetChancellorName] en misión diplomática para mejorar relaciones con vasallos o con el señor de un condado.;;;;;;;;;x
#action_uncover_plots;Suppress Schemes;;Intrigen verhindern;;Reprimir conspiraciones;;;;;;;;;x
action_uncover_plots_desc;Dispatch your [GetSpymasterName] to discourage vassals from associating with Factions, or to recruit new members for your own. This will also increase the likelihood of uncovering the plots of local nobles.;Envoyez votre [GetSpymasterName] en mission, afin de décourager vos vassaux de rejoindre des factions ou de recruter de nouveaux hommes pour votre faction. Ce faisant, vous augmentez également la probabilité de mettre au jour des complots mis sur pied par la noblesse locale.;Entsendet Euren [GetSpymasterName], um Eure Vasallen daran zu hindern, sich einer Fraktion anzuschließen, oder um neue Mitglieder für Eure eigene Fraktion zu gewinnen. Außerdem können hierdurch die Verschwörungen von Charakteren, die sich in der Provinz aufhalten, aufgedeckt werden.;;Enviar a [GetSpymasterName] para convencer a vasallos de no asociarse con facciones o para reclutar a nuevos miembros para las tuyas. Esto aumentará las posibilidades de desvelar conspiraciones de nobles locales.;;;;;;;;;x
EVTNAME9000;Vassal Discouraged from Joining Factions;Vassal découragé de rejoindre une faction;Vasall wurde daran gehindert, sich einer Verschwörung anzuschließen.;;Vasallo convencido de no unirse a facciones;;;;;;;;;x
EVTDESC9000;You have spent some time investigating one of your liege's vassals in [Root.Location.GetName], and you feel that you have gathered enough information to gain a leverage that would discourage the vassal from supporting conspiratorial factions in the future.;Vous avez espionné l'un des vassaux de votre [Root.Liege.GetLordLady] lige dans la ville de [Root.Location.GetName]. Grâce aux informations que vous avez réunies à son sujet, vous pensez disposer de suffisamment d'influence pour le décourager d'intégrer une faction de conspirateurs dans le futur.;Ihr habt in [Root.Location.GetName] einige Zeit mit der Beobachtung eines Vasallen Eures Lehnsherren verbracht und denkt, dass Ihr nun genug Informationen habt, um den Vasallen von seinen konspirativen Aktivitäten abzubringen.;;Has pasado algún tiempo investigando a uno de los vasallos de tu señor en [Root.Location.GetName], y crees haber recogido suficiente información para ponerte en una posición que haga desistir al vasallo de apoyar facciones conspiratorias  en el futuro.;;;;;;;;;x
EVTOPTA9000;My liege must be informed.;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige doit être informé.;Mein Lehnsherr muss davon erfahren!;;Mi señor debe ser informado.;;;;;;;;;x
EVTTOOLTIP9001;Your liege is informed.;Votre [Root.Liege.GetLordLady] lige a été averti[Root.Liege.GetNoneE].;Euer Lehnsherr wurde informiert.;;Tu señor es informado.;;;;;;;;;x
EVTDESC9001;My liege,\n\nI believe that one of your vassals can be discouraged from associating with conspiratorial factions if the proper leverage is obtained. How do you wish to proceed?\n\nYour humble Spymaster,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nIl me semble que l'un de vos vassaux peut être dissuadé d'intégrer une faction de conspirateurs à condition de faire montre de l'influence nécessaire. Comment souhaitez-vous procéder ?\n\nVotre humble maître-espion,\n[From.GetTitledName];Mein Lehnsherr,\n\nich denke, dass wir mit den nötigen Druckmitteln einen Eurer Vasallen von der Teilnahme an Verschwörungen abhalten können. Wie wünscht Ihr nun weiter zu verfahren?\n\nEuer getreuer Hofspitzel,\n[From.GetTitledName];;Mi señor,\n\nCreo que se puede persuadir a uno de tus vasallos para que no se asocie con facciones conspiratorias si obtenemos la palanca adecuada. ¿Cómo desea actuar?\n\nTu humilde Maestro de Espías,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA9001;Blackmail the vassal.;Faire chanter le vassal.;Den Vasallen erpressen.;;Chantajear al vasallo.;;;;;;;;;x
EVTOPTB9001;Obligate the vassal.;Contraindre le vassal.;Den Vasallen einbinden.;;Obligar al vasallo.;;;;;;;;;x
EVTOPTC9001;Threaten the vassal.;Menacer le vassal.;Den Vasallen bedrohen.;;Amenazar al vasallo.;;;;;;;;;x
EVTOPTE9001;We will do nothing for now.;Nous n'allons rien faire, pour l'instant.;Wir wünschen momentan nichts zu unternehmen.;;No haremos nada por ahora.;;;;;;;;;x
EVTTOOLTIP9002;You use blackmail to gain a leverage on your vassal.;Vous faites chanter le vassal pour avoir une prise sur lui.;Ihr macht den Vasallen durch Erpressung gefügig.;;Usas el chantaje para obtener ventaja sobre tu vasallo.;;;;;;;;;x
EVTTOOLTIP9005;You use legalism to gain a leverage on your vassal.;Vous utilisez une argutie juridique pour avoir une prise sur votre vassal.;Ihr macht den Vasallen durch Statuten gefügig.;;Usas el legalismo para obtener ventaja sobre tu vasallo.;;;;;;;;;x
EVTTOOLTIP9008;You use threats to gain a leverage on your vassal.;Vous menacez le vassal pour avoir prise sur lui.;Ihr macht den Vasallen durch Drohungen gefügig.;;Usas amenazas para obtener ventaja sobre tu vasallo.;;;;;;;;;x
EVTDESC9002;My dear [Root.GetTitle],\n\nI regret that events have forced me to sully my hands in this manner, but unless you swear not to form new factions conspiring against me, I shall have to spread your unsavory secrets to anyone willing to listen.\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA] ch[Root.GetErEre] [Root.GetTitle],\n\nJe regrette que la situation m'ait obligé de m'abaisser de cette façon, mais à moins que vous me promettiez de ne pas mettre sur pied une nouvelle faction conspirant contre moi, je me verrai dans l'obligation de répandre sur la place publique vos plus inavouables secrets.\n\nSigné,[From.GetTitledName];Verehrter [Root.GetTitle],\n\nich bedauere, dass Euer Tun mich dazu zwingt, Euer Verhalten allgemein publik machen zu müssen.\n\nUnterzeichnet\n[From.GetTitledName];;Mi leal [Root.GetTitle],\n\nLamento que los hechos me obliguen a ensuciarme las manos de esta manera, pero a no ser que jures no formar nuevas facciones que conspiren contra mí, tendré que divulgar tus secretos más vergonzosos a quién quiera oírlos.\n\nFi;;;;;;;;;x
EVTOPTA9002;My preferences in bed must not be revealed...;Mes inclinations sexuelles ne doivent pas êtres révélées !;Wie es in meinen Gemächern zugeht, darf keinesfalls nach außen dringen ...;;Mis preferencias en la cama deben permanecer en secreto...;;;;;;;;;x
EVTOPTB9002;Others may not understand the wonders of impalement...;Les autres ne comprendraient pas les merveilles d'un empalement...;Nicht jedem erschließt sich die Faszination des Pfählens ...;;Hay quienes podrían no entender las maravillas del empalamiento...;;;;;;;;;x
EVTOPTC9002;My desires might make others think less of me...;Mes phantasmes pourraient me rabaisser dans l'estime de mes proches...;Meine Leidenschaften könnten dazu führen, dass ich in der Wertschätzung einiger sinke ...;;Mis deseos pueden hacer que otros piensen mal de mí...;;;;;;;;;x
EVTOPTD9002;If the full extent of my drinking problem became known...;Si ma passion pour la boisson venait à être découverte...;Wenn allgemein bekannt würde, wie viel ich täglich trinke ...;;Si se llegaran a saber los detalles mi problema con la bebida...;;;;;;;;;x
EVTOPTE9002;I have not exactly led the most pious life...;Je n'ai pas mené une vie que l'on pourrait qualifier de pieuse...;Eine Ausgeburt an Frömmigkeit kann man mich nicht gerade nennen ...;;No he llevado la más pía de todas las vidas...;;;;;;;;;x
EVTOPTF9002;My little problem must not be revealed...;Mes petits problèmes personnels ne doivent pas être révélés...;Mein kleines Problem darf nicht nach außen dringen ...;;Mi pequeño problema debe permanecer en secreto...;;;;;;;;;x
EVTOPTG9002;Perhaps it is best not to take a chance on this...;Il ne vaut mieux pas tenter le diable...;Vielleicht ist es besser, hier kein Risiko einzugehen...;;Creo que es mejor no arriesgarse...;;;;;;;;;x
EVTOPTH9002;It's nothing but a bluff.;Ce n'est rien d'autre que du bluff !;Das ist doch nichts als leeres Gerede.;;No es más que un fanfarrón.;;;;;;;;;x
EVTTOOLTIP9003;You refuse this outrageous demand.;Vous repousser cette demande scandaleuse !;Ihr lehnt die unverschämte Forderung ab.;;Rechazas tan indignante exigencia.;;;;;;;;;x
#EVTDESC9003;Honoured [Root.GetTitle],\n\nI am not surprised that you would stoop so low, but your attempt to blackmail me is in vain. I have nothing to hide.\n\nSigned,\n[From.GetTitledName];;Ehrenwerter [Root.GetTitle],\n\nes wundert mich keineswegs, wie tief Ihr gesunken seid. Euer lächerlicher Versuch, mich zu erpressen, wird erfolglos bleiben. Ich habe nichts zu verbergen.\n\nUnterzeichnet\n[From.GetTitledName];;Honorable [Root.GetTitle],\n\nNo me sorprende que llegues tan bajo, pero tu intento de chantajearme es en vano. No tengo nada que ocultar.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
#EVTOPTA9003;That pompous...!;;Dieser aufgeblasene...!;;¡Ese presuntuoso...!;;;;;;;;;x
EVTTOOLTIP9004;You decide it would be in your best interest to comply with this demand.;Vous décidez qu'il est de votre intérêt de vous plier à cette requête.;Ihr beschließt, dass es in Eurem besten Interesse ist, dem Ersuchen Gehör zu schenken.;;Decides que te interesa cumplir esta demanda.;;;;;;;;;x
