#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_ALL_HELP_IS_APPRECIATED;All help is appreciated;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTOPTA100235;I have underestimated [From.GetTitledFirstName]'s patience;J'ai sous-estimé la patience de [From.GetTitledFirstName].;Ich habe [From.GetTitledFirstName]s Geduld unterschätzt;;He subestimado la paciencia de [From.GetTitledFirstName];;;;;;;;;x
EVTOPTB100235;[From.GetTitledFirstName] almost threw the money at me!;Dans son empressement, [From.GetTitledFirstName] m'a presque jeté l'argent au visage !;[From.GetTitledFirstName] warf das Geld beinahe nach mir!;;¡[From.GetTitledFirstName] casi me tiró el dinero!;;;;;;;;;x
EVTDESC100240;The idea of being celibate is intriguing, especially since I feel I have more than enough children. A friend of mine became celibate not long ago, I wonder what made [Root.GetHerHim] take that decision?;L'idée de rester célibataire me fascine, d'autant que j'estime avoir suffisamment d'enfants. L'un de mes amis connaît le célibat depuis peu et je me demande ce qui l'a incité à prendre cette décision ?;Die Idee, zölibatär zu leben, ist faszinierend, besonders da ich das Gefühl habe, mehr als genug Kinder zu haben. Einer meiner Freunde hat sich vor kurzem fürs Zölibat entschieden. Ich frage mich, was [Root.GetHerHim] dazu gebracht hat, diese Entscheidung zu treffen?;;La idea de ser célibe es intrigante, sobre todo desde que siento que ya tengo demasiados niños. Un amigo mío se volvió célibe hace poco, ¿me pregunto qué le hizo decidirse?;;;;;;;;;x
EVTOPTA100240;I'd really like to know more about celibacy;J'aimerais en apprendre plus sur le célibat.;Ich würde wirklich gerne mehr über das Zölibat wissen;;Me gustaría saber más acerca del celibato;;;;;;;;;x
EVTTOOLTIP100241;[Root.GetTitledFirstName] has many questions about celibacy for [This.GetTitledFirstName];[Root.GetTitledFirstName] a de nombreuses questions à poser à [This.GetTitledFirstName] concernant le célibat.;[Root.GetTitledFirstName] hat an [This.GetTitledFirstName] viele Fragen über das Zölibat;;[Root.GetTitledFirstName] tiene muchas preguntas acerca del celibato para [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB100240;On second thought, what was [Root.GetSheHe] thinking!?;Réflexion faite, à quoi pouvait-[Root.GetIlElle] bien penser ?;Nach reiflicher Überlegung, was hat [Root.GetSheHe] gedacht!?;;Pensandolo mejor, ¿en que pensaba [Root.GetSheHe]?;;;;;;;;;x
EVTTOOLTIP100242;[Root.GetTitledFirstName] upsets [This.GetTitledFirstName] when [Root.GetSheHe] denounces [This.GetHerHis] choice of lifestyle;[Root.GetTitledFirstName] déçoit [This.GetTitledFirstName] quand [Root.GetIlElle] dénonce son choix de vie.;[Root.GetTitledFirstName] regt [This.GetTitledFirstName] auf, als [Root.GetSheHe] die Wahl [This.GetHerHis]es Lebensstils verurteilt;;[Root.GetTitledFirstName] molesta a [This.GetTitledFirstName] cuando [Root.GetSheHe] critica la vida que ha elegido;;;;;;;;;x
EVTOPTC100240;No, celibacy certainly isn't for me...;Non, le célibat, ce n'est pas fait pour moi.;Nein, das Zölibat ist sicher nichts für mich ...;;No, el celibato no es para mi...;;;;;;;;;x
EVTDESC100241;My decision to become celibate is very private and it felt a bit disturbing to have [From.GetTitledFirstName] asking all these questions about celibacy, what it meant and the reason as to why I felt compelled to choose celibacy. I tried explaining as thoroughly as I felt comfortable and [From.GetTitledFirstName] listened intently to whatever I told [From.GetHerHim].;Ma décision de devenir célibataire était personnelle et j'ai trouvé très perturbant que [From.GetTitledFirstName] me pose toutes ces questions sur le célibat, ce que ça signifiait et mes motivations. J'ai essayé de lui expliquer de façon aussi précise que possible et [From.GetTitledFirstName] a écouté avec une attention extrême tout ce que j'avais à lui dire.;Meine Entscheidung, zölibatär zu leben, ist sehr privat und es fühlte sich beunruhigend an, dass [From.GetTitledFirstName] all diese Fragen über das Zölibat, was es bedeute und den Grund, aus dem ich mich veranlasst sah, das Zölibat zu wählen, stellte. Ich versuchte es so gründlich zu erklären, so dass ich mich dabei wohl fühlte und [From.GetTitledFirstName] hörte bei allem, was ich [From.Getihmihr] erzählte, genau zu.;;La decisión de adoptar el celibato es muy personal y encuentro turbador tener a [From.GetTitledFirstName] haciendo todas esas preguntas acerca del celibato, lo que significa y la razón por la que decidí adoptar el celibato. He intentado explicar todo lo que no era embarazoso y [From.GetTitledFirstName] escuchó todo lo que dije.;;;;;;;;;x
EVTOPTA100241;...but I don't think celibacy is for you;... Mais je ne pense pas que le célibat soit quelque chose de bon pour vous.;... aber ich glaube, dass das Zölibat nichts für Euch ist;;...pero no creo que el celibato sea para ti;;;;;;;;;x
EVTTOOLTIP100243;is disappointed [Root.GetTitledFirstName] thinks [This.GetSheHe] lacks the necessary will for celibacy;est triste d'apprendre que [Root.GetTitledFirstName] croit qu'[This.GetIlElle] n'a pas la volonté suffisante pour le célibat.;ist enttäuscht, dass [Root.GetTitledFirstName] denkt, [This.GetSheHe] habe nicht den nötigen Willen für das Zölibat.;;es descorazonador que [Root.GetTitledFirstName] crea que [This.GetSheHe] carece de la voluntad para ser célibe;;;;;;;;;x
EVTOPTB100241;Everyone should try celibacy!;Tout le monde devrait s'essayer au célibat !;Jeder sollte das Zölibat ausprobieren!;;¡Todos deberían probar el celibato!;;;;;;;;;x
EVTTOOLTIP100244;is thankful [Root.GetTitledFirstName] took the time to answer [This.GetHerHis] questions about celibacy;apprécie que [Root.GetTitledFirstName] ait pris le temps de répondre à ses questions sur le célibat.;ist dankbar, dass [Root.GetTitledFirstName] sich die Zeit genommen hat, Fragen über das Zölibat zu beantworten;;agradece que [Root.GetTitledFirstName] se molestara en responder sus preguntas acerca del celibato;;;;;;;;;x
EVTDESC100242;I thought [From.GetTitledFirstName] had more tact than criticising someone's choice of lifestyle in public, especially a friend's lifestyle. I am celibate and proud of that, I would never denounce anyone's lifestyle no matter my opinion on the matter!;Je pensais que [From.GetTitledFirstName] avait du tact et ne critiquerait pas le style de vie d'autrui en public, surtout celui d'un ami. Je suis célibataire par choix et jamais je ne dénoncerai le style de vie de quelqu'un d'autre même s'il ne correspond pas à mes idées.;Ich dachte, [From.GetTitledFirstName] wäre zu taktvoll, die Wahl des Lebensstils eines Anderen in der Öffentlichkeit zu kritisieren, besonders den Lebensstil eines Freundes. Ich bin keusch und stolz darauf. Ich würde nie den Lebensstil eines anderen verurteilen, egal was meine Meinung in der Sache ist!;;Creía que [From.GetTitledFirstName] tenía el suficiente tacto para no criticar la forma de vida de otros en público, especialmente la de un amigo. ¡Soy célibe y me enorgullezco de ello, nunca criticaría la vida de otros sin importar lo que opine de ellos!;;;;;;;;;x
EVTOPTA100242;Next time, talk to me first before making it a public matter!;La prochaine fois, venez m'en parler plutôt que de créer une polémique en public !;Nächstes Mal redet erst mit mir, bevor Ihr es zu einer öffentlichen Angelegenheit macht!;;¡La próxima vez, habla conmigo antes de convertirlo en un tema público!;;;;;;;;;x
EVTDESC100243;I have chosen to live my life in celibacy, but the choice was not easily made. No matter what I tell you, I cannot make you chose and to be honest, I don't think celibacy is right for you...'\nThe bitter truth from [From.GetTitledFirstName]'s lips made me reconsider celibacy.;J'ai choisi de mener une vie de célibataire, mais ce fut une décision difficile à prendre. Quoi que je vous dise, je ne peux faire ce choix à votre place et pour être honnête, je ne pense pas que le célibat vous convienne...'\nLa vérité amère qu'a édicté [From.GetTitledFirstName] me fait réfléchir quant au célibat.;"Ich habe mein Leben im Zölibat gewählt, aber die Entscheidung war nicht einfach. Egal was ich Euch sage, ich kann Euch nicht veranlassen, auch diesen Wegen zu wählen, und um ehrlich zu sein, glaube ich nicht, dass das Zölibat das Richtige für Euch ist..."\nDie bittere Wahrheit aus [From.GetTitledFirstName]s Munde hat mich dazu gebracht, das Zölibat zu überdenken.;;He elegido vivir célibe, pero la elección no ha sido sencilla. No importa lo que te diga, no puedo hacerte elegir y para ser honesto, no creo que el celibato sea para ti...'\nLa amarga verdad de labios de [From.GetTitledFirstName] me hizo reconsiderar el celibato.;;;;;;;;;x
EVTOPTA100243;You are right, celibacy is not for me;Vous avez raison, le célibat, ce n'est pas pour moi.;Ihr habt recht, das Zölibat ist nichts für mich;;Tienes razón, el celibato no es para mi;;;;;;;;;x
EVTDESC100244;You must choose celibacy and if you do, you have to fight temptations every day for the rest of your life. You will abstain from more pleasures than you know about now but the reward is greater than any pleasure. The love of [Root.Religion.GetRandomGodName] will help you hold your promise...'\n[From.GetTitledFirstName] was honest about celibacy and made me realize how important my decision is.;Vous devez choisir le célibat et ensuite, il vous faudra combattre la tentation pour le restant de vos jours. Vous vous priverez de bien des plaisirs, mais le jeu en vaut la chandelle ! L'amour de [Root.Religion.GetRandomGodName] vous aidera à tenir votre engagement...'\n[From.GetTitledFirstName] a fait permis de comprendre à quel point ma décision sera importante.;"Ihr müsst das Zölibat wählen und wenn Ihr das tut, müsst Ihr für den Rest Eures Lebens jeden Tag gegen die Versuchung ankämpfen. Ihr werdet mehr Vergnügungen abschwören, als Ihr bislang kennt, aber die Belohnung ist größer als jedes Vergnügen. Die Liebe von [Root.Religion.GetRandomGodName] wird Euch helfen, Euer Versprechen zu halten..."\n[From.GetTitledFirstName] war ehrlich im Bezug auf das Zölibat und machte mir bewusst, wie wichtig meine Entscheidung ist.;;Debes elegir el celibato y lo haces, tendrás que vencer tentaciones cada día durante el resto de tu vida. Te abstendrás de más placeres de los que conoces pero la recompensa es mayor que cualquier placer. El amor de [Root.Religion.GetRandomGodName] te ayudará a mantener tu promesa...'\n[From.GetTitledFirstName] fue honesto acerca del celibaro y me hizo darme cuenta de cuan importante era mi decisión.;;;;;;;;;x
EVTOPTA100244;I chose [Root.Religion.GetRandomGodName]'s love!;J'ai choisi l'amour de [Root.Religion.GetRandomGodName] !;Ich wähle [Root.Religion.GetRandomGodName]s Liebe!;;¡Elijo el amor de [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTTOOLTIP5062;On the road to Celibacy;Sur la route du célibat;Auf dem Weg ins Zölibat;;Camino al celibato ;;;;;;;;;x
EVTOPTB100243;I will not take this decision lightly, but... not yet...;C'est une décision qu'il ne faut pas prendre à la légère... Je vais attendre un peu avant de faire mon choix...;Ich werde mir diese Entscheidung nicht leicht machen, aber... nicht jetzt...;;No voy a tomar esta decisión a la ligera, pero ... aún no ...;;;;;;;;;x
EVTDESC100250;I struggle with the pleasures of life or the pleasures of the after-life ever day. Some days I feel celibacy is the right way for me, other days I cannot get enough of the pleasures of life. Today, I am feeling more inclined towards hedonism than celibacy...;J'hésite entre les plaisirs de la vie et ceux de la vie après la mort. Certains jours, je pense que le célibat est la route que je dois emprunter et d'autres jours, je n'imagine pas devoir me priver des plaisirs de la vie. Aujourd'hui, j'opterais plutôt pour l'hédonisme que pour le célibat...;Ich kämpfe täglich mit den Vergnügungen des Lebens und des Lebens danach. An manchen Tagen habe ich das Gefühl, das Zölibat ist der rechte Weg für mich, an anderen Tagen kann ich nicht genug von den Freuden des Lebens bekommen. Heute fühle ich mich mehr zur Genusssucht hingezogen als zum Zölibat...;;Lucho con los placeres de la vida o los placeres del más allá cada día. Algunos días siento que el celibato es el camino correcto para mí, el resto, no puedo renunciar a los placeres de la vida. Hoy en día, me siento más inclinado hacia el hedonismo que al celibato ...;;;;;;;;;x
EVTOPTA100250;Do I want encouragement or discouragement?;Est-ce que je désire des encouragements ou au contraire, une désapprobation ?;Möchte ich Ermutigung oder Entmutigung?;;¿Qué deseo estímulo o desaliento?;;;;;;;;;x
EVTTOOLTIP100251;finds [Root.GetTitledFirstName]'s struggling with the decision interesting;juge intéressante l'hésitation de [Root.GetTitledFirstName] concernant la décision à prendre.;findet [Root.GetTitledFirstName]s Ringen um Entscheidungen interessant;;descubre la lucha de [Root.GetTitledFirstName] por decidirse interesante;;;;;;;;;x
EVTOPTB100250;I don't want to become a hedonist like my friend!;Je ne veux pax devenir un hédoniste comme mon ami !;Ich möchte kein Genussmensch werden wie mein Freund!;;¡No quiero ser un hedonista como mi amigo!;;;;;;;;;x
EVTTOOLTIP100252;is upset [Root.GetTitledFirstName] condemns something [Root.GetSheHe] knows nothing about;trouve décevant que [Root.GetTitledFirstName] condamne quelque chose qu'[Root.GetIlElle] ne connaît pas.;ist bestürzt, dass [Root.GetTitledFirstName] etwas verurteilt, über das [Root.GetSheHe] nichts weiß;;está molesto por las condenas de [Root.GetTitledFirstName] tema de lo que [Root.GetSheHe] no sabe nada;;;;;;;;;x
EVTOPTC100250;I... can't... decide... now!;Je ne peux pas me décider maintenant !;Ich...kann...jetzt...nicht entscheiden!;;¡yo... no puedo ... decidir ... ahora!;;;;;;;;;x
EVTDESC100251;I know exactly how [From.GetTitledFirstName] feels right now, trying to decide if [From.GetSheHe] wants a heaven on Earth or in the after-life. Pleasure is everything for me and as I saw [From.GetTitledFirstName] struggle I decided this might be the time, the only time, I could convince [From.GetHerHim] to join our side...;Je sais avec exactitude comment se sent [From.GetTitledFirstName], il est difficile de choisir entre le paradis sur terre et le paradis dans l'au-delà. Les plaisirs de la vie sont trop importants à mes yeux pour m'en passer, et quand je vois [From.GetTitledFirstName] autant hésiter, je pense que c'est le moment idéal pour [From.GetLeLa] convaincre de rallier notre bord...;Ich weiß genau, wie [From.GetTitledFirstName] sich jetzt fühlt bei dem Versuch zu entscheiden, ob [From.GetSheHe] den Himmel auf Erden oder im Jenseits will. Das Vergnügen ist alles für mich und ich sah [From.GetTitledFirstName] mit sich ringen. Ich entschied, dass dies der Zeitpunkt, der einzige Zeitpunkt sein könnte, zu dem ich [From.GetHerHim] überzeugen könnte, auf unsere Seite zu wechseln...;;Sé exactamente cómo se seinte [From.GetTitledFirstName] en estos momentos, intentando decidir si [From.GetSheHe] quiere un cielo en la Tierra o en el más allá. El placer lo es todo para mí y cuando vi la lucha de [From.GetTitledFirstName] decidí que este podría ser el momento, mi única oportunidad, podría convencerle para unirse a nuestro lado ...;;;;;;;;;x
EVTOPTA100251;[From.GetTitledFirstName] would never forgive me...;[From.GetTitledFirstName] ne me pardonnerait jamais...;[From.GetTitledFirstName] würde mir nie vergeben...;;[From.GetTitledFirstName] nunca me lo perdonaría ...;;;;;;;;;x
EVTTOOLTIP100253;decides to let [From.GetTitledFirstName] struggle with this alone;décide de laisser [From.GetTitledFirstName] prendre seul[From.GetNoneE] sa décision.;entscheidet sich, [From.GetTitledFirstName] dies alleine auskämpfen zu lassen;;decide dejar a [From.GetTitledFirstName] luchar con esto por sí solo;;;;;;;;;x
EVTOPTB100251;Convincing [From.GetTitledFirstName] will be a piece of cake...;Convaincre [From.GetTitledFirstName] va être un jeu d'enfant !;[From.GetTitledFirstName] zu überzeugen wird ein Kinderspiel sein...;;Convencer a [From.GetTitledFirstName] estará chupado...;;;;;;;;;x
EVTTOOLTIP100254;is easily manipulated by [Root.GetTitledFirstName];se laisse facilement manipuler par [Root.GetTitledFirstName].;ist von [Root.GetTitledFirstName] leicht zu manipulieren;;es fácil de manipular por [Root.GetTitledFirstName];;;;;;;;;x
opinion_confused;Confused;Embarras;Verwirrt;;Confundido;;;;;;;;;x
EVTDESC100252;I am perfectly happy knowing my paradise is on Earth, mayhap not in Heaven but I would rather live my life in pleasure than in pain and struggle just for the sake of maybe being allowed into Heaven when I die. Other people's opinion of me and my lifestyle seldom bother me, but when my friend [From.GetTitledFirstName] said [From.GetSheHe] did not want to become a hedonist like me it still hurt.;Je suis très heureux de savoir que le paradis terrestre existe. Je n'y aurais peut-être pas droit après ma mort, mais je préfère profiter des plaisirs de la vie plutôt que de vivre chaque jour dans la frustration en espérant pouvoir prétendre au paradis à ma mort. Ce que pensent les autres de moi et de mon style de vie, je n'en ai cure, mais entendre mon ami [From.GetTitledFirstName] déclarer ne pas vouloir devenir un hédoniste tel que moi m'a causé une peine immense.;Ich bin völlig zufrieden damit, zu wissen, dass mein Paradies auf Erden ist, vielleicht nicht im Himmel, aber ich würde lieber mein Leben in Freude als in Schmerz leben, und kämpfen, um vielleicht deswegen Einlass in den Himmel zu bekommen, wenn ich sterbe. Die Meinung anderer Leute über mich und meinen Lebensstil stört mich selten, aber als mein Freund [From.GetTitledFirstName] sagte, [From.GetSheHe] wolle kein Genussmensch wie ich werden, hat es trotzdem wehgetan.;;Estoy muy feliz conociendo mi paraíso en la Tierra, no quién sabe qué en el cielo, prefiero vivir una vida de placer que una vida de dolor y lucha por el simple hecho de poder ser admitido en el cielo cuando muera. La opinión que el resto tenga de mí y de mi estilo de vida rara vez me molesta, pero cuando mi amigo [From.GetTitledFirstName] dijo que [From.GetSheHe] no quería llegar a ser un hedonista como me dolió.;;;;;;;;;x
EVTOPTA100252;I don't want to hear your opinion, just leave me alone;Je ne veux pas connaître votre avis, laissez-moi tranquille.;Ich möchte Eure Meinung nicht hören, lasst mich einfach in Ruhe;;No quiero oír tu opinión, déjame en paz;;;;;;;;;x
EVTDESC100253;I received neither encouragement nor discouragement from [From.GetTitledFirstName] and was left alone to struggle with my confused feelings about celibacy and hedonism.;Je n'ai reçu ni encouragement ni désapprobation de la part de [From.GetTitledFirstName], et j'ai dû affronter seul mes sentiments contradictoires concernant le célibat et l'hédonisme.;Ich habe weder Unterstützung noch Entmutigung von [From.GetTitledFirstName] erhalten und wurde alleine gelassen, um mit meinen verwirrten Gedanken über Zölibat und Genusssucht zu kämpfen.;;No he recibido ni aliento, ni desaliento por parte de [From.GetTitledFirstName] y he luchado sólo con mis confusos sentimientos sobre el celibato y el hedonismo.;;;;;;;;;x
EVTOPTA100253;What to do, what to choose...;Que faire, que choisir...;Was ist zu tun, was ist zu wählen...;;Qué hacer, qué elegir ...;;;;;;;;;x
EVTDESC100254;Imagine all the pleasures in the world, good food and wine, the touch of skin on skin... To be celibate is to abstain for nearly all worldly pleasures, all for a chance of going to Heaven when you die. So ask yourself: a lifetime of pleasures or perhaps Heaven when you die?'[From.GetTitledFirstName] was very convincing when [From.GetSheHe] talked about hedonism...;Imaginez tous les plaisirs de la vie, la bonne chère et le bon vin, le contact d'une peau sur la vôtre... Être célibataire, c'est s'abstenir de tous ces plaisirs, dans le seul espoir de peut-être, accéder au paradis à votre mort. Alors quelle est la meilleure option : une vie faite de plaisirs ou l'espoir d'un paradis après la mort ? '[From.GetTitledFirstName] a su faire montre de persuasion lorsqu'[From.GetIlElle] a fait l'apologie de l'hédonisme...;"Stellt Euch alle Vergnügungen dieser Welt vor, gutes Essen und Wein, die Berührung von Haut auf Haut... Zölibatär zu werden heißt, fast allen weltlichen Freuden abschwören, alles für die Chance, in den Himmel zu kommen, wenn Ihr sterbt. Also fragt Euch: lebenslanges Vergnügen oder vielleicht Himmel, wenn Ihr sterbt?" [From.GetTitledFirstName] war sehr überzeugend, als [From.GetSheHe] er über Genusssucht sprach...;;Imagina todos los placeres del mundo, la buena comida y el vino, el tacto de la piel sobre la piel ... Ser célibe es abstenerse de casi todos los placeres mundanos, todo para tener la oportunidad de ir al cielo cuando muera. Así que pregúntate a ti mismo: una vida de placeres o quizás cielo cuando muera [From.GetTitledFirstName] fue muy convincente cuando [From.GetSheHe] habló sobre el hedonismo ...;;;;;;;;;x
EVTOPTA100254;Pleasures in this life! Heaven can wait, I want it now!;Les plaisirs de la vie ! Le paradis attendra, je veux profiter tout de suite !;Freuden in diesem Leben! Der Himmel kann warten, ich will es jetzt!;;¡Los placeres de esta vida! ¡El cielo puede esperar, lo quiero ahora!;;;;;;;;;x
EVTTOOLTIP5061;Onwards - to Hedonism!;En route pour l'hédonisme !;Vorwärts – zur Genusssucht!;;¡Adelante - al Hedonismo!;;;;;;;;;x
EVTOPTB100253;I'd rather be rewarded in Heaven;Je préfère attendre et savourer la récompense de mes sacrifices au paradis.;Ich würde lieber im Himmel belohnt werden;;Prefiero ser recompensado en el cielo;;;;;;;;;x
EVTDESC100260;Books have always fascinated me and when I heard that a friend of mine is a scholar and member of a small group of people dedicated to studying books, discussing them and learning more about our world through philosophy and science I knew I had to know more!;Depuis toujours, je trouve les livres fascinants et quand j'ai appris que l'un de mes amis était un érudit membre d'un groupe chargé d'étudier les livres, de discuter des points de vue présents dans les ouvrages et d'en apprendre plus sur notre monde grâce à la philosophie et les sciences, j'ai voulu en savoir plus !;Bücher haben mich immer fasziniert und als ich hörte, dass einer meiner Freunde ein Gelehrter und Mitglied einer kleinen Gruppe von Leuten ist, die Bücher studieren, diese diskutieren und mehr über unsere Welt durch Philosophie und Wissenschaft lernen, wusste ich, dass ich mehr erfahren musste!;;Los libros siempre me han fascinado y cuando me enteré de que un amigo mío era un estudioso y miembro de un pequeño grupo de personas dedicadas al estudio de los libros, hablan de ellos y aprenden más acerca de nuestro mundo mediante la filosofía y la ciencia sabía que tenía que saber más!;;;;;;;;;x
EVTOPTA100260;My friend, tell me more about the scholars!;Mon ami, je veux tout savoir sur les érudits !;Mein Freund, erzählt mir mehr über Gelehrte!;;¡Amigo mío, dime más acerca de los sabios!;;;;;;;;;x
EVTTOOLTIP100261;is glad [Root.GetTitledFirstName] takes an interest to scholarly matters;se réjouit que [Root.GetTitledFirstName] s'intéresse aux matières savantes.;ist froh, dass [Root.GetTitledFirstName] Interesse an gelehrten Dingen zeigt;;se alegra de que [Root.GetTitledFirstName] se interese por los asuntos académicos;;;;;;;;;x
EVTOPTB100260;It sounds incredibly boring;Cela a l'air terriblement ennuyeux.;Es klingt unglaublich langweilig;;Suena increíblemente aburrido;;;;;;;;;x
EVTTOOLTIP100262;did not ask for [Root.GetTitledFirstName] opinion about [This.GetHerHis] scholarly lifestyle;n'a pas posé de questions à [Root.GetTitledFirstName] au sujet de sa vie d'érudit.;fragte nicht nach [Root.GetTitledFirstName]s Meinung über [This.GetHerHis]en gelehrten Lebenswandel;;no pidió [Root.GetTitledFirstName] opinión sobre [This.GetHerHis] estilo de vida académica;;;;;;;;;x
EVTOPTC100260;I need more time to study so I can impress the group of scholars!;Il me faut plus de temps pour étudier afin d'impressionner le groupe d'érudits !;Ich brauche mehr Zeit, um die Gelehrten zu beeindrucken!;;Necesito más tiempo para estudiar, ¡así podré impresionar al grupo de académicos!;;;;;;;;;x
EVTDESC100261;Being a scholar means you have a great interest in philosophy, science and theology and a willingness to spend hours with dusty old books just to confirm what you already know or discover you were wrong. I was more than happy to talk to [From.GetTitledFirstName] about what being a scholar meant for me and why I choose it...;Être érudit, c'est se passionner pour la philosophie, les sciences et la théologie, et avoir le désir de passer des heures plongé dans de vieux livres poussiéreux uniquement pour confirmer ce que vous savez déjà ou découvrir que vous vous trompiez. Cela m'a fait très plaisir de discuter avec [From.GetTitledFirstName] sur ce qu'est la vie d'un érudit et pourquoi j'ai choisi cette voie.;Ein Gelehrter sein bedeutet, dass man großes Interesse an Philosophie, Wissenschaft und Theologie hat und die Bereitschaft, Stunden mit staubigen Büchern zu verbringen, um zu bestätigen, was man bereits weiß, oder zu entdecken, dass man falsch gelegen hat. Ich war überglücklich, mit [From.GetTitledFirstName] darüber zu reden, was es bedeutet, ein Gelehrter zu sein, und warum ich es gewählt habe...;;Ser un erudito significa interesarse en la filosofía, la ciencia y la teología y tener la voluntad de pasar horas con libros viejos y polvorientos sólo para confirmar lo que uno sabe o descubrir que está equivocado. Estaba más que feliz de hablar con [From.GetTitledFirstName] acerca de lo que ser un erudito significaba para mí y por qué lo había eligido ...;;;;;;;;;x
EVTOPTA100261;Being a scholar requires dedication, and you don't have it;Être érudit requiert un dévouement total à son métier, ce n'est pas à votre portée.;Ein Gelehrter zu sein erfordert Hingabe und die habt Ihr nicht;;Ser un estudioso requiere dedicación, y no la tienes;;;;;;;;;x
EVTTOOLTIP100263;can't believe [Root.GetTitledFirstName] don't think [This.GetSheHe] would be dedicated enough to be a scholar;trouve insultant que [Root.GetTitledFirstName] pense qu'[This.GetIlElle] n'aurait pas la dévotion nécessaire pour devenir érudit.;kann nicht glauben, dass [Root.GetTitledFirstName] nicht denkt, [This.GetSheHe] würde hingebungsvoll genug sein, um ein Gelehrter zu sein;;No puedo creer que [Root.GetTitledFirstName] no piense que [This.GetSheHe] tiene suficiente dedicación como para ser un erudito;;;;;;;;;x
EVTOPTB100261;Let me tell you why I became a scholar and then you can decide;Laissez-moi vous expliquer pourquoi j'ai choisi de devenir érudit puis vous pourrez prendre votre décision.;Lasst mich Euch erzählen, warum ich Gelehrter wurde, und dann könnt Ihr entscheiden;;Déjame decirte por qué me convertí en un estudioso y luego decide;;;;;;;;;x
EVTTOOLTIP100264;listens intently as [Root.GetTitledFirstName] tells [This.GetHerHim] why [Root.GetSheHe] became a scholar;écoute avec attention les explications de [Root.GetTitledFirstName] quant à son choix de devenir érudit.;hört aufmerksam zu, als [Root.GetTitledFirstName] [This.Getihmihr] erzählt, warum [Root.GetSheHe] Gelehrter wurde;;escucha atentamente como [Root.GetTitledFirstName] le cuenta por qué se convirtió en un erudito;;;;;;;;;x
EVTDESC100262;I never asked for [From.GetTitledFirstName] opinion about me being a scholar, about my love and passion for books, philosophy, science and theology. The choice I made is one I am proud of and no one, not even my friend, shall take away my pride of being a scholar!;Je n'ai jamais demandé l'avis de [From.GetTitledFirstName] sur le fait que je sois un érudit ni sur ma passion pour les livres, la philosophie, les sciences et la théologie. Je suis fier de mon choix et personne, pas même mon ami, ne me retirera la fierté d'être un érudit !;Ich fragte nie nach [From.GetTitledFirstName]s Meinung darüber, dass ich Gelehrter bin, über meine Liebe und Leidenschaft für Bücher, Philosophie, Wissenschaft und Theologie. Die Wahl, die ich traf, ist eine, auf die ich stolz bin - und niemand, nicht mal mein Freund, wird mir meinen Stolz, ein Gelehrter zu sein, nehmen!;;Nunca pedí a [From.GetTitledFirstName] opinión sobre mí, sobre ser un erudito, de mi amor y pasión por los libros, la filosofía, la ciencia y la teología. ¡Estoy orgulloso de la elección que hice, y nadie, ni siquiera a mi amigo, me quitará el orgullo de ser un erudito!;;;;;;;;;x
EVTOPTA100262;So stop bedraggling my lifestyle [From.GetFirstName]!;Cessez de critiquer mon style de vie, [From.GetFirstName] !;Also hört auf, meinen Lebensstil zu beschmutzen, [From.GetFirstName]!;;¡Así que deja de analizar mi estilo de vida [From.GetFirstName]!;;;;;;;;;x
EVTDESC100263;I couldn't resist yawning when [From.GetTitledFirstName] talked about philosophy, theology and science which earned me a sharp reprimand from [From.GetHerHim]. [From.GetTitledFirstName] refused to tell me more, I tried blaming the yawn on too little sleep but [From.GetSheHe] did not believe me.;Je n'ai pas pu résister à l'envie de bâiller quand [From.GetTitledFirstName] me parlait de philosophie, de théologie et de sciences, ce qui m'a valu une virulente réprimande de sa part. [From.GetTitledFirstName] a refusé de m'en dire plus. J'ai tenté de mettre ce bâillement sur le compte d'une nuit de sommeil trop courte mais [From.GetIlElle] ne m'a pas cru.;Ich konnte das Gähnen nicht unterdrücken, als [From.GetTitledFirstName] über Philosophie, Theologie und Wissenschaft sprach, was mir einen scharfen Tadel von [From.Getihmihr] einbrachte. [From.GetTitledFirstName] weigerte sich, mir mehr zu erzählen. Ich versuchte, das Gähnen auf zu wenig Schlaf zu schieben, aber [From.GetSheHe] hat mir nicht geglaubt.;;No pude resistirme a bostezar cuando [From.GetTitledFirstName] habló de filosofía, teología y ciencia que me valió una reprimenda fuerte de [From.GetHerHim]. [From.GetTitledFirstName] se negó a decirme más, traté de culpar al sueño del bostezo, pero [From.GetSheHe] no me creyó.;;;;;;;;;x
EVTOPTA100263;It was rather boring...;C'était vraiment ennuyeux...;Es war ziemlich langweilig...;;Era un tanto aburrido ...;;;;;;;;;x
