#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
haughty;Haughty;Enfant au caractère hautain;Überheblich;;altanero/a;;;;;;;;;x
INTERACTION_REQUIRES_NO_ACTIVE_FAVOR;$OWES_FAVOR|Y$ is not already influenced by a §YFavor§!;$OWES_FAVOR|Y$ n'est pas déjà sous l'influence d'une §Yfaveur§!;$OWES_FAVOR|Y$ wird nicht bereits durch einen §YGefallen§! manipuliert;;$OWES_FAVOR|Y$ ya no está influenciado por un §YFavor§!;;;;;;;;;x
BUY_FAVOR_INTERACTION_LETTER;\nI offer you a gift of $GOLD$§W¤§! to repay the Favor I owe you.;\nJe vous fais don de $GOLD$§W ¤§! pour m'acquitter de la faveur que je vous dois.;\nIch biete Euch ein Geschenk über $GOLD$§W¤§! an, um den Gefallen, den ich Euch schuldig bin, zu begleichen.;;Te ofrezco un regalo de $GOLD$§W¤§! para devolver el Favor que te debo.\n;;;;;;;;;x
BUY_FAVOR_INTERACTION_LETTER_GET;\nI offer you a gift of $GOLD$§W¤§! and in return you will owe me a Favor.;\nJe vous fais don de $GOLD$§W ¤§! et en échange, vous me devrez une faveur.;\nIch biete Euch einen Betrag von $GOLD$§W¤§! an. Als Gegenleistung dafür schuldet Ihr mir einen Gefallen.;;\nTe ofrezco un regalo de $GOLD$§W¤§! y a cambio me deberás un Favor.;;;;;;;;;x
INTERACTION_REQUIRES_NOT_INFLUENCED_BY_TARGET;§Y[Recipient.GetTitledFirstName]§! cannot be influenced by a §YFavor§! from §Y[Actor.GetTitledFirstName]§!;§Y[Recipient.GetTitledFirstName]§! ne peut pas être sous l'influence d'une §Yfaveur§! de §Y[Actor.GetTitledFirstName]§!;§Y[Recipient.GetTitledFirstName]§! kann nicht durch einen §YGefallen§! von §Y[Actor.GetTitledFirstName]§! beeinflusst werden.;;§Y[Recipient.GetTitledFirstName]§! no puede ser influenciado por un §YFavor§! de §Y[Actor.GetTitledFirstName]§!;;;;;;;;;x
INTERACTION_REQUIRES_NOT_OWING_FAVOR;$OWES_FAVOR|Y$ cannot owe $HAS_FAVOR|Y$ a §YFavor§!;$OWES_FAVOR|Y$ ne peut pas devoir une §Yfaveur§! à $HAS_FAVOR|Y$;$OWES_FAVOR|Y$ kann $HAS_FAVOR|Y$ keinen §YGefallen§! schulden;;$OWES_FAVOR|Y$ no puede deber $HAS_FAVOR|Y$ un §YFavor§!;;;;;;;;;x
EVTDESC_ZE_1031;Your daughter [target_daughter_killed_her_friend.GetFirstName] is furious with you: 'Damn you, [Root.GetFatherMother] - you killed [From.GetFirstName], I will never forgive you!'.;Votre fille [target_daughter_killed_her_friend.GetFirstName] est furieuse contre vous : « Bon sang, [Root.GetFatherMother], vous avez fait tuer [From.GetFirstName]. Je ne vous le pardonnerai jamais ! »;Eure Tochter [target_daughter_killed_her_friend.GetFirstName] zürnt Euch: "Verdammt sollt Ihr sein, [Root.GetFatherMother] – Ihr habt [From.GetFirstName] umgebracht. Das werde ich Euch niemals verzeihen!".;;Tu hija [target_daughter_killed_her_friend.GetFirstName] está furiosa contigo: ' Maldito seas,[Root.GetFatherMother] ¡mataste a [From.GetFirstName], nunca te perdonaré!'.;;;;;;;;;x
EVTDESC_ZE_2061B;The coffers are left open and unattended again. Surely, this is [Root.Liege.GetTitledFirstName]'s way of telling me that a small bonus is in order. [Root.Liege.GetSheHeCap] knows the other councillors would object if it were mentioned in their presence.;Les coffres ont été laissés ouverts et sans surveillance. C'est certainement la façon de [Root.Liege.GetTitledFirstName] de me dire qu'un petit bonus est approprié. À coup sûr, les autres conseillers refuseraient si c'était mentionné en leur présence.;Die Geldtruhen sind erneut offen und unbewacht. Sicherlich ist das die Art von [Root.Liege.GetTitledFirstName], mir verstehen zu geben, dass ich einen kleinen Bonus verdient habe. [Root.Liege.GetSheHeCap] weiß, dass die anderen Ratsmitglieder Einwände hätten, wenn man dies öffentlich täte.;;Los arcas vuelven a quedar abiertas y sin vigilancia. Seguramente, este es el modo que [Root.Liege.GetTitledFirstName] tiene de decirme me merezco una pequeña bonificación. [Root.Liege.GetSheHeCap] sabe que los otros consejeros se opondrían si se mencionase en su presencia.;;;;;;;;;x
EVTOOLTIP38228;[Root.Guardian.GetFullName] responds to [Root.GetFirstName]'s question.;[Root.Guardian.GetFullName] répond à la question de [Root.GetFirstName].;[Root.Guardian.GetFullName] antwortet auf die Frage von [Root.GetFirstName].;;[Root.Guardian.GetFullName] responde a la pregunta de [Root.GetFirstName].;;;;;;;;;x
EVTDESC1928;Visitors arrived today and, despite their peculiar clothes, strange language and strangely colored skin, they were warmly greeted by [Root.Guardian.GetFullName]. I wanted to talk to them and find out where they came from and who they were, but I was not sure if [Root.Guardian.GetTitledFirstName] would approve.;Des visiteurs sont arrivés aujourd'hui. Et malgré leurs drôles de tenues, leur langue inconnue et leur peau étrangement colorée, [Root.Guardian.GetFullName] les a accueillis chaleureusement. J'aimerais bien aller leur parler pour savoir d'où ils viennent et qui ils sont, mais j'ignore si [Root.Guardian.GetTitledFirstName] me le permettra.;Heute trafen Besucher ein, die von [Root.Guardian.GetFullName] trotz ihrer merkwürdigen Kleidung, seltsamen Sprache und eigenartig gefärbten Haut herzlich begrüßt wurden. Ich wollte mit ihnen sprechen und herausfinden, woher sie kamen und wer sie waren, aber ich war mir unsicher, ob [Root.Guardian.GetTitledFirstName] das gut gefunden hätte.;;Los visitantes llegaron hoy y, a pesar de sus ropas peculiares, idioma extraño y extraño color de piel, fueron recibidos con gusto por [Root.Guardian.GetFullName]. Quería hablar con ellos, averiguar de dónde vienen y quiénes sonn, pero no estaba seguro si [Root.Guardian.GetTitledFirstName] lo aprobaría.;;;;;;;;;x
EVTDESC3516;I offered to hand [From.GetTitledFirstName]'s buzzard to the falconer, but was careless enough to forget to put on its hood, and then lost my grip on the jesses as the bird flew to freedom.;J'ai proposé à [From.GetTitledFirstName] de remettre le busard au fauconnier, mais j'ai malencontreusement oublié de lui mettre son capuchon et lorsque je l'ai lâché, l'oiseau s'est enfui.;Ich bot an, den Bussard von [From.GetTitledFirstName] dem Falkner zu geben, vergaß aber, dem Vogel die Kappe aufzuziehen. Dann entglitten mir die Halteriemen, und der Vogel entflog in die Freiheit.;;Me ofrecí a entregar el águila ratonera de [From.GetTitledFirstName] al halconero, pero fui lo bastante descuidado para olvidar ponerle la caperuza, luego solté las correas cuando el ave voló libre.;;;;;;;;;x
EVTDESC_SOA_4111;The inquisitors are returning home after failing to accomplish much in [Root.GetName] - aside from riling up the peasants.;Les inquisiteurs sont sur le chemin du retour après l'échec de leur mission en [Root.GetName]. Leur seule réussite a été de provoquer la révolte chez les paysans...;Die Inquisitoren kehren nach Hause zurück, ohne in [Root.GetName] viel erreicht zu haben – außer die Bauern aufzuwiegeln.;;Los inquisidores vuelven a casa después de no lograr mucho en [Root.GetName]... aparte de irritar a los campesinos.;;;;;;;;;x
EVTDESC_SOA_4113;After successfully stomping out the heresy in [Root.GetName], the inquisitors are returning home.;Maintenant que vous avez maté par la force les hérétiques en [Root.GetName], les inquisiteurs sont sur le chemin du retour.;Nach der erfolgreichen Ausmerzung der Ketzerei in [Root.GetName] kehren die Inquisitoren nach Hause zurück.;;Después conseguir aplastar la herejía con éxito en [Root.GetName], los inquisidores vuelven a casa.;;;;;;;;;x
EVTDESC_SOA_4131;The theologians dispatched to [Root.GetName] by the [FromFrom.PrimaryTitle.GetRulerTitle] are returning home with their tails between their legs.;Les théologiens envoyés en [Root.GetName] par notre [FromFrom.PrimaryTitle.GetRulerTitle] sont rentrés la queue entre les jambes.;Die von [FromFrom.PrimaryTitle.GetRulerTitle] nach [Root.GetName] geschickten Theologen kehren mit eingezogenem Schwanz nach Hause zurück.;;Los teólogos enviados a [Root.GetName] por [FromFrom.PrimaryTitle.GetRulerTitle] regresan con la cola entre las piernas.;;;;;;;;;x
EVTDESC_SOA_4133;The theologians dispatched to [Root.GetName] by the [FromFrom.PrimaryTitle.GetRulerTitle] are returning home in triumph. The heretics have renounced their false beliefs!;Les théologiens envoyés en [Root.GetName] par notre [FromFrom.PrimaryTitle.GetRulerTitle] sont rentrés triomphants. Les hérétiques ont abandonné leurs fausses croyances !;Die von [FromFrom.PrimaryTitle.GetRulerTitle] nach [Root.GetName] geschickten Theologen kehren im Triumphzug nach Hause zurück. Die Ketzer haben ihrem falschen Glauben abgeschworen!;;Los teólogos enviados a [Root.GetName] por [FromFrom.PrimaryTitle.GetRulerTitle] regresan a casa en triunfo. ¡Los herejes han renunciado a sus falsas creencias!;;;;;;;;;x
RESIGN_COMMANDER_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§W has Relieved §Y[Recipient.GetTitledFirstName]§W of [Recipient.GetHerHis] duty as Commander;§Y[Actor.GetBestName]§W a démis §Y[Recipient.GetTitledFirstName]§W de ses fonctions de commandant.;§Y[Actor.GetBestName]§W hat §Y[Recipient.GetTitledFirstName]§W von allen Pflichten als Kommandant entbunden.;;§Y[Actor.GetBestName]§W ha relevado a §Y[Recipient.GetTitledFirstName]§W de [Recipient.GetHerHis] deber como comandante;;;;;;;;;x
EVTDESCdiploresponse.1;I, [From.GetBestName], accept your proposal for an Alliance!;Moi, [From.GetBestName], accepte votre proposition de forger une alliance !;Ich, [From.GetBestName], willige in das von Euch vorgeschlagene Bündnis ein!;;¡[From.GetBestName], acepto su propuesta de alianza!;;;;;;;;;x
EVTDESCdiploresponse.2;I, [From.GetBestName], unfortunately have to decline your proposal for an Alliance!;Moi, [From.GetBestName], dois malheureusement décliner votre proposition de forger une alliance !;Ich, [From.GetBestName], muss das von Euch vorgeschlagene Bündnis leider ablehnen!;;[From.GetBestName], lamentablemente tengo que rechazar su propuesta de alianza!;;;;;;;;;x
EVTOPTC_ZE_12002;I should bring [From.GetHerHim] some candy later.;Je devrais lui apporter des sucreries plus tard.;Ich sollte [From.Getihmihr] später Süßigkeiten bringen.;;Debo llevar[From.GetHerHim] dulces luego.;;;;;;;;;x
EVTDESC_ZE_3001;A merchant approaches the court and carefully pleads to make a payment plan for the recent loan taken by [target_treasurer.GetTitledFirstName]. It seems the fruits of [target_treasurer.GetHerHis] labor may have been exaggerated, and since the loan was made in your name, you now have to repay the debt with interest. What will the consequence be for [target_treasurer.GetTitledFirstName]?;Un marchand s'avance devant la cour et, avec prudence, plaide pour le remboursement de sa créance envers [target_treasurer.GetTitledFirstName]. Il semble que ses revenus avaient été quelque peu exagérés, et comme le prêt a été fait en votre nom, c'est à vous de rembourser cette dette en plus des intérêts dus. Quelles seront les conséquences pour [target_treasurer.GetTitledFirstName] ?;Ein Kaufmann spricht bei Hof vor und schlägt umsichtig eine Rückzahlung des Darlehens, das [target_treasurer.GetTitledFirstName] vor Kurzem aufgenommen hat, in Raten vor. Es scheint, dass [target_treasurer.GetHerHis]e Bemühungen nicht ganz so erfolgreich waren wie gedacht. Da das Darlehen in Eurem Namen aufgenommen wurde, müsst Ihr nun die Schuld plus Zinsen zurückzahlen. Welche Konsequenzen hat dies für [target_treasurer.GetTitledFirstName]?;;Un comerciante se acerca a la corte y cuidadosamente suplica hacer un plan del pago para el préstamo reciente tomado por [target_treasurer.GetTitledFirstName]. Parece que los frutos de [target_treasurer.GetHerHis] trabajo han sido exagerados, y puesto que el préstamo se hizo en tu nombre, ahora tienes que pagar la deuda con intereses. ¿Cuál será la consecuencia para [target_treasurer.GetTitledFirstName]?;;;;;;;;;x
EVTDESC_ZE_8000;[target_spouse.GetTitledName], the [target_spouse.GetHusbandWife] of [target_ruler.GetTitledName], has been spending a few days in [capital.GetName]. It has been a very nice experience meeting [target_spouse.GetHerHim] - maybe our peoples are not that different after all.;[target_spouse.GetTitledName], [target_spouse.GetLeLa] [target_spouse.GetHusbandWife] de [target_ruler.GetTitledName], a passé quelques jours en [capital.GetName], une rencontre des plus agréables. Nos peuples ne sont peut-être pas si différents au final.;[target_spouse.GetTitledName], [target_spouse.GetHusbandWife] von [target_ruler.GetTitledName], hat ein paar Tage in [capital.GetName] verbracht. Es war sehr angenehm, [target_spouse.GetTitledName] kennenzulernen – vielleicht sind unsere Völker doch nicht so verschieden.;;[target_spouse.GetTitledName], [target_spouse.GetHusbandWife] de [target_ruler.GetTitledName] ha pasado unos días en [capital.GetName]. Ha sido una experiencia muy agradable el haber[target_spouse.GetHerHim] visto. Tal vez nuestros pueblos no son tan distintos después de todo.;;;;;;;;;x
EVTDESC_ZE_8001;Dear [target_ruler.GetTitledName],\nDuring your [target_ruler.GetHusbandWifeOpp]'s recent visit to [capital.GetName] we had a great time discussing the similarities between our people. I suggest a non-aggression pact between us for the near future, and we will welcome any visitors from your realm with open arms.\n\nKind regards,\n[From.GetTitledFirstName];Ch[target_ruler.GetErEre] [target_ruler.GetTitledName],\nLa récente visite de votre [target_ruler.GetHusbandWifeOpp] à [capital.GetName] nous a permis d'évoquer les similarités entre nos peuples. Je vous suggère dès lors de conclure un pacte de non-agression pour les temps à venir, et nous accueillerons ainsi les visiteurs en provenance de votre pays à bras ouverts.\n\nCordialement,\n[From.GetTitledFirstName];Oh [target_ruler.GetTitledName],\nwährend des Besuches [target_ruler.GetEuresEurerOpp] [target_ruler.GetHusbandWifeOpp] in [capital.GetName] haben wir eine angenehme Zeit damit verbracht, über die Dinge zu sprechen, die unsere Völker miteinander verbinden. Ich schlage vor, in Kürze einen Nichtangriffspakt abzuschließen.\n\nMit freundlichen Grüßen\n[From.GetTitledFirstName];;Querido [target_ruler.GetTitledName],\nDurante la visita de ocio de vuestro/a [target_ruler.GetHusbandWifeOpp] a [capital.GetName] lo hemos pasado muy bien discutiendo sobre lo que nuestros pueblos tienen en común. Sugiero un pacto de no agresión entre nosotros para un futuro próximo, y acogeré con satisfacción a cualquier visitante de vuestro reino con los brazos abiertos.\n\nRespetuosos saludos,\n [From.GetTitledFirstName];;;;;;;;;x
EVTDESC_ZE_8002;Dear [Root.GetTitledName],\n\nIf this agreement can lead to a better understanding between our peoples, I will put effort into opening our borders to visitors from your realm.\n\nYours truly,\n [target_ruler.GetTitledName].;Ch[Root.GetErEre] [Root.GetTitledName],\n\nSi cet accord peut mener à plus de compréhension entre nos peuples, je vais m'employer à ouvrir nos frontières aux visiteurs venant de votre pays.\n\nSincèrement vôtre,\n [target_ruler.GetTitledName].;Oh [Root.GetTitledName],\n\nfalls ein solches Abkommen zu einem besseren Miteinander zwischen unseren Völkern führt, werde ich mich bemühen, die Grenzen für Besucher aus Eurem Reich zu öffnen.\n\nHochachtungsvoll\n [target_ruler.GetTitledName];;Querido [target_ruler.GetTitledName],\n\nSi este acuerdo pudiese llevar un mejor entendimiento entre nuestros pueblos, yo me esforzaré en abrir nuestras fronteras a visitantes de vuestro reino.\n\nAtentamente,\n[target_ruler.GetTitledName].;;;;;;;;;x
EVTDESC_ZE_2075;I've received a request for additional funds from my [Root.GetSpymasterName] [Root.job_spymaster.GetFirstName]. [Root.job_spymaster.GetSheHeCap] is worried that it is too easy for spies to make their way inside your home and wants to take precautionary measures against hostile operations.;J'ai reçu une demande pour des fonds supplémentaires en provenance de mon [Root.GetSpymasterName] [Root.job_spymaster.GetFirstName]. La facilité pour les espions de pénétrer dans notre demeure l'inquiète, et il semble que des mesures préventives face aux opérations hostiles soient nécessaires.;Ich habe von [Root.GetSpymasterName] [Root.job_spymaster.GetFirstName] eine Anfrage nach mehr Geld erhalten. [Root.job_spymaster.GetSheHeCap] befürchtet, dass Spione zu leicht in unser Zuhause eindringen können, und möchte, dass ich Vorsichtsmaßnahmen gegen feindliche Operationen treffe.;;He recibido una solicitud de fondos adicionales de mi  [GetSpymasterName] [Root.job_spymaster.GetFirstName]. [Root.job_spymaster.GetSheHeCap] le preocupa que sea demasiado fácil para los espías abrirse camino en tu casa y quiere tomar medidas cautelares contra operaciones hostiles.;;;;;;;;;x
MERCENARY_ON_CONTRACT;On Contract;Sous contrat;Unter Vertrag;;Contratado;;;;;;;;;x
LAW_VOTER;$NAME$\n;$NAME$\n;$NAME$\n;;$NAME$\n;;;;;;;;;x
LAW_VOTER_X;$NAME$ x$NUM|Y$\n;$NAME$ x$NUM|Y$\n;$NAME$ x$NUM|Y$\n;;$NAME$ x$NUM|Y$\n;;;;;;;;;x
CANCEL_LAW_VOTE;§YCancel the current law change§!;§YAnnuler le changement de loi en cours§!;§YAktuelle Gesetzesänderung abbrechen§!;;§YCancela el cambio de la ley actual§!;;;;;;;;;x
VOTE_FOR_LAW;§YVote for the current law change§!;§YVoter pour le changement de loi en cours§!;§YFür die aktuelle Gesetzesänderung stimmen§!;;§YVota por cambiar la ley actual§!;;;;;;;;;x
VOTE_AGAINST_LAW;§YVote against the current law change§!;§YVoter contre le changement de loi en cours§!;§YGegen die aktuelle Gesetzesänderung stimmen§!;;§YVota contra cambiar la ley actual§!;;;;;;;;;x
OPEN_LIST_OF_UNDECIDED_VOTERS;§YOpen list of voters that have not yet voted.§!;§YOuvrir la liste des votants n'ayant pas encore voté.§!;§YListe der Wahlberechtigen, deren Stimme noch aussteht§!;;§YLista abierta de los votantes que aún no han votado.§!;;;;;;;;;x
LAW_VOTE_STATUS_ZEUS;Voting for: §Y$LAW$§! ( $YES|G$/$NO|R$/$WAITING$ );Vote sur §Y$LAW$§! ( $YES|G$/$NO|R$/$WAITING$ );Abstimmung über: §Y$LAW$§! ($YES|G$/$NO|R$/$WAITING$);;Votan a favorr: §Y$LAW$§! ( $YES|G$/$NO|R$/$WAITING$ );;;;;;;;;x
REQUEST_SUPPORT_INTERACTION_ACCEPT_SETUP;Support Request Accepted;Requête de soutien acceptée;Bitte um Unterstützung angenommen;;Propuesta de apoyo aceptada;;;;;;;;;x
REQUEST_SUPPORT_INTERACTION_ACCEPT_LOG;§Y[Actor.GetDynName]§W accepted to support §Y[Recipient.GetDynName]§W;§Y[Actor.GetDynName]§W a accepté de soutenir §Y[Recipient.GetDynName]§W;§Y[Actor.GetDynName]§W ist zur Unterstützung von §Y[Recipient.GetDynName]§W bereit;;§Y[Actor.GetDynName]§W ha aceptado apoyar §Y[Recipient.GetDynName]§W;;;;;;;;;x
REQUEST_SUPPORT_INTERACTION_DECLINE_SETUP;Support Request Refused;Requête de soutien refusée;Bitte um Unterstützung abgelehnt;;Propuesta de apoyo rechazada;;;;;;;;;x
REQUEST_SUPPORT_INTERACTION_DECLINE_LOG;§Y[Actor.GetDynName]§W refused to support §Y[Recipient.GetDynName]§W;§Y[Actor.GetDynName]§W a refusé de soutenir §Y[Recipient.GetDynName]§W;§Y[Actor.GetDynName]§W verweigert die Unterstützung für §Y[Recipient.GetDynName]§W;;§Y[Actor.GetDynName]§W ha rechazado apoyar §Y[Recipient.GetDynName]§W;;;;;;;;;x
FAM_EDUCATOR;Educator;Éducateur;Erzieher;;Educador;;;;;;;;;x
ZEUS_WARD_DESC;Adult characters can take on two children as their wards.;Les personnages adultes peuvent s'occuper de deux pupilles.;Erwachsene Charaktere können zwei Kinder als Schützlinge annehmen.;;Los personajes adultos pueden tomar uno o dos niños como pupilos.;;;;;;;;;x
ZEUS_GUARDIAN_DESC;A Guardian is a teacher and mentor to a child character. The child goes to live in the same court as the Guardian, and it's not possible to declare war on someone who has a close relative child in their court.;Un tuteur fait office de maître et mentor pour un enfant. Ce dernier vit dans la même cour que son tuteur, et vous ne pouvez pas déclarer la guerre à quelqu'un ayant à sa cour un enfant de votre famille.;Ein Vormund fungiert als Lehrer und Mentor seines Mündels. Das ihm anvertraute Kind zieht an den Aufenthaltsort seines Vormunds und es ist nicht möglich, einen Krieg zu erklären, solange sich enge Verwandte am Hof des betroffenen Ziels befinden.;;Un tutor es un profesor y mentor de un personaje niño. El niño viven en la misma corte que el tutor y no se puede declarar la guerra contra alguien que tiene un niño pariente cercano en la corte.;;;;;;;;;x
HOSTAGE_NAME;\n        $WHO|Y$;\n        $WHO|Y$;\n        $WHO|Y$;;\n        $WHO|Y$;;;;;;;;;x
CHANGE_MERCENARY_COMPOSITION_CONVERT;Convert $COUNT|Y$ $FROM$ into $TYPE$\n;Améliorer $COUNT|Y$ $FROM$ en $TYPE$\n;$COUNT|Y$ $FROM$ in $TYPE$ konvertieren\n;;Convertir $COUNT|Y$ $FROM$ en $TYPE$\n;;;;;;;;;x
CHANGE_MERCENARY_COMPOSITION;$TYPE$: $COUNT|=-+$\n;$TYPE$ : $COUNT|=-+$\n;$TYPE$: $COUNT|=-+$\n;;$TYPE$: $COUNT|=-+$\n;;;;;;;;;x
alert_child_needs_focus_instant;§Y$NUM$ Children Lack a Childhood Focus§!;§YEnfants sans intérêt d'enfance ($NUM$)§!;§YKinder haben noch keinen Kindheitsfokus: $NUM$§!;;§Y$NUM$ al niño le falta un Enfoque de infancia§!;;;;;;;;;x
alert_child_needs_focus_delayed;The following Children need a Childhood Focus:\n$LIST$;Les enfants suivants ont besoin d'un intérêt d'enfance :\n$LIST$;Folgende Kinder haben noch keinen Kindheitsfokus:\n$LIST$;;A los niños siguientes les falta un Enfoque de Infancia:\n$LIST$;;;;;;;;;x
alert_child_needs_focus_name;Children lack a Childhood Focus;Des enfants n'ont pas d'intérêt d'enfance;Es gibt Kinder ohne Kindheitsfokus;;A los niños le falta un Enfoque de infancia;;;;;;;;;x
alert_adolescent_needs_focus_instant;§Y$NUM$ Children Lack an Education Focus§!;§YEnfants sans intérêt d'éducation ($NUM$)§!;§YKinder haben noch keinen Bildungsschwerpunkt: $NUM$§!;;§Y$NUM$ niños les falta un Enfoque de educación§!;;;;;;;;;x
alert_adolescent_needs_focus_delayed;The following Children need an Education Focus:\n$LIST$;Les enfants suivants ont besoin d'un intérêt d'éducation :\n$LIST$;Folgende Kinder haben noch keinen Bildungsschwerpunkt:\n$LIST$;;A los niños siguientes les falta un Enfoque de educación:\n$LIST$;;;;;;;;;x
alert_adolescent_needs_focus_name;Children lack an Edcuation Focus;Des enfants n'ont pas d'intérêt d'éducation;Es gibt Kinder ohne Bildungsschwerpunkt;;A los niños le falta un Enfoque de educación;;;;;;;;;x
GOV_FLAVOR;$TYPE$;$TYPE$;$TYPE$;;$TYPE$;;;;;;;;;x
#gov_default;Despotic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime despotique);[PrimaryTitle.GetTier] (Despotisch);;Despótico [PrimaryTitle.GetTier];;;;;;;;;x
gov_feudal_monarchy;Fedual Monarchy;Monarchie féodale;Feudale Monarchie;;Monarquía feudal;;;;;;;;;x
#gov_prince_electorate;Prince Electorate;Principauté électorale;Prinzenelektorat;;Electorado principesco;;;;;;;;;x
opinion_inherited;Opinion of Predecessor;Opinion envers le prédécesseur;Meinung vom Vorgänger;;Opinión del Predecesor;;;;;;;;;x
opinion_inherited_negative;Opinion of Predecessor;Opinion envers le prédécesseur;Meinung vom Vorgänger;;Opinión del Predecesor;;;;;;;;;x
CHARACTER_POWERFUL_TOOLTIP;§YPowerful Vassal§!;§YVassal puissant§!;§YMächtiger Vasall§!;;§YVasallo poderosol§!;;;;;;;;;x
CHARACTER_POWERFUL_TOOLTIP_ANGRY;§RAngry for not being on the council.§!;§REn colère de ne pas faire partie du Conseil.§!;§RVerärgert, da nicht in den Rat berufen.§!;;§RFurioso por no estar en el consejo.§!;;;;;;;;;x
alert_has_favor_instant;§Y$NUM$ Characters owe you a Favor§!;§YPersonnages vous devant une faveur ($NUM$)§!;§Y$NUM$ Charaktere schulden Euch einen Gefallen§!;;¡§Y$NUM$ personajes le deben un Favor§!;;;;;;;;;x
alert_has_favor_delayed;The following Characters owe you a Favor:\n$LIST$\n\nFavors can be used for the following:\n$ACTIONS$;Les personnages suivants vous doivent une faveur :\n$LIST$\n\nLes faveurs peuvent être utilisées pour les actions suivantes :\n$ACTIONS$;Folgende Charaktere schulden Euch einen Gefallen:\n$LIST$\n\nGefallen können für folgende Maßnahmen eingesetzt werden:\n$ACTIONS$;;Los siguientes personajeste deben un Favor:\n$LIST$\n\nlos nFavores se pueden utilizar para lo siguiente:\n$ACTIONS$;;;;;;;;;x
alert_has_favor_name;Characters owe you Favors;Personnages vous devant une faveur;Charaktere schulden Euch einen Gefallen;;Personajes te deben favores;;;;;;;;;x
HAS_FAVOR_ON;\n§YHas a Favor from:§!\n;\n§YA une faveur de :§!\n;\n§YHat einen Gefallen von:§!\n;;\n§YTiene un Favor de:§! \n;;;;;;;;;x
OWES_FAVOR_TO_TOOLTIP;\n§YOwes a Favor to:§!\n;\n§YDoit une faveur à :§!\n;\n§YSchuldet einen Gefallen gegenüber:§!\n;;\n§YDebe un Favor a:§! \n;;;;;;;;;x
COUNCIL_LAW_VOTING_DISABLED_FOR_GROUP;\n§YThe council is not allowed to initiate voting for this type of law.§!;\n§YLe Conseil n'a pas le droit d'initier de vote pour ce type de loi.§!;\n§YDer Rat hat keine Berechtigung, eine Abstimmung über dieses Gesetz zu veranlassen.§!;;\n§YNo se permite al consejo iniciar la votación de este tipo de ley.§!;;;;;;;;;x
COUNCIL_LAW_VOTING_ENABLED_FOR_GROUP;\n§YA councillor is allowed to initiate voting for this type of law by spending a Favor on their liege.§!;\n§YUn membre du Conseil a le droit d'initier un vote pour ce type de loi en contrepartie d'une faveur due au seigneur lige.§!;\n§YDer Rat hat die Berechtigung, eine Abstimmung über dieses Gesetz zu veranlassen.§!;;\n§YSe permite al consejo iniciar la votación de este tipo de ley.§!;;;;;;;;;x
tribal_duchy;High Chiefdom;Grande chefferie;Oberhäuptlingstum;;Gran cacicazgo;;;;;;;;;x
tribal_duchy_norse;Jarldom;Jarldómr;Jarltum;;Jarldom;;;;;;;;;x
duchy_norse;Jarldom;Jarldómr;Jarltum;;Jarldom;;;;;;;;;x
gov_default;Anarchy;Anarchie;Anarchie;;Anarquía;;;;;;;;;x
gov_electorial_absolute_autocracy;Elective Absolute Imperial Autocracy;Autocratie impériale (régime électoral et absolu);Absolute Kaiserliche Autokratie mit Elektorat;;Autocracia imperial absoluta electiva;;;;;;;;;x
gov_electorial_absolute_autocracy_norse;Elective Absolute Imperial Autocracy;Autocratie impériale (régime électoral et absolu);Absolute Kaiserliche Autokratie mit Elektorat;;Autocracia imperial absoluta electiva;;;;;;;;;x
gov_electorial_absolute_autocracy_tengri;Elective Absolute Imperial Autocracy;Autocratie impériale (régime électoral et absolu);Absolute Kaiserliche Autokratie mit Elektorat;;Autocracia imperial absoluta electiva;;;;;;;;;x
gov_electorial_absolute_monarchy;Elective Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et absolu);[PrimaryTitle.GetTier] (Absolut und mit Elektorat);;[PrimaryTitle.GetTier] absoluto electivo ;;;;;;;;;x
gov_electorial_absolute_monarchy_norse;Elective Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et absolu);[PrimaryTitle.GetTier] (Absolut und mit Elektorat);;[PrimaryTitle.GetTier] absoluto electivo ;;;;;;;;;x
gov_electorial_absolute_monarchy_tengri;Elective Absolute [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime électoral et absolu);[PrimaryTitle.GetTier] (Absolut und mit Elektorat);;[PrimaryTitle.GetTier] absoluto electivo ;;;;;;;;;x
gov_electorial_aristocratic_autocracy;Elective Aristocratic Imperial Autocracy;Autocratie impériale (régime électoral et aristocratique);Aristokratische Kaiserliche Autokratie mit Elektorat;;Autocracia imperial aristocrática electiva;;;;;;;;;x
gov_electorial_aristocratic_autocracy_norse;Elective Aristocratic Imperial Autocracy;Autocratie impériale (régime électoral et aristocratique);Aristokratische Kaiserliche Autokratie mit Elektorat;;Autocracia imperial aristocrática electiva;;;;;;;;;x
gov_electorial_aristocratic_autocracy_tengri;Elective Aristocratic Imperial Autocracy;Autocratie impériale (régime électoral et aristocratique);Aristokratische Kaiserliche Autokratie mit Elektorat;;Autocracia imperial aristocrática electiva;;;;;;;;;x
