#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_HL_10301;News reach you that your [GetFromRelation] [From.GetFirstName] has fought a glorious battle against [FromFrom.GetTitledName].;Vous avez reçu l'information que votre [GetFromRelation] [From.GetFirstName] a livré une magnifique bataille contre [FromFrom.GetTitledName].;Die Kunde von einer glorreichen Schlacht, in der [From.GetFirstName] gegen [FromFrom.GetTitledName] kämpfte, erreicht Euch.;;Te llegan noticias de que tu [GetFromRelation] [From.GetFirstName] ha luchado una batalla gloriosa contra [FromFrom.GetTitledName];;;;;;;;;x
EVTOPTA_HL_10301;[From.GetSheHeCap] measures [From.GetHerselfHimself] against the great!;[From.GetIlElleCap] se mesure aux plus grands !;[From.GetSheHeCap] misst sich mit den Besten!;;[From.GetSheHeCap] se mide a sí [From.GetHerselfHimself] contra los grandes!;;;;;;;;;x
EVTDESC_HL_10401;Mercenary leaders frequently have to deal with people of foreign cultures and religions. Now people are saying that your [GetFromRelation] [From.GetFirstName] has developed a particular interest in the [merc_location.Holder.Religion.GetName] ways.;Les chefs de mercenaires ont souvent à faire à des gens de cultures et religions étrangères. Les gens disent maintenant que votre [GetFromRelation] [From.GetFirstName] a développé un intérêt à l'égard de la religion [merc_location.Holder.Religion.GetName].;Söldneranführer treten häufig in Kontakt mit Menschen anderer Kulturen und Religionen. Offenbar hat [From.GetFirstName] ein besonderes Interesse für die Lehren der [merc_location.Holder.Religion.GetName]en Religion entwickelt.;;Los líderes mercenarios con frecuencia tienen que lidiar con personas de religiones y culturas extranjeras. Ahora la gente dice que tu [GetFromRelation] [From.GetFirstName] ha desarrollado un particular interés en las costumbres del [merc_location.Holder.Religion.GetName]. ;;;;;;;;;x
EVTOPTA_HL_10401;So [From.GetSheHe] finds [merc_location.Holder.Religion.GetName]s interesting?;Alors comme ça, [From.GetIlElle] trouve les [merc_location.Holder.GetReligionMascPl] intéressants ?;[merc_location.Holder.Religion.GetName]? So etwas findet [From.GetSheHe] anziehend?;;¿Entonces [From.GetSheHe] encuentra el [merc_location.Holder.Religion.GetName] interesante?;;;;;;;;;x
EVTDESC_HL_10411;You receive news that your [GetFromRelation] [From.GetFirstName] has converted to the [merc_location.Holder.Religion.GetName] faith.;Vous avez reçu l'information que votre [GetFromRelation] [From.GetFirstName] s'est converti[From.GetNoneE] à la religion [merc_location.Holder.Religion.GetName].;Wie man Euch berichtet, ist [From.GetFirstName] zum [merc_location.Holder.Religion.GetName]en Glauben konvertiert.;;Recibes noticias de que tu [GetFromRelation] [From.GetFirstName] se ha convertido a la fe del [merc_location.Holder.Religion.GetName] ;;;;;;;;;x
EVTOPTA_HL_10411;So [From.GetSheHe] worships [merc_location.Holder.Religion.GetRandomGodName] now?;Alors [From.GetIlElle] vénère [merc_location.Holder.Religion.GetRandomGodName] maintenant ?;[merc_location.Holder.Religion.GetRandomGodName] verehrt [From.GetSheHe] nun?;;¿Entonces [From.GetSheHe] ahora adora a [merc_location.Holder.Religion.GetRandomGodName]?;;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_NOT_SAME_COURT_AS_SPOUSE;§Y[Recipient.GetTitledFirstName]§! is not in a lesser union and in the same court as [Recipient.GetHerHis] spouse;§Y[Recipient.GetTitledFirstName]§! n'est pas dans une union mineure ni à la même cour que s[Recipient.GetOnAOpp] [Recipient.GetHusbandWifeOpp];§Y[Recipient.GetTitledFirstName]§! ist nicht Teil einer untergeordneten Ehegemeinschaft und lebt am gleichen Hof wie [Recipient.GetHerHis] Ehepartner;;§Y[Recipient.GetTitledFirstName]§! no está en una unión menor y en la misma corte que [Recipient.GetHerHis] cónyuge;;;;;;;;;x
nomadic_government;Nomadic;Nomade;Nomadisch;;Nómada;;;;;;;;;x
IS_NOMADIC;Is Nomadic;Est nomade;Ist Nomade;;Es nómada;;;;;;;;;x
ISNT_NOMDAIC;Is NOT Nomadic;N'est pas nomade;Ist KEIN Nomade;;No es nómada;;;;;;;;;x
HAVE_GOVERNMENT;Has government §Y$GOVERNMENT$§!;A un gouvernement de type '§Y$GOVERNMENT$§!';Hat Regierungsform §Y$GOVERNMENT$§!;;Tiene gobierno §Y$GOVERNMENT$§!;;;;;;;;;x
DONT_HAVE_GOVERNMENT;Does NOT have government §Y$GOVERNMENT$§!;N'a pas un gouvernement de type '§Y$GOVERNMENT$§!';Hat NICHT die Regierungsform §Y$GOVERNMENT$§!;;No tiene gobierno §Y$GOVERNMENT$§!;;;;;;;;;x
STAT_POPULATION;Population;Population;Bevölkerung;;Población;;;;;;;;;x
STAT_MANPOWER;Manpower;Effectifs;Mannstärke;;Mano de obra;;;;;;;;;x
STAT_CLAN_SATISFACTION;Clan Satisfaction;Satisfaction de clan;Klanzufriedenheit;;Satisfacción de clanes;;;;;;;;;x
STAT_CLAN_SATISFACTION_DESC;This value represents the satisfaction of the clans in your realm. The clan satisfaction is determined by how equally the realm is split between the clans. Having low clan satisfaction will increase the risk of clan revolts. You can increase clan satisfaction by handing out provinces with empty holdings to your clan vassals.;Cette valeur représente la satisfaction des clans de votre royaume. La satisfaction des clans est déterminée par le partage des terres de chaque clan dans le royaume. Une satisfaction faible augmente le risque de rébellions. Vous pouvez augmenter la satisfaction des clans en donnant à vos vassaux des provinces possédant des propriétés vides.;Dieser Wert steht für die Zufriedenheit der Klans in Eurem Reich. Die Klanzufriedenheit gibt an, wie gleichmäßig das Reich unter den Klans aufgeteilt ist. Eine niedrige Zufriedenheit erhöht das Risiko von Klanrevolten. Ihr könnt die Zufriedenheit steigern, indem Ihr Provinzen mit leeren Besitztümern an Klanvasallen verteilt.;;Este valor representa la satisfacción de los clanes en tu reino. La satisfacción de los clanes se determina por cómo se reparte tu reino entre los clanes. Si la satisfacción de los clanes es baja aumentará el riesgo de rebeliones de los clanes. Puedes aumentar la satisfacción de los clanes repartiendo provincias con posesiones vacías a tus vasallos de los clanes.;;;;;;;;;x
INCOME_NOMADIC_TAX;Nomadic Tax;Impôt nomade;Nomadensteuer;;Impuesto nómada;;;;;;;;;x
adventurer;Adventurer;Aventurier;Abenteurer;;Aventurero;;;;;;;;;;x
adventurer_desc;This character has a background as an adventurer, which means that they might be somewhat more ambitious than others.;Ce personnage a de l'expérience en tant qu'aventurier, ce qui signifie qu'il peut être plus ambitieux que d'autres.;Diese Person war in der Vergangenheit ein Abenteurer. Möglicherweise ist sie deshalb etwas ehrgeiziger als andere.;;Este personaje ha vivido como un aventurero, lo que significa que podría ser un poco más ambicioso que otros.;;;;;;;;;;x
mercenary_traditions;Mercenary Traditions;Traditions mercenaires;Söldnertradition;;Tradiciones mercenarias;;;;;;;;;;x
mercenary_traditions_desc;This character's family has a history of being mercenaries.;Ce personnage provient d'une grande lignée de mercenaires.;Die Familie dieser Person hat eine Söldnervergangenheit.;;La familia de este personaje tiene una historia de ser mercenarios.;;;;;;;;;;x
EVTDESC_HL_10601;It is said that your [GetFromRelation] [From.GetFirstName] has turned into a very experienced mercenary commander.;Il est dit que votre [GetFromRelation] [From.GetFirstName] est devenu[From.GetNoneE] un commandant de mercenaires très expérimenté.;Wie es heißt, hat sich [From.GetFirstName] zum erfahrensten Söldnerkommandanten entwickelt.;;Se dice que tu [GetFromRelation] [From.GetFirstName] se ha convertido en un comandante mercenario muy experimentado.;;;;;;;;;;x
EVTOPTA_HL_10601;That is good to hear.;C'est bon à savoir.;Schön, das zu hören.;;Es bueno saberlo.;;;;;;;;;x
EVTDESC_HL_10610;You have heard interesting rumors at court about your father's past as a mercenary commander.;Vous avez entendu des rumeurs intéressantes à la cour concernant le passé de votre père en tant que commandant des mercenaires.;Euch sind interessante Gerüchte über die Vergangenheit Eures Vaters als Söldneranführer zu Ohren gekommen.;;Has escuchado rumores interesantes en la corte sobre el pasado de tu padre como comandante mercenario.;;;;;;;;;x
EVTOPTA_HL_10610;I should ask my guardian [Guardian.GetTitledFirstName] about it.;Je devrais demander à mon tuteur [Guardian.GetTitledFirstName].;Ich sollte meinen Vormund [Guardian.GetTitledFirstName] darauf ansprechen.;;Debería preguntar a [Guardian.GetTitledFirstName], mi tutor, acerca de eso.;;;;;;;;;x
EVTDESC_HL_10611;My ward, [From.GetTitledFirstName], is asking me about [From.GetHerHis] father's past as a mercenary.;Mon élève [From.GetTitledFirstName] m'a posé des questions concernant lepassé de mercenaire de son père.;Mein Schützling [From.GetTitledFirstName] fragt nach der Söldnervergangenheit [From.GetHerHis]es Vaters.;;Mi pupilo, [From.GetTitledFirstName], me pregunta por el pasado de [From.GetHerHis] padre como mercenario.;;;;;;;;;x
EVTOPTA_HL_10611;Ah, do I have stories for [From.GetHerHim]...;Ah, j'ai plein d'histoires à lui raconter...;Ah, ich glaube, da kenne die eine oder andere Geschichte ...;;Ah, tengo historias para [From.GetHerHim]..;;;;;;;;;x
EVTOPTB_HL_10611;[From.GetSheHeCap] is better off not knowing.;[From.GetIlElleCap] a tout intérêt à ne rien savoir.;[From.GetSheHeCap] sollte nichts davon erfahren.;;[From.GetSheHeCap] no debería saberlo.;;;;;;;;;x
EVTDESC_HL_10612;My [GetFromRelation] [From.GetFirstName] is asking me about my past as a mercenary.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a interrogé au sujet de mon passé de mercenaire.;[From.GetFirstName] fragt nach meiner Vergangenheit als Söldner.;;Mi [GetFromRelation] [From.GetFirstName] me pregunta por mi pasado como mercenario.;;;;;;;;;x
EVTDESC_HL_10613;[From.GetTitledFirstName] stayed up late into the night, and [From.GetSheHe] told me many stories of my father's past adventures.;[From.GetTitledFirstName] a veillé une partie de la nuit pour me raconter les aventures passées de mon père.;[From.GetTitledFirstName] erzählte mir bis tief in die Nacht Geschichten von den Abenteuern meines Vaters als Söldner.;;[From.GetTitledFirstName] se quedó despierto hasta muy tarde, y me contó muchas historias de las antiguas aventuras de mi padre.;;;;;;;;;x
EVTOPTA_HL_10613;Fascinating!;C'est fascinant !;Faszinierend.;;¡Fascinante!;;;;;;;;;x
EVTDESC_HL_10614;[From.GetFirstName] refused to tell me anything.;[From.GetFirstName] a refusé de me dire quoi que ce soit.;[From.GetFirstName] weigerte sich, mir etwas zu erzählen.;;[From.GetFirstName] se negó a decirme nada.;;;;;;;;;x
EVTOPTA_HL_10614;But why?;Mais pourquoi ?;Warum nur?;;¿Pero por qué?;;;;;;;;;x
EVTDESC_HL_10515;Apparently there was a fight between your son and the mercenary [From.GetDynName]. As luck would have it, no one came to harm.;Il y aurait apparemment eu un combat entre votre fils et le mercenaire [From.GetDynName]. Par chance, personne n'a été blessé.;Anscheinend kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Glücklicherweise wurde niemand verletzt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Por suerte, nadie sufrió daño.;;;;;;;;;x
EVTOPTA_HL_10515;I am glad it ended well.;Je suis content que ça se soit bien terminé.;Ein Glück, dass es so glimpflich ausging.;;Me alegra que terminase bien.;;;;;;;;;x
EVTDESC_HL_10516;Apparently your son was in a violent fight with his employer's son. It seems that no one came to harm, however.;Votre fils a apparemment été impliqué dans un violent combat avec le fils de son employeur. Toutefois, il semble que personne n'a été blessé.;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren. Allerdings wurde wohl niemand ernsthaft verletzt.;;Al parecer su hijo tuvo una violenta pelea con el hijo de su patrón. Pero parece que nadie sufrió daño.;;;;;;;;;x
EVTOPTA_HL_10516;I am not pleased.;Ceci me déplaît au plus haut point.;Ich bin nicht begeistert.;;No estoy contento.;;;;;;;;;x
EVTDESC_HL_10517;Apparently there was a fight between your son and the mercenary [From.GetDynName]. Your son was wounded.;Il y aurait apparemment eu un combat entre votre fils et le mercenaire [From.GetDynName]. Votre fils a été blessé.;Anscheinend kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Euer Sohn wurde dabei verletzt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Tu hijo fue herido.;;;;;;;;;x
EVTOPTA_HL_10517;Woe!;Malheur !;Oh weh!;;¡Ay!;;;;;;;;;x
EVTDESC_HL_10518;Apparently your son [From.GetFirstName] was in a violent fight with his employer's son, who was lightly injured.;Votre fils [From.GetFirstName] a apparemment été impliqué dans un violent combat avec le fils de son employeur qui a été légèrement blessé.;Offenbar geriet Euer Sohn [From.GetFirstName] in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei leicht verletzt wurde.;;Al parecer tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, que salió ligeramente herido.;;;;;;;;;x
EVTOPTA_HL_10518;Better luck next time!;Il fera encore mieux la prochaine fois !;Viel Glück beim nächsten Mal!;;¡A la tercera va la vencida!;;;;;;;;;x
EVTDESC_HL_10519;Apparently there was a fight between your son and the mercenary [From.GetDynName]. Your son was maimed in the fight.;Il y aurait apparemment eu un combat entre votre fils et le mercenaire [From.GetDynName]. Votre fils a été grièvement blessé.;Offenbar kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Euer Sohn wurde dabei verstümmelt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Tu hijo fue mutilado en en la pelea.;;;;;;;;;x
EVTDESC_HL_10520;Apparently your son [From.GetFirstName] was in a violent fight with his employer's son, who was maimed.;Votre fils [From.GetFirstName] a apparemment été impliqué dans un violent combat avec le fils de son employeur qui a été grièvement blessé.;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei verstümmelt wurde.;;Al parecer tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, que fue mutilado.;;;;;;;;;x
EVTOPTA_HL_10520;That's my boy!;Bien joué, mon fils !;Gut gemacht, mein Sohn!;;¡Ese es mi hijo!;;;;;;;;;x
EVTDESC_HL_10521;New reach you that your son has been killed in a fight with the mercenary [From.GetDynName].;Vous apprenez que votre fils a trouvé la mort lors d'un combat contre le mercenaire [From.GetDynName].;Euch ereilt die Nachricht, dass Euer Sohn im Streit mit dem Söldner [From.GetDynName] getötet wurde.;;Nos ha llegado la noticia de que tu hijo ha muerto en una pelea con el mercenario [From.GetDynName].;;;;;;;;;x
EVTOPTA_HL_10521;I will have my revenge, I swear it!;Je me vengerai, je le jure !;Ich werde Rache nehmen, das schwöre ich!;;¡Me vengaré, lo juro!;;;;;;;;;x
EVTDESC_HL_10522;Apparently your son [From.GetFirstName] was in a violent fight with his employer's son, who was killed.;Votre fils [From.GetFirstName] a apparemment été impliqué dans un violent combat avec le fils de son employeur qui a été tué.;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei getötet wurde.;;Por lo visto tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, quien fue asesinado.;;;;;;;;;x
EVTDESC_HL_10530;That mercenary band that you hired a while back seems to still be in the region.... maybe you should invite the commander to a small feast?;Cette bande de mercenaires que vous avez engagée il y a quelque temps semble être restée dans la région... Peut-être devriez-vous inviter le capitaine à un petit festin ?;Die Söldnertruppe, die Ihr vor einer Weile angeheuert hattet, hält sich offenbar noch immer in der Umgebung auf. Möchtet Ihr den Befehlshaber zu einem Festmahl einladen?;;Parece que esa compañía mercenaria que contrataste hace un tiempo aún sigue en la región....¿Tal vez deberías invitar a su comandante a una pequeña fiesta?;;;;;;;;;x
EVTOPTA_HL_10530;Yes, I think I will!;Oui, bonne idée !;Ja, das werde ich wohl tun!;;¡Sí, creo que lo haré!;;;;;;;;;x
EVTOPTB_HL_10530;No, mercenaries are best kept at a proper distance.;Non, mieux vaut garder les mercenaires à distance.;Nein, Söldner sollte man auf Distanz halten.;;No, es mejor mantener a los mercenarios a una distancia adecuada.;;;;;;;;;x
EVTDESC_HL_10532;[From.GetDynName] came to feast with you and you found that you have much in common.;[From.GetDynName] est venu à votre festin. Vous avez découvert que vous partagiez beaucoup de points communs.;[From.GetDynName] erschien zum Festmahl und stellte fest, dass ihr viele Gemeinsamkeiten habt.;;[From.GetDynName] vino a tu fiesta y descubres que tenéis mucho en común.;;;;;;;;;x
EVTOPTA_HL_10532;A new friend, maybe I should give [From.GetHerHim] some land...;Une nouvelle amitié est née. Peut-être devrais-je lui concéder quelques terres...;Ich habe einen neuen Freund gefunden. Sollte ich [From.Getihmihr] etwas Land schenken?;;Un nuevo amigo, tal vez debería dar[From.GetHerHim] algunas tierras...;;;;;;;;;x
EVTDESC_HL_10533;[From.GetTitledName] refused to come and feast with you.;[From.GetTitledName] a refusé votre invitation au festin.;[From.GetTitledName] weigerte sich, Euch zu besuchen und mit Euch zu tafeln.;;[From.GetTitledName] se negó a venir a tu fiesta.;;;;;;;;;x
EVTOPTA_HL_10533;Who does [From.GetSheHe] think [From.GetSheHe] is?;Pour qui se prend-[From.GetIlElle] ?;Was glaubt [From.GetSheHe], wer [From.GetSheHe] ist?;;¿Pero [From.GetSheHe] quién se cree que [From.GetSheHe] es?;;;;;;;;;x
MUST_NOT_BE_EMPLOYED_MERCENARY;Must not currently be employed;Ne doit pas être employé(e);Darf keinen aktuellen Posten innehaben;;No debe ser empleado actualmente;;;;;;;;;x
IS_NOT_OVER_TRADEPOST_LIMIT;Is not over Trade Post Limit (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);Ne dépasse pas la limite de comptoirs (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);Ist nicht über der Obergrenze für Handelsposten (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);;No has superado el límite de puestos comerciales (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);;;;;;;;;x
CALL_ALL_NOT_INDEPENDENT;Cannot Call Tribal or Nomadic Vassals since you are not an independent ruler.;Impossible d'appeler les vassaux tribaux ou nomades car vous n'êtes pas un dirigeant indépendant.;Stammes- und Nomadenvasallen können nicht gerufen werden, da Ihr kein unabhängiger Herrscher seid.;;No se puede llamar a vasallos tribales o nómadas puesto que no eres un gobernante independiente.;;;;;;;;;x
tribal_contract;Tribal Levies;Levée tribale;Stammeslehnstruppen;;Levas tribales;;;;;;;;;x
tribal_contract_desc;Tribal Levy Laws control the obligations of tribes to provide troops for their liege.;Les lois relatives aux levées tribales déterminent leur obligation à fournir des troupes à leur seigneur lige.;Die Gesetze regeln, wie viele Truppen die Stämme ihrem Lehnsherren stellen müssen.;;Las leyes de levas tribales controlan las obligaciones de las tribus de proporcionar tropas;;;;;;;;;;
tribal_contract_0;Minimal Tribal Levies;Levée tribale minimale;Minimale Stammeslehnstruppen;;Levas tribales mínimas;;;;;;;;;x
tribal_contract_0_desc;The Tribes are expected to provide a small amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition une petite troupe pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein kleines Kontingent zu stellen.;;Se espera que las tribus proporcionen una pequeña cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_1;Normal Tribal Levies;Levée tribale normale;Normale Stammeslehnstruppen;;Levas tribales normales;;;;;;;;;x
tribal_contract_1_desc;The Tribes are expected to provide a moderate amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un pourcentage moyen de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein mittelgroßes Kontingent zu stellen.;;Se espera que las tribus proporcionen una moderada cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_2;Large Tribal Levies;Levée tribale forte;Viele Stammeslehnstruppen;;Levas tribales grandes;;;;;;;;;x
tribal_contract_2_desc;The Tribes are expected to provide a substantial amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un pourcentage important de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein umfangreiches Kontingent zur Verteidigung des Reiches zu stellen.;;Se espera que las tribus proporcionen una sustancial cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_contract_3;Maximum Tribal Levies;Levée tribale maximale;Maximale Stammeslehnstruppen;;Levas tribales máximas;;;;;;;;;x
tribal_contract_3_desc;The Tribes are expected to provide a large amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un important pourcentage de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein großes Kontingent zur Verteidigung des Reiches bereitzustellen.;;Se espera que las tribus proporcionen la máxima cantidad de tropas para la defensa del reino.;;;;;;;;;x
tribal_tax;Tribal Taxation;Impôt tribal;Stammesbesteuerung;;Impuestos tribales;;;;;;;;;x
tribal_tax_desc;Tribes do not generate much gold, but their taxation can be adjusted by laws.;Les tribus ne rapportent pas beaucoup d'or, par contre les lois ajusteront leurs impôts.;Die Goldeinnahmen der Stämme sind gering. Trotzdem ist die Höhe der Besteuerung gesetzlich geregelt.;;Las tribus no generan mucho oro, pero sus impuestos pueden ser ajustados por las leyes.;;;;;;;;;x
tribal_tax_0;No Tribal Tax;Exonération des tribus;Keine Stammesbesteuerung;;Ningún impuesto Tribal;;;;;;;;;x
tribal_tax_0_desc;Tribes are exempt from taxes.;Les tribus sont exonérées d'impôts.;Die Stämme sind von Steuern befreit.;;Las tribus están exentas de impuestos.;;;;;;;;;x
tribal_tax_1;Minimal Tribal Tax;Impôt tribal minimal;Minimale Stammesbesteuerung;;Impuesto tribal mínimo;;;;;;;;;x
tribal_tax_1_desc;Tribes are expected to make a small financial contribution to the greater good of the realm.;Les tribus doivent apporter une petite contribution financière pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen geringen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una pequeña contribución financiera para el bien mayor del reino.;;;;;;;;;x
tribal_tax_2;Medium Tribal Tax;Impôt tribal moyen;Mittlere Stammesbesteuerung;;Impuesto tribal medio;;;;;;;;;x
tribal_tax_2_desc;Tribes are expected to make a moderate financial contribution to the greater good of the realm.;Les tribus doivent apporter une contribution financière modérée pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen moderaten finanziellen Beitrag leisten.;;Se espera que las tribus hagan una moderada contribución financiera para el bien mayor del reino.;;;;;;;;;x
tribal_tax_3;Large Tribal Tax;Impôt tribal élevé;Hohe Stammesbesteuerung;;Impuesto tribal grande;;;;;;;;;x
tribal_tax_3_desc;Tribes are expected to make a substantial financial contribution to the greater good of the realm.;Les tribus doivent apporter une contribution financière substantielle pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen erheblichen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una sustancial contribución financiera para el bien mayor del reino.;;;;;;;;;x
HORDE_CANNOT_BUY_RET_ROOM;\nYou cannot create this Horde, your §YMaximum Manpower§! size has been reached.;\nVous ne pouvez pas créer cette horde, l'§Yeffectif maximum§! a été atteint.;\nIhr könnt diese Horde nicht gründen, da Eure §Ymaximale Mannstärke§! erreicht wurde.;;\nNo puedes crear esta horda, has alcanzado el tamaño del §YMaximum Manpower§!.;;;;;;;;;x
CANNOT_BUY_RET_CURRENT_MANPOWER;\nYou cannot create this retinue, you do not have enough §YManpower§!.;\nVous ne pouvez pas créer cette escorte, vous ne disposez pas de suffisamment d'§Yeffectifs§!.;\nIhr könnt dieses Gefolge nicht erstellen, da Eure §YMannstärke§! zu gering ist.;;\nNo puede crear esta comitiva, no tienes suficiente §YManpower§!.;;;;;;;;;x
INTERACTION_REQUIRES_COMMANDER;§Y[Actor.GetTitledFirstName]§! must have an available commander slot that §Y[Recipient.GetTitledFirstName]§! can hold;§Y[Actor.GetTitledFirstName]§! doit avoir un emplacement de capitaine libre utilisable par §Y[Recipient.GetTitledFirstName]§!;§Y[Actor.GetTitledFirstName]§! muss über einen geeigneten freien Befehlshaberplatz für §Y[Recipient.GetTitledFirstName]§! verfügen;;§Y[Actor.GetTitledFirstName]§! debe tener un puesto de comandante disponible que §Y[Recipient.GetTitledFirstName]§! pueda desempeñar;;;;;;;;;x
CLAN_FALLS_SETUP;Clan Falls;Le clan s'effondre;Klan geht unter;;Clan cae;;;;;;;;;x
CLAN_FALLS_LOG;With the death of §Y$CLAN$§!, the mighty clan §Y$DYNASTY$§! has become extinct.;Avec la mort de §Y$CLAN$§!, le puissant clan de §Y$DYNASTY$§! s'est éteint.;Mit dem Tod von §Y$CLAN$§! endet die Geschichte des mächtigen Klans §Y$DYNASTY$§!.;;Con la muerte de §Y$CLAN$§!, el poderoso clan §Y$DYNASTY$§! se ha extinguido.;;;;;;;;;x
CLAN_RISES_SETUP;Clan Rises;Le clan s'accroît;Ein Klan entsteht;;Asciende un clan;;;;;;;;;x
CLAN_RISES_LOG;A new clan has risen in $TITLE_ADJ$, under §Y$CLAN$§!.;Un nouveau clan a vu le jour en $TITLE_ADJ$, sous le clan de §Y$CLAN$§!.;Ein neuer Klan ist in $TITLE_ADJ$ unter der Führung von §Y$CLAN$§! entstanden.;;Un nuevo clan se ha elevado en $TITLE_ADJ$, bajo §Y$CLAN$§!.;;;;;;;;;x
opinion_spared_at_blot;Spared at Blot;Épargné du blót;Beim Blót verschont;;Sobrado de mancha;;;;;;;;;x
nomad;Nomad;Nomade;Nomade;;nómada;;;;;;;;;x
EVTDESC_91377;My husband, [From.GetName], has in a sudden fit of religious piety gone off to join the [From.Liege.PrimaryTitle.GetName]. This effectively annuls our marriage...;Dans un accès de piété religieuse soudaine, mon mari, [From.GetName], est parti rejoindre [From.Liege.PrimaryTitle.GetName]. Voilà qui annule efficacement notre mariage...;Mein Gatte [From.GetName] schloss sich in einem Anfall plötzlicher religiöser Begeisterung [From.Liege.PrimaryTitle.GetName] an. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [From.GetName], en un repentino ataque de piedad religiosa fue a unirse a la [From.Liege.PrimaryTitle.GetName]. Esto significa, de hecho, la anulación de nuestro matrimonio...;;;;;;;;;x
GOOD_RIDDANCE;Good riddance!;Bon débarras !;Auf Nimmerwiedersehen!;;¡Que le vaya bien!;;;;;;;;;x
EVTDESC_SoA_2862;My husband, [FromFromFrom.GetName], has gone off to join the [FromFromFrom.Liege.PrimaryTitle.GetName]. This effectively annuls our marriage...;Mon mari, [FromFromFrom.GetName], est parti rejoindre [FromFromFrom.Liege.PrimaryTitle.GetName]. Voilà qui annule irrémédiablement notre mariage...;Mein Gatte [FromFromFrom.GetName] hat sich [FromFromFrom.Liege.PrimaryTitle.GetName] angeschlossen. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [FromFromFrom.GetName], se ha ido para unirse al [FromFromFrom.Liege.PrimaryTitle.GetName]. Esto significa, de hecho, la anulación de nuestro matrimonio...;;;;;;;;;x
EVTDESC_SoA_2863;My husband, [From.GetName], has gone off to join the [From.Liege.PrimaryTitle.GetName]. This effectively annuls our marriage...;Mon mari, [From.GetName], est parti rejoindre [From.Liege.PrimaryTitle.GetName]. Voilà qui annule irrémédiablement notre mariage...;Mein Gatte [From.GetName] hat sich [From.Liege.PrimaryTitle.GetName] angeschlossen. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [From.GetName]se ha ido para unirse al [From.Liege.PrimaryTitle.GetName].Esto significa, de hecho, la anulación de nuestro matrimonio...;;;;;;;;;x
LOOTING_ADVENTURER;Is an adventurer.;Est un aventurier.;Ist Abenteurer;;Es un aventurero.;;;;;;;;;x
LOOTING_ADVENTURER_DESC;Any gold this unit loots will be added to its owner's treasury directly, since it is a raiding adventurer.;Tout or que cette unité pillera sera directement ajouté à la trésorerie de son propriétaire car elle est spécialisée dans le pillage.;Das auf dem Plünderzug erbeutete Gold wandert geradewegs in die Taschen des Anführers, denn es handelt sich bei ihm um einen Plündererabenteurer.;;Todo el oro de que esta unidad saquee se añadirá a la Tesorería de su propietario directamente, puesto que es un asaltante aventurero.;;;;;;;;;x
