#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;;;;;;;;;x
EVTDESC38296;I no longer fear the world, I embrace it and feel safe. I have lost the §YCraven§! trait.;Je n'ai plus peur du monde, j'y suis ouvert et je m'y sens en sécurité. La lâcheté m'a quitté.;Ich habe nun nicht länger Angst vor der Welt, ich nehme sie an und fühle mich sicher. Ich habe die Eigenschaft der "§YFeige§!" abgelegt.;;Ya no temo al mundo, lo acepto con los brazos abiertos y me siento seguro. He perdido la característica de Cobarde.;;;;;;;;;x
EVTDESC78000;A ward of mine complained and called my court inferior, at least in comparison to the child's father's court.;Un des enfants sous ma tutelle s'est plaint et a qualifié ma Cour d'inférieure, qu'il comparaît à celle de son père.;Eines der Mündel an meinem Hof nannte meinen Hofstaat ‚minderwertig‘, wenigstens im Vergleich zum Hofe des Vaters.;;Uno de mis pupilos empezó a quejarse y dijo que mi corte era inferior, al menos comparada con la corte de su padre.;;;;;;;;;x
EVTOPTA78000;Try to improve your court to impress the child;Essayez d'améliorer votre Cour pour impressionner l'enfant.;Maßnahmen zur Verbesserung des Hofes ergreifen, mit dem Ziel, das Kind zu beeindrucken;;Procura mejorar tu corte para impresionar al niño;;;;;;;;;x
EVTOPTB78000;For a simple [Root.GetTitle], my court is nothing to be ashamed of!;Pour un simple [Root.GetTitle], ma Cour n'a aucune honte à avoir !;Für einen einfachen [Root.GetTitle] ist mein Hof mehr als angemessen!;;¡Un simple [Root.GetTitle] no tiene por qué avergonzarse de mi corte!;;;;;;;;;x
EVTOPTC78000;Have the child sweep the stables;Faites balayer l'écurie à l'enfant.;Das Kind zum Ausmisten in die Stallungen schicken;;Hacer que el niño limpie los establos;;;;;;;;;x
EVTOPTD78000;Birch the child;Fouettez l'enfant.;Dem Kind den Hintern versohlen;;Azotar al niño;;;;;;;;;x
EVTDESC78005;To be a ward in [Root.Guardian.GetTitledFirstName]'s court is improving my stature. I had no idea how different a [Root.Father.GetTitle]'s court and a [Root.Guardian.GetTitle]'s court could be!;Le fait d'être un enfant sous tutelle à la Cour de [Root.Guardian.GetTitledFirstName] améliore mon statut. Je n'imaginais à quel point une Cour de [Root.Father.GetTitle] et une Cour de [Root.Guardian.GetTitle] pouvaient être différentes ! ;Ein Mündel am Hofe von [Root.Guardian.GetTitledFirstName] zu sein, ist eine große Ehre für mich und verschafft mir ein Mehr an Geltung. Ich hatte vorher keine Vorstellung davon, wie sehr sich der Hof eines [Root.Father.GetTitle] und der eines [Root.Guardian.GetTitle] unterscheiden würden!;;Desde que soy pupilo en la corte de [Root.Guardian.GetTitledFirstName] mi rango no para de incrementar. ¡No imaginaba cuán diferentes pueden ser la corte de un [Root.Father.GetTitle] y la de un [Root.Guardian.GetTitle]!;;;;;;;;;x
EVTOPTA78005;What else can I learn?;Que puis-je apprendre d'autre ?;Was kann ich sonst noch lernen?;;¿Qué más puedo aprender?;;;;;;;;;x
EVTTOOLTIP78006;s child [Root.GetFirstName] is thriving under [Root.Guardian.GetTitledFirstName]'s care;L'enfant de [Root.GetFirstName] s'épanouit sous la tutelle de [Root.Guardian.GetTitledFirstName].;Das Kind [Root.GetFirstName] gedeiht prächtig unter der Obhut von [Root.Guardian.GetTitledFirstName];;su hijo [Root.GetFirstName] está haciendo progresos bajo la tutela de [Root.Guardian.GetTitledFirstName];;;;;;;;;x
EVTDESC78006;My [GetFromRelation] [From.GetFirstName] told me how much [From.GetSheHe] enjoyed being in the court of [From.Guardian.GetTitledFirstName] and how [From.GetHerHis] stature had improved!;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a dit combien [From.GetIlElle] appréciait la vie à la Cour de [From.Guardian.GetTitledFirstName] et combien son statut s'en voyait amélioré.;Mein [GetFromRelation] [From.GetFirstName] hat mir viel davon erzählt, wie sehr [From.GetSheHe] die Zeit am Hofe von [From.Guardian.GetTitledFirstName] genossen und wie sehr [From.GetSheHe] währenddessen an Geltung gewonnen habe!;;¡Mi [GetFromRelation] [From.GetFirstName] me contó que a [From.GetSheHe] le encantó su estancia en la corte de [From.Guardian.GetTitledFirstName] y que [From.GetHerHis] ahora ha subido de rango!;;;;;;;;;x
EVTOPTA78006;I'm proud of you, [From.GetFirstName]!;Je suis fier de toi [From.GetFirstName] !;Ich bin stolz auf Euch, [From.GetFirstName]!;;¡Estoy orgulloso de ti, [From.GetFirstName]!;;;;;;;;;x
EVTDESC78010;My child was lured into stealing cookies and smearing jam all over the kitchen by one of my wards! The cook gave them a hearty scolding and then sent them to me, both still smeared with jam and covered in cookie crumbs.;L'un des enfants placés sous ma tutelle a convaincu mon propre enfant de voler des biscuits et d'étaler de la confiture partout dans la cuisine ! Le cuisinier les a sévèrement grondés, puis me les a envoyés, tout deux encore couverts de confiture et de miettes de biscuits.;Eines der Mündel hat eines meiner eigenen Kinder angestiftet, Gebäck zu stehlen und die Küche mit Marmelade zu beschmieren! Der Koch verteilte Schelte und hat sie zu mir geschickt, wo die beiden nun angekommen sind, nach wie vor von oben bis unten mit Marmelade beschmiert.;;¡Uno de mis pupilos alentó a mi hijo a robar galletas y embadurnar toda la cocina con mermelada! El cocinero les echó una buena reprimenda y después me los envió a mí, ambos estaban cubiertos de mermelada y migas de galleta.;;;;;;;;;x
EVTOPTA78010;Punish the fosterling, forgive my child;Punir l'enfant sous ma tutelle et pardonner au mien;Das Ziehkind bestrafen, das eigene Kind aber ungeschoren lassen;;Castigar al niño adoptado, perdonar a mi hijo;;;;;;;;;x
EVTOPTB78010;You will both clean the stables for a whole week!;Vous devrez tous les deux nettoyer l'écurie pendant une semaine entière !;Ihr beiden werdet die Ställe ausmisten, eine volle Woche lang!;;¡Tendréis que limpiar los establos durante una semana entera!;;;;;;;;;x
EVTOPTC78010;I forgive you, but promise me this won't happen again!;Je te pardonne, mais promets-moi de ne pas recommencer !;Ich verzeihe dir noch einmal, aber versprich mir, dass so etwas nie wieder vorkommen wird.;;¡Os perdono, pero prometedme que no volverá a suceder!;;;;;;;;;x
EVTOPTD78010;Punish my own child for being so impressionable!;Punir mon propre enfant, car il est trop influençable !;Mein Kind dafür bestrafen, so leicht beeinflussbar zu sein.;;¡Castigar a mi hijo por dejarse influenciar!;;;;;;;;;x
EVTDESC78015;I have seen the looks on my wife [Root.Spouse.GetFirstName]'s face every time she looks at my ward. The longing on her face tells me she wants to have children of her own, and I'll gladly help her with that.;J'ai noté l'expression du visage de mon épouse [Root.Spouse.GetFirstName] lorsqu'elle regarde l'enfant placé sous ma tutelle. Son visage exprime le désir d'avoir des enfants à elle et je serais heureux de l'aider à réaliser ce souhait.;Das Gesicht meiner Gattin [Root.Spouse.GetFirstName] nimmt immer dann, wenn sie unser Mündel sieht, einen ganz verklärten Gesichtsausdruck an. Offensichtlich wünscht sie sich eigene Kinder und selbstredend bin ich ihr in dieser Angelegenheit gerne behilflich.;;Me he fijado cómo cambia la mirada de mi esposa [Root.Spouse.GetFirstName] cada vez que ve a mi pupilo. El anhelo que se refleja en su rostro me dice que quiere tener hijos propios, y yo estoy más que dispuesto a ayudarla.;;;;;;;;;x
EVTOPTA78015;Shall we try some more?;Voulez-vous recommencer ?;Sollen wir unsere Bemühungen fortsetzen?;;¿Lo seguimos intentando un poco más?;;;;;;;;;x
#EVTDESC78020;My ward came running for me, tears streaming down its face and snot creeping towards its mouth.\n'[Root.GetFirstName], please help me! The other children are not nice to me!';L'enfant placé sous ma tutelle a accouru vers moi, son visage ruisselant de larmes et un filet de morve s'étendant en direction de sa bouche. \n'[Root.GetFirstName], s'il vous plaît, aidez-moi ! Les autres enfants ne sont pas gentils avec moi ! »;Mein Mündel kam in heller Aufregung zu mir, Rotz und Wasser heulend.\n"[Root.GetFirstName], bitte hilf mir! Die anderen Kinder sind so böse zu mir!";;Mi pupilo vino corriendo hacia mi con lágrimas en la cara y mocos alrededor de los labios.\n'¡Ayúdame por favor, [Root.GetFirstName]! Los otros chicos son malos conmigo!';;;;;;;;;x
EVTOPTA78020;Why should I care?;Que cela peut-il bien me faire ?;Warum sollte ich etwas dagegen tun?;;¿Y a mí qué me importa?;;;;;;;;;x
EVTOPTB78020;You will grow strong from that;Cela te rendra plus fort;Es wird dich abhärten und stark machen;;Eso te hará más fuerte;;;;;;;;;x
#EVTOPTC78020;I'll punish the main bully, don't you worry;Je punirai le meneur de la bande, ne t'inquiète pas.;Ich knöpfe mir den Rädelsführer vor, sei ganz unbesorgt;;Voy a darle su castigo al bravucón mayor, no te preocupes;;;;;;;;;x
EVTDESC78025;A foreign court can teach a child all kinds of important lessons, everything from respecting to understanding and even adapting to other people's traditions and culture. My ward has learnt several important lessons of life in my court, as foreign as it may be from its father's court.;Une Cour étrangère peut enseigner toutes sortes de leçons à un enfant. Du respect à la compréhension en passant même par l'adaptation aux traditions et à la culture d'autres peuples. Cet enfant a ainsi appris plusieurs leçons importantes dans ma Cour, même s'il s'agit pour lui d'une Cour étrangère à celle de son père.;An einem fremden Hof kann ein Kind viele wichtige Dinge lernen, angefangen mit der Fähigkeit, sich in andere Gewohnheiten und Kulturen hineinzuversetzen. Mein Mündel hat, trotz der Verschiedenheit unseres Hofes im Vergleich zu dem seines Vaters, viel in der Zeit bei uns lernen können.;;Una corte extranjera puede enseñarle a un niño lecciones de todo tipo que son muy importantes para un niño, desde el respeto hasta la comprensión e incluso la adaptación a la cultura y las tradiciones de otros pueblos. Mi pupilo ha aprendido en mi corte muchas lecciones de vida importantes, a pesar de las grandes diferencias que separan mi corte de la de su padre.;;;;;;;;;x
EVTOPTA78025;Its father will be pleased;Cela fera plaisir à son père;Sein Vater wird hocherfreut sein;;Su padre se alegrará;;;;;;;;;x
EVTTOOLTIP78026;s child is thriving under [Root.GetTitledFirstName]'s care;L'enfant de [Root.GetTitledFirstName] s'épanouit sous la tutelle de [Root.GetTitledFirstName];Das Kind gedeiht prächtig unter der Obhut von [Root.GetTitledFirstName];;su hijo está haciendo progresos bajo la tutela de [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC78026;I knew I had made a good decision when I sent my child to [From.GetTitledFirstName]'s court. The life lessons learnt from a foreign court is worth its weight in gold and my child have learnt to respect and understand other people's traditions and culture.;Je savais que j'avais pris la bonne décision quand j'ai envoyé mon enfant à la Cour de [From.GetTitledFirstName]. Les leçons de vie apprises dans une Cour étrangère valent leur pesant d'or et mon enfant a appris à respecter et à comprendre les traditions et la culture des autres.;Ich wusste, dass es eine gute Entscheidung sein würde, mein Kind an den Hof von [From.GetTitledFirstName] zu schicken. Die Lehren, die ein Kind an einem fremden Hof ziehen kann, sind mit Gold nicht zu bezahlen, und mein Kind hat nun ein Gespür für fremde Sitten und eine fremde Kultur.;;Supe que había hecho una buena elección al enviar a mi hijo a la corte de [From.GetTitledFirstName]. La lección de vida que se aprende en una corte extranjera vale su peso en oro y mi hijo ha aprendido a respetar y comprender la cultura y las tradiciones de otros pueblos.;;;;;;;;;x
EVTOPTA78026;Good, good;Bien, bien;Gut, gut;;Bien, bien;;;;;;;;;x
EVTDESC78030;No matter how many questions I ask, [Root.Guardian.GetTitledFirstName] always has an answer and is ever so patient with me! Our relationship has grown and I feel as if I have formed a strong mentor-relationship with [Root.Guardian.GetTitledFirstName].;Peu importe le nombre de questions que je lui pose, [Root.Guardian.GetTitledFirstName] me répond toujours et se montre très patient avec moi ! Notre relation a évolué et j'ai le sentiment d'avoir établi un lien étroit avec [Root.Guardian.GetTitledFirstName], il est comme un mentor pour moi.;Ganz gleich, was und wie viel ich auch frage, [Root.Guardian.GetTitledFirstName] hat immer eine Antwort und ist sehr geduldig mit mir! Unser gegenseitiges Verhältnis wird immer besser und ich habe den Eindruck, in [Root.Guardian.GetTitledFirstName] einen guten Mentor gefunden zu haben.;;¡Por más preguntas que le hago, [Root.Guardian.GetTitledFirstName] siempre tiene una respuesta y nunca se impacienta! Nuestra relación ha prosperado y creo que he conseguido crear una sólida relación de mentor con [Root.Guardian.GetTitledFirstName].;;;;;;;;;x
EVTOPTA78030;This will be good to me;Cela va me faire du bien.;Es wird gut für mich sein;;Esto será bueno para mí;;;;;;;;;x
EVTTOOLTIP78031;has formed a strong relationship with [This.GetHerHis] ward [Root.GetTitledFirstName];a établi une relation étroite avec [Root.GetTitledFirstName], l'enfant placé sous sa tutelle.;hat mit [This.GetHerHis]em Mündel [Root.GetTitledFirstName] eine enge Beziehung aufbauen können.;;ha desarrollado una sólida relación con su pupilo, [Root.GetTitledFirstName];;;;;;;;;x
EVTOPTB78030;I can handle things on my own;Je peux me charger de certaines choses moi-même.;Ich komme alleine zurecht;;Puedo valerme por mí mismo;;;;;;;;;x
EVTDESC78031;My ward [From.GetFirstName] is inquisitive and asks so many questions it is hard to answer them all. I try my best and for every answer I give, [From.GetFirstName] seems to like me even more.;M[From.GetOnA] pupille [From.GetFirstName] est curieu[From.GetXSe] et pose tellement de questions qu'il m'est difficile de répondre à toutes. Je fais de mon mieux et à chaque réponse que je lui donne, on dirait qu'[From.GetIlElle] m'aime encore plus.;Mein Mündel [From.GetFirstName] liebt es, Fragen zu stellen, und es fällt mir schwer, eine Antwort auf all diese Fragen zu finden. Ich gebe mein Bestes und mit jeder gegebenen Antwort, scheint sich [From.GetFirstName]s Zuneigung mir gegenüber zu vergrößern.;;Mi pupilo [From.GetFirstName] es muy inquisitivo y me hace tantas preguntas que no puedo hallar respuesta a todas. Pero hago lo que puedo y parece que con cada respuesta que le doy [From.GetFirstName] me tiene más cariño.;;;;;;;;;x
EVTOPTA78031;I think we have become friends!;Je crois que nous avons forgé une amitié !;Ich denke, wir haben uns angefreundet!;;¡Creo que nos hemos hecho amigos!;;;;;;;;;x
EVTDESC20353;My liege [From.GetTitledFirstName] seems to have lost interest in this noble and wants me to forget the whole thing.;M[From.GetOnA] [From.GetLordLady] lige [From.GetTitledFirstName] semble avoir perdu son intérêt pour ce noble et me demande de tout oublier.;Mein Lehnsherr [From.GetTitledFirstName] hat offenbar das Interesse an dieser Adelsperson verloren und wünscht, dass ich diese Angelegenheit vergesse.;;Mi señor [From.GetTitledFirstName] parece haber perdido todo su interés por este noble y me pide que olvide el asunto.;;;;;;;;;x
EVTOPTA20353;As [From.GetSheHe] wish.;Comme [From.GetIlElle] le souhaite.;Ganz wie [From.GetSheHe] wünscht.;;Como [From.GetSheHe] desee.;;;;;;;;;x
EVTDESC2020;I watched my [GetFromRelation] [From.GetFirstName] at play with another child yesterday and noticed that [From.GetSheHe] didn't want to share [From.GetHerHis] toys.;J'ai observé m[From.GetOnA] [GetFromRelation] [From.GetFirstName] quand [From.GetIlElle] jouait avec un autre enfant et j'ai remarqué qu'[From.GetIlElle] ne voulait pas lui prêter ses jouets.;Gestern beobachtete ich [GetFromRelation] [From.GetFirstName] beim Spiel mit anderen Kindern und mir fiel auf, dass [From.GetSheHe] [From.GetHerHis] Spielzeug mit niemandem teilen wollte.;;Ayer, mientras miraba a mi [GetFromRelation] [From.GetFirstName] jugando con otro niño, noté que [From.GetSheHe] no quería compartir sus juguetes.;;;;;;;;;x
EVTOPTA2020;This is how children learn thrift!;C'est comme cela que les enfants apprennent à faire des économies !;Auf diese Weise lernen Kinder, ihren Besitz zusammenzuhalten!;;¡Así es como los niños aprenden a ahorrar!;;;;;;;;;x
EVTOPTB2020;[From.GetSheHeCap] needs the birch!;[From.GetIlElleCap] a besoin d'un coup de fouet !;[From.GetSheHeCap] braucht erneut eine Lektion mit der Rute!;;¡Lo que [From.GetSheHeCap] necesita es la vara!;;;;;;;;;x
EVTOPTC2020;[From.GetSheHeCap] needs a lecture on charity!;[From.GetIlElleCap] a besoin de cours de charité !;[From.GetSheHeCap] braucht eine Belehrung über die Tugend der Nächstenliebe!;;¡[From.GetSheHeCap] necesita un sermón sobre la caridad!;;;;;;;;;x
#EVTOPTD2020;] will save [From.GetHerHim] from Hell!!!;;[Root.Religion.GetRandomGodName] wird [From.GetHerHim] vor der Hölle bewahren!!!;;¡[Root.Religion.GetRandomGodName] salvará a [From.GetHerHim] del Infierno!!!;;;;;;;;;x
opinion_hatred;Hatred;Haine ;Hass;;Odio;;;;;;;;;x
EVTDESC3320;I knew there was a huge bear somewhere near the caves in [Root.Location.GetName] and a courtier of mine had insisted to come along when my men and I went hunting for the bear.;Je savais qu'il y avait un énorme ours quelque part près des grottes à [Root.Location.GetName] et l'un de mes courtisans a insisté pour nous accompagner lorsque mes hommes et moi sommes allés chasser l'animal sauvage.;Dass in den Höhlen von [Root.Location.GetName] ein Bär hauste, war mir bekannt. Als ich dann eines Tages auf Bärenjagd ging, bestand einer der Höflinge darauf, sich mir anzuschließen.;;Yo sabía que había un oso enorme en los alrededores de las cuevas de [Root.Location.GetName] y uno de mis cortesanos había insistido en acompañarnos cuando fui con mis hombres a cazar al oso.;;;;;;;;;x
EVTDESC20361;It seems [From.GetTitledName] does not care if I spread the rumor or not. I think [From.GetSheHe] will regret [From.GetHerHis] choice.;Cela semble ne pas déranger [From.GetTitledName] que je répande la rumeur ou non. Je pense qu'[From.GetIlElle] regrettera son choix.;Mir scheint, [From.GetTitledName] interessiert es gar nicht, ob es sich um ein Gerücht handelt, das von mir selbst gestreut wurde. Sicherlich wird [From.GetSheHe] [From.GetHerHis]e Wahl irgendwann noch bereuen.;;Parece que a [From.GetTitledName] le da igual si yo hago correr el rumor o no. Creo que [From.GetSheHe] lamentará su elección.;;;;;;;;;x
EVTDESC20372;My liege seems to have lost interest in this noble and wants me to forget the whole thing.;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige semble avoir perdu tout intérêt pour ce noble et me demande de tout oublier.;Mein Lehnsherr hat offenbar das Interesse an dieser Adelsperson verloren und wünscht, dass ich diese Angelegenheit vergesse.;;Mi señor parece haber perdido todo su interés por este noble y me pide que olvide el asunto.;;;;;;;;;x
EVTOPTA20372;As [From.GetSheHe] wish;Comme il lui plaira.;Ganz wie [From.GetSheHe] wünscht.;;Como [From.GetSheHe] desee;;;;;;;;;x
EVTOPTD36000;It would look really good above my fireplace;Cela irait vraiment bien au-dessus de ma cheminée.;So etwas würde sich wirklich gut über dem Kamin machen;;Se vería muy bien sobre mi chimenea;;;;;;;;;x
mercy_to_sinners;Mercy to Sinners;Pitié pour les pécheurs;Gnade gegenüber den Sündern;;Piedad para los pecadores;;;;;;;;;x
b_augsburg;Augsburg;Augsbourg;Augsburg;;Augsburgo;;;;;;;;;x
opinion_stubborn;Stubborn;Entêtement;Stur;;Testarudo;;;;;;;;;x
opinion_lost_respect;Lost Respect;Respect perdu;Respektverlust;;Respeto Perdido;;;;;;;;;x
opinion_gained_respect;Gained Respect;Respect gagné;Respektgewinn;;Respeto Ganado;;;;;;;;;x
EVTDESC3710;It hasn't escaped me that a vassal of mine does not like nor support me. My decisions are scoffed at, my suggestions ignored and the vassal takes any chance to show how little I matter.;Le fait que l'un de mes vassaux ne m'aime et ne me soutienne pas ne m'a pas échappé. Il se moque de mes décisions, ignore mes suggestions et à la moindre occasion, il fait montre d'un grand manque de respect.;Es ist mir nicht entgangen, dass einer meiner Lehnsmänner mich weder leiden mag noch mich unterstützt. An meinen Entscheidungen wird herumgemäkelt, meine Vorschläge in den Wind geschlagen und der Vasall lässt keine Gelegenheit aus, meine Position zu untergraben.;;No me ha pasado desapercibido que uno de mis vasallos no me quiere ni me apoya. Se burla de mis decisiones, pasa por alto mis sugerencias y el vasallo aprovecha la menor ocasión para mostrarme lo poco que le importo.;;;;;;;;;x
EVTOPTA3710;I'll charm the vassal with my brilliant wits!;Je vais mettre ma vive intelligence à l'œuvre pour charmer le vassal !;Ich werde den Lehnsmann mithilfe meines brillanten Verstandes auf meine Seite bringen!;;¡Seduciré al vasallo con mi ingenio!;;;;;;;;;x
EVTTOOLTIP3711;is approached by [Root.GetTitledFirstName] in an effort from [Root.GetHerHim] to settle their differences;se fait approcher par [Root.GetTitledFirstName] dans son effort de mettre de côté leurs différences.;wird von [Root.GetTitledFirstName] angesprochen mit dem Vorhaben, die Streitigkeiten mit [Root.Getihmihr] beizulegen;;es abordado por [Root.GetTitledFirstName] en un intento de [Root.GetHerHim] por resolver sus diferencias;;;;;;;;;x
EVTOPTB3710;Too bad for the vassal I'm the one who rules here!;Dommage pour ce vassal, mais c'est moi le chef ici !;Wie schade für den Vasallen, dass ich hier das Sagen habe!;;¡Peor para el vasallo, aquí mando yo!;;;;;;;;;x
EVTDESC3711;I had done my best to show [From.GetTitledFirstName] that I do not like nor want to support [From.GetHerHim]. Finally, [From.GetTitledFirstName] realized this and talked to me about my problem with [From.GetHerHim], trying to win my support.;J'avais fait de mon mieux pour montrer à [From.GetTitledFirstName] que je ne l'aime pas et que je ne veux pas [From.GetLeLa] soutenir. [From.GetTitledFirstName] a fini par s'en rendre compte et m'a parlé de mes différends avec [From.GetLuiElle], pour essayer d'obtenir mon soutien.;Ich tat mein Bestes, um [From.GetTitledFirstName] wissen zu lassen, dass ich [From.GetHerHim] weder mag noch unterstütze. Letztlich erkannte das [From.GetTitledFirstName] und brachte meine Schwierigkeiten mit [From.Getihmihr] zur Sprache, um auf diesem Weg meine Unterstützung zu gewinnen.;;Hice lo que pude por mostrarle a [From.GetTitledFirstName] que no me gusta ni quiero apoyarle. Al final [From.GetTitledFirstName] se dio cuenta y habló conmigo sobre mi problema con [From.GetHerHim], procurando ganarse mi apoyo.;;;;;;;;;x
EVTOPTA3711;I don't change my mind that easily!;Je ne change pas d'avis aussi facilement !;So leicht ändere ich meine Meinung nicht!;;¡No cambio de parecer tan fácilmente!;;;;;;;;;x
EVTTOOLTIPA3712;is told [Root.GetTitledFirstName] will not support [This.GetHerHim];apprend que [Root.GetTitledFirstName] ne lui apportera pas son soutien;wird mitgeteilt, dass [This.GetSheHe] keine Hilfe von [Root.GetTitledFirstName] zu erwarten hat;;es informado de que [Root.GetTitledFirstName] no apoyará a [This.GetHerHim];;;;;;;;;x
EVTOPTB3711;I relent, you have my support!;Je cède, je t'offre mon soutien !;Ich lenke ein, Ihr habt meine Unterstützung!;;¡Tú ganas, cuenta con mi apoyo!;;;;;;;;;x
EVTTOOLTIPB3712;is told [Root.GetTitledFirstName] will support [This.GetHerHim];apprend que [Root.GetTitledFirstName] lui apportera son soutien;wird mitgeteilt, dass [This.GetSheHe] auf die Hilfe von [Root.GetTitledFirstName] zählen kann;;es informado de que [Root.GetTitledFirstName] le apoyará [This.GetHerHim];;;;;;;;;x
EVTDESC3712;We talked and talked, [From.GetTitledFirstName] and I, trying to resolve our issues with each other. I thought I had gotten through to [From.GetHerHim] and [From.GetSheHe] told me...;Nous avons parlementé, [From.GetTitledFirstName] et moi, pour essayer de régler nos différends. Je pensais m'être bien fait comprendre et [From.GetIlElle] m'a dit...;Wir redeten und redeten, bis [From.GetTitledFirstName] und ich tatsächlich eine Einigung erzielten, durch die wir unsere Differenzen beilegen konnten. Ich dachte, ich habe [From.GetHerHis] Vertrauen gewonnen und [From.GetSheHe] erzählte mir ...;;[From.GetTitledFirstName] y yo charlamos y charlamos, intentando resolver nuestras diferencias. Cuando me pareció que [From.GetHerHim] me había comprendido, [From.GetSheHe] me dijo...;;;;;;;;;x
EVTOPTA3712;...that I will never have [From.GetHerHis] support;...que je n'aurais jamais son soutien.;... dass ich niemals mit [From.GetHerHis]er Hilfe rechnen könne;;...que nunca contaré con  [From.GetHerHis] apoyo;;;;;;;;;x
EVTOPTB3712;...that [From.GetSheHe] will support me!;...qu'[From.GetIlElle] m'apporterait son soutien !;... dass [From.GetSheHe] mich unterstützen werde!;;...¡que [From.GetSheHe] me dará su apoyo!;;;;;;;;;x
EVTDESC3715;My child is not gregarious like me, whenever I see someone I don't know I always take the chance to talk to them but my child is shy and would rather hide or disappear through the ground when someone tries to strike up a conversation.;Mon enfant n'est pas sociable comme moi, à chaque fois que je rencontre quelqu'un que je ne connais pas, j'essaie toujours d'entamer la conversation, mais mon enfant est timide. Si quelqu'un lui parle, il n'a qu'une envie, se cacher ou disparaître sous terre.;Mein Sprössling ist nicht so gesellig wie ich, denn ganz im Gegensatz zu mir, der ich aktiv den Kontakt mit fremden Menschen suche, läuft mein Kind geradewegs davon, wann immer jemand ihm Fremdes versucht, eine Unterhaltung mit ihm zu führen.;;Mi hijo no es sociable como yo, cuando veo a alguien que no conozco siempre aprovecho para hablar con esa persona pero mi hijo es tímido y prefiere esconderse o que se lo trague la tierra cuando alguien intenta entablar una conversación.;;;;;;;;;x
EVTOPTA3715;Show my child how great it is to talk to people!;Montrer à mon enfant comme il est intéressant de discuter avec les gens !;Zeige meinem Kind, was für eine Freude darin liegen kann, mit allen möglichen Menschen zu sprechen!;;¡Enseñarle a mi hijo lo bueno que es hablar con la gente!;;;;;;;;;x
EVTOPTB3715;The world is a dangerous place and my child knows it;Nous vivons dans un monde dangereux et mon enfant le sait bien.;Die Welt ist voller Gefahren und darüber ist sich mein Kind wohl durchaus im Klaren;;El mundo es un lugar peligroso y mi hijo lo sabe;;;;;;;;;x
EVTOPTC3715;I'll leave my shy child alone;Je vais laisser mon enfant timide tout seul.;Ich lasse mein schüchternes Kind in Ruhe;;Dejaré en paz a mi hijo tímido;;;;;;;;;x
EVTDESC3720;I don't usually like gossip but I couldn't help agree with the gossiper. That proud courtier sure needs to get a grip on reality!;D'habitude, je n'aime pas les médisances, mais je ne peux pas être plus d'accord cette fois-ci. C[This.GetEEtte] courtisan[This.GetNoneE] rempli[This.GetNoneE] d'orgueil devrait vraiment se ressaisir !;Normalerweise liegt mir nichts am Geschwätz der Leute, aber in diesem Fall musste ich den Schwätzern recht geben. Es ist an der Zeit, diesem hochmütigen Höfling die Grenzen aufzuzeigen!;;No suelo hacer caso del chismorreo pero no pude evitar darle la razón al cotilla. ¡Ese cortesano soberbio necesita que le pongan los pies en la tierra!;;;;;;;;;x
EVTOPTA3720;I'll talk to the courtier about the gossip;Je vais informer [This.GetLeLa] courtisan[This.GetNoneE] de ces médisances.;Ich spreche das Hofmitglied auf das Gerücht an;;Hablaré con el cortesano sobre el cotilleo;;;;;;;;;x
EVTTOOLTIP3721;[Root.GetTitledFirstName] talks to [This.GetTitledFirstName] about the sin of pride;[Root.GetTitledFirstName] parle du péché d'orgueil à [This.GetTitledFirstName];[Root.GetTitledFirstName] spricht mit [This.GetTitledFirstName] über die Sünde des Hochmuts;;[Root.GetTitledFirstName] habla con [This.GetTitledFirstName] sobre el pecado del orgullo;;;;;;;;;x
EVTOPTB3720;I don't want to upset anyone, I'll keep quiet;Je ne veux blesser personne, je préfère me taire.;Ich möchte niemanden vor den Kopf stoßen und lasse die Sache auf sich beruhen;;No quiero enfadar a nadie, mejor me callo;;;;;;;;;x
EVTOPTC3720;It is not nice to talk about people behind their back!;Il n'est pas correct de parler dans le dos des gens !;Es ist sehr unfein, hinter dem Rücken der anderen über sie zu sprechen!;;¡Es muy feo hablar sobre una persona a sus espaldas!;;;;;;;;;x
EVTDESC3721;People are gossiping about you and your pride,' [From.GetTitledFirstName] told me and then continued talking about 'the sin of pride' and how I should 'mend my ways'...;« Les gens médisent de vous en parlant de votre orgueil », me dit [From.GetTitledFirstName] avant de poursuivre la discussion sur le « péché d'orgueil » et sur la façon dont je devrais m'y prendre pour « m'amender »...;[From.GetTitledFirstName] berichtete mir, dass "die Leute über mich und meinen offenkundig vorhandenen Hochmut" sprechen und sprach anschließend davon, dass "Hochmut eine Sünde" sei und das ich bereuen und "Abbitte leisten" solle ...;;La gente está esparciendo rumores sobre ti y tu soberbia', me dijo [From.GetTitledFirstName] y después empezó a hablar sobre el 'pecado del orgullo' y me recomendó que 'me enmiende'...;;;;;;;;;x
