#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ONLY_ONE_TRIBAL;Only one tribe can live in each county.;Chaque comté ne peut héberger qu'une seule tribu.;In jeder Provinz kann nur ein Stamm leben.;;Sólo una tribu puede vivir en cada provincia.;;;;;;;;;x
EVTOPTB_HL_1702;Alas, I wish it were not so!;Hélas ! J'aurais aimé qu'il en soit autrement !;Ach je! Ich wünschte, es wäre anders!;;¡Ay, ojalá no sea así!;;;;;;;;;x
nick_the_wolf;the Wolf;le Loup;der Wolf;;el Lobo;;;;;;;;;;x
sky_burial_decision;Perform Sky Burial;Organiser des funérailles célestes;Himmelsgrab;;Entierro celestial;;;;;;;;;x
sky_burial_decision_desc;I can bury my predecessor by leaving the body outside to be consumed by nature.;En guise de funérailles, je peux abandonner le corps de mon prédécesseur à la nature.;Ich kann meinen Vorgänger bestatten, indem ich den Leichnam im Freien aufbahre, wo sich die Natur seiner annehmen wird.;;Puedo sepultar a mi precursor dejando el cuerpo fuera para ser consumido por la naturaleza.;;;;;;;;;x
sky_burial_custom_tooltip;Perform a sky burial.;Organiser des funérailles célestes.;Führt ein Himmelsbegräbnis durch.;;Realiza un entierro celestial.;;;;;;;;;x
EVTNAME_HL_8005;Sky Burial;Funérailles célestes;Himmelsgrab;;Entierro celestial;;;;;;;;;x
#EVTDESC_HL_8005_father;As your father's heir, it falls on you to take him to the mountains. So that he may be consumed by the birds and in turn be taken to the sky father.;En tant qu'héritier de votre père, il vous revient de l'emmener dans les montagnes afin qu'il soit dévoré par les oiseaux et rejoigne le Père céleste.;Als Erbe Eures Vaters fällt es Euch zu, seinen Leichnam in die Berge zu bringen. So kann er von Vögeln verzehrt werden und dadurch zum Himmelsvater gelangen.;;Como heredero de tu padre, te corresponde a ti llevarlo a las montañas. De modo que pueda ser consumido por las aves y así conducido al padre celestial.;;;;;;;;;x
#EVTDESC_HL_8005_brother;Without any heirs of his own, it falls on you to take your brother to the mountains. So that he may be consumed by the birds and in turn be taken to the sky father.;Puisqu'il n'a pas d'héritier, il vous revient d'emmener le corps de votre frère dans les montagnes afin qu'il soit dévoré par les oiseaux et rejoigne le Père céleste.;Da Euer Bruder keine Erben hat, fällt es Euch zu, seinen Leichnam in die Berge zu bringen. Dort werden die Vögel seine leibliche Hülle verzehren und ihn so zum Himmelsvater tragen.;;Sin herederos propios, te corresponde a ti llevar a tu hermano a las montañas. De modo que pueda ser consumido por las aves y así conducido al padre celestial;;;;;;;;;x
#EVTDESC_HL_8005_other;As per custom, you should take your predecessor to the mountains. So that the body may be consumed by the birds and in turn be taken to the sky father.;Comme c'est la coutume, il vous revient d'emmener le corps de votre prédécesseur dans les montagnes afin qu'il soit dévoré par les oiseaux et rejoigne le Père céleste.;So wie es Brauch ist, solltet Ihr den Leichnam Eures Vorfahren in die Berge bringen. Dort werden die Vögel seine leibliche Hülle verzehren und ihn so zum Himmelsvater tragen.;;Según la costumbre, debes llevar a tu predecesor a las montañas. De modo que pueda ser consumido por las aves y así conducido al padre celestial;;;;;;;;;x
EVTOPTA_HL_8005;I shall take him to the mountains myself.;C'est moi qui l'emmènerai dans les montagnes.;Ich werde ihn selbst in die Berge bringen.;;Lo llevaré personalmente a las montañas.;;;;;;;;;x
EVTOPTB_HL_8005;No. He shall have a golden tomb worthy of his name.;Non. Il reposera dans une tombe d'or digne de lui.;Nein. Eine goldene Gruft soll man errichten. Der Ruhm seines Namens verlangt es.;;No. Tendrá una tumba dorada digna de su nombre.;;;;;;;;;x
EVTOPTC_HL_8005;He shall not be eaten by birds, but by olgoi-khorkhoi!;Non, il ne sera pas dévoré par les oiseaux mais par l'Olgoï-khorkhoï !;Nicht Vögel sollen ihn fressen, sondern Olgoi-Khorkhoi!;;¡No le comerán las aves, sino el olgoi-khorkoi!;;;;;;;;;x
EVTOPTC_HL_8005_custom_tooltip_a;A sky burial is prepared.;Les préparatifs funéraires commencent.;Ein Himmelsbegräbnis ist vorbereitet.;;Se prepara un entierro celestial.;;;;;;;;;x
EVTOPTC_HL_8005_custom_tooltip_b;The construction of a mighty tomb begins.;La construction d'un grand tombeau commence.;Der Bau einer riesigen Gruft beginnt.;;Comienza la construcción de una magnífica tumba.;;;;;;;;;x
EVTOPTC_HL_8005_custom_tooltip_c;It will be a difficult journey across the desert. Greatly risking your life. Those with health concerns would likely perish..;Traverser le désert s'annonce difficile. Vous risquerez votre vie. Seuls ceux en bonne santé ont des chances de survie...;Die Reise durch die Wüste ist beschwerlich und womöglich lebensgefährlich. Für schwache Menschen könnte sie tödlich enden ...;;Será un viaje difícil atravesando el desierto, arriesgando enormemente tu vida. Aquellos con problemas de salud perecerían, sin duda.;;;;;;;;;x
EVTNAME_HL_8006;Bad Weather;Mauvais temps;Schlechtes Wetter;;Mal tiempo;;;;;;;;;x
EVTDESC_HL_8006;On your way towards the mountains your party runs into a small storm with heavy rain. The rain makes the earth soft and the air cold.;Cheminant vers les montagnes, votre groupe essuie une petite tempête accompagnée de fortes pluies. La pluie ramollit le sol et rafraîchit l'air.;Auf dem Weg in die Berge geratet Ihr mit Euren Reisegenossen in ein Unwetter mit heftigem Niederschlag. Durch den Regen ist der Boden aufgeweicht und die Luft kalt.;;En tu viaje hacia las montañas, tu grupo se encuentra con una pequeña tormenta y un aguacero. La lluvia ablanda la tierra y enfría el aire.;;;;;;;;;x
EVTOPTA_HL_8006;Let us find shelter until it passes.;Abritons-nous en attendant.;Wir sollten Schutz suchen, bis das Unwetter vorbei ist.;;Busquemos refugio hasta que amaine;;;;;;;;;x
EVTOPTB_HL_8006;A little rain has never killed anyone!;Une petite pluie n'a jamais tué personne !;Durch ein bisschen Regen ist noch keiner gestorben!;;¡Un poco de lluvia no ha matado a nadie!;;;;;;;;;x
EVTNAME_HL_8008;A Lone Hermit;L'ermite;Ein einsamer Einsiedler;;Un ermitaño solitario.;;;;;;;;;x
EVTDESC_HL_8008;On your way to the mountains, you encounter a lonely hermit. He doesn't own much besides a worn down tent, an old and sick horse, along with a few sheep. But the old man invites you to drink some salted tea with him. As you talk, you realize that you are enjoying his company!;Alors que vous cheminez vers les montagnes, vous rencontrez un ermite. Il ne possède gère plus qu'une tente usée, un vieux cheval malade et quelques moutons. Mais le vieil homme vous invite à boire du thé salé en sa compagnie. Alors que vous discutez, vous vous rendez compte que vous appréciez sa compagnie.;Auf dem Weg in die Berge trefft Ihr auf einen Einsiedler, dessen einziger Besitz ein verschlissenes Zelt, ein altes und krankes Pferd und einige wenige Schafe sind. Trotzdem lädt der Alte Euch zu Salz und Tee zu sich ins Zelt ein. Schnell stellt Ihr beim Gespräch fest, dass dieser Mann Euch sympathisch ist!;;En tu viaje hacia las montañas, te encuentras con un ermitaño solitario. No posee mucho aparte de una tienda gastada, un caballo viejo y enfermo y unas pocas ovejas. Pero el anciano te invita a tomar té salado. Según habláis, te das cuenta que disfrutas de su compañía.;;;;;;;;;x
EVTOPTA_HL_8008;Here. Take this.;Tenez. C'est pour vous.;Hier. Bitte nehmt dies als Geschenk an.;;Toma. Llévate esto.;;;;;;;;;x
EVTOPTB_HL_8008;Why don't you join us?;Que diriez-vous de nous accompagner ?;Möchtet Ihr vielleicht mit uns kommen?;;¿Por qué no te unes a nosotros?;;;;;;;;;x
EVTOPTC_HL_8008;Thank you, but I must be going.;Je vous remercie, mais je dois y aller.;Danke, aber ich muss nun weiter.;;Gracias, pero debo irme.;;;;;;;;;x
EVTNAME_HL_8010;Sky Burial;Funérailles célestes;Himmelsgrab;;Entierro celestial;;;;;;;;;x
EVTDESC_HL_8010;After reaching the mountains, you carefully place the body in what you deem a good location. You can already hear the vultures soaring above as you perform the necessary rituals. When you start to make your way back down, it doesn't take long until the vultures begin to tear at the flesh with both beak and claw.;Une fois dans les montagnes, vous déposez le corps dans un lieu que vous jugez approprié. Vous entendez déjà les vautours qui volent au-dessus de vous pendant que vous accomplissez les rituels requis. Alors que vous redescendez dans la vallée, les vautours ne perdent pas de temps : ils sont déjà en train de déchiqueter la chair à coups de bec et de griffes.;Nachdem Ihr die Berge erreicht habt, bettet Ihr den Leichnam an eine Stelle, die Euch passend erscheint. Ihr hört, dass am Himmel bereits die Geier kreisen, während Ihr Euch den Bestattungsriten widmet. Als Ihr den Ort verlasst, dauert es nicht lange, bis die Geier hinter Euch mit Schnäbel und Klauen über das Fleisch des Toten herfallen.;;Tras llegar a las montañas colocas el cuerpo en lo que crees que es un buen lugar. Ya puedes oír a los buitres volando por encima según realizas los rituales necesarios. Cuando empiezas a regresar, los buitres no tardan mucho en empezar a desgarrar la carne con garras y picos;;;;;;;;;x
EVTOPTA_HL_8010;You are with [Root.Religion.GetRandomGodName] now.;Que [Root.Religion.GetRandomGodName] t'accompagne.;Die Seele des Toten ist nun wieder bei [Root.Religion.GetRandomGodName].;;Ahora estás con [Root.Religion.GetRandomGodName].;;;;;;;;;x
EVTNAME_HL_8011;Being Followed;On vous suit;Verfolgt;;Seguido.;;;;;;;;;x
EVTDESC_HL_8011;Ever since you left the mountains, you have had the odd feeling that someone is following you. But when you turn to look, there is nothing there. But as you reach the top of a small hill, you quickly turn your head and see that one of the vultures has been following you! And not just any vulture. It's a bearded vulture!;Depuis votre départ des montagnes, vous avez la sensation étrange que l'on vous suit. Mais quand vous regardez derrière vous, personne. Alors que vous atteignez le haut d'une petite colline, vous vous retournez vivement et voyez qu'un vautour se tient derrière vous ! Et ce n'est pas n'importe quel vautour... Celui-là est barbu !;Seit Ihr die Berge verlassen habt, kommt es Euch vor, als würde Euch jemand folgen. Doch jedes Mal, wenn Ihr Euch umdreht, ist nichts zu sehen. Als Ihr die Kuppe eines kleinen Hügels erreicht, dreht Ihr Euch ein weiteres Mal um und nun seht Ihr, dass einer der Geier Euch gefolgt ist. Und nicht etwa ein gewöhnlicher Geier. Es ist ein Bartgeier!;;Desde que dejaste las montañas, tiene la extraña sensación de que alguien te está siguiendo. Pero cuando te vuelves a mirar, no hay nada. ¡Pero al llegar a la cima de una pequeña colina, das la vuelta rápidamente y ves que uno de los buitres te ha seguido! ¡Y no es un buitre cualquiera, sino un quebrantahuesos!;;;;;;;;;x
EVTOPTA_HL_8011;Can I keep it?!;Est-ce que je peux le garder ?!;Kann ich ihn behalten?!;;¿Me lo puedo quedar?;;;;;;;;;x
EVTOPTB_HL_8011;Just scare it away.;Effrayons-le pour le faire partir.;Verscheucht ihn einfach.;;Ahuyéntalo.;;;;;;;;;x
EVTNAME_HL_8020;Constructing Tomb;La construction du tombeau;Gruftbau;;Construyendo una tumba;;;;;;;;;x
EVTDESC_HL_8020;You have selected a remote and secluded location for the tomb. The men are ready and waiting for your command to start digging.;Vous avez choisi pour le tombeau un endroit reculé et isolé. Les hommes sont prêts à creuser et attendent vos ordres.;Ihr habt eine abgelegene und einsame Stelle für die Gruft ausgewählt. Die Arbeiter warten darauf, auf Euer Kommando mit dem Graben zu beginnen.;;Has elegido una ubicación remota y apartada para la tumba. Los hombres están listos y esperando tu orden para empezar a cavar.;;;;;;;;;x
EVTOPTA_HL_8020;Well then. Put your back into it!;Fort bien. Commencez !;Na dann! Ihr könnt loslegen!;;Muy bien. ¡Echadle ganas!;;;;;;;;;x
EVTNAME_HL_8022;Golden Tomb;Le tombeau d'or;Goldene Gruft;;Tumba dorada;;;;;;;;;x
EVTDESC_HL_8022;The tomb stand completed. It sparkles with all the gold and steel within. You make sure to properly seal and cover the tomb, taking extra caution to make sure that no markings reveals its location. You kill all the workers so that no one but you, and your personal guard, know where to find it.;Le tombeau est achevé, tout étincelant d'or et d'acier. Vous le scellez avec précaution, le recouvrez de terre et prenez garde à ce qu'aucun indice ne révèle son emplacement. Vous tuez tous les ouvriers afin que vous et votre escorte personnelle soyez les seuls à pouvoir le retrouver.;Die Gruft ist fertiggestellt. Hell glänzt das Gold in ihrem Inneren. Ihr vergewissert Euch persönlich, dass sie gut verschlossen ist, und dass von außen nichts auf ihre Existenz hinweist. Die Arbeiter, die sie erbaut haben, werden von Euch getötet. Nun wissen nur Ihr und Eure persönliche Wache, wo sich das Grabmal befindet.;;La tumba está terminada. Brilla con el oro y acero de su interior. Te aseguras de sellar y cubrir correctamente la tumba, tomando precauciones extra de que ninguna señal indica su posición. Matas a todos los trabajadores para que nadie salvo tú y tu guardia personal, sepa dónde encontrarla.;;;;;;;;;x
EVTOPTA_HL_8022;Magnificent, and no one shall ever disturb it.;Magnifique, personne ne profanera jamais ce lieu.;Großartig. Und niemand soll den Frieden stören.;;Magnífica y nadie la molestará jamás.;;;;;;;;;x
EVTOPTB_HL_8022;Have the guards killed as well.;Faisons également tuer les gardes.;Lasst auch die Wachen töten.;;Haz matar también a los guardias.;;;;;;;;;x
EVTNAME_HL_8030;The Gobi Desert;Le désert de Gobi;Die Wüste Gobi;;El desierto de Gobi;;;;;;;;;x
EVTDESC_HL_8030;The days have been agonizingly warm. Your water has almost run out. The body has already started to decompose and can be smelled from quite the distance. Yet, you haven't reached the place where the death worm is rumored to exist. The others of your party beg you to go back.;La journée a été atrocement chaude. Vos réserves d'eau sont presque épuisées. Le corps a déjà commencé à se décomposer et l'odeur se perçoit de loin. Cependant, vous n'avez pas encore atteint le lieu où, dit-on, vivrait le ver-intestin. Ceux qui vous accompagnent vous implorent de rebrousser chemin.;Die Tage sind fürchterlich heiß. Euer Wasser ist so gut wie aufgebraucht. Der Körper hat bereits zu verwesen begonnen und ist schon von Weitem zu riechen. Dennoch seid Ihr noch immer nicht an der Stelle, wo dieser Leichenwurm angeblich zu finden ist. Die anderen Mitglieder Eurer Gruppe fragen, ob man nicht kehrtmachen könne.;;Los días han sido atrozmente cálidos. Casi se te ha acabado el agua. El cuerpo se ha empezado a descomponer y se huele desde bastante lejos. Sin embargo, aún no has alcanzado el lugar donde se rumorea que vive el gusano de la muerte. Los demás del grupo te ruegan que regreséis.;;;;;;;;;x
EVTOPTA_HL_8030;Nonsense! We must continue!;C'est ridicule ! Nous devons continuer !;Unfug! Wir müssen weitersuchen!;;¡Tonterías! ¡Debemos continuar!;;;;;;;;;x
EVTOPTB_HL_8030;This was a bad idea.. Lets go back..;C'était une mauvaise idée... Rentrons...;Das war nicht die beste Idee ... Lasst uns umkehren ...;;Fue una mala idea. Regresemos.;;;;;;;;;x
EVTNAME_HL_8032;The Gobi Desert;Le désert de Gobi;Die Wüste Gobi;;El desierto de Gobi;;;;;;;;;x
EVTDESC_HL_8032;Finally reaching the area where the olgoi-khorkhoi are supposedly found, you feel satisfied with your achievement. You see no sign of the worm, but you are sure that it lurkers just beneath the sands! You place the body on the ground, or what's left of it, to be sacrificed to the mighty creature.;Vous finissez par atteindre l'endroit où on dit trouver des olgoï-khorkhoï et la satisfaction vous envahit. Nulle trace de ver en vue, mais vous savez qu'ils se cachent juste sous la surface ! Vous déposez le corps, ou ce qu'il en reste, sur le sol, en offrande aux puissantes créatures.;Als Ihr endlich das Gebiet erreicht, in dem die Olgoi-Khorkhoi angeblich zu finden sind, seid ihr zufrieden angesichts dieses Erfolges. Von dem Wurm ist keine Spur zu sehen, aber bestimmt, so seid Ihr Euch sicher, hält er sich lediglich momentan im Sand versteckt. Ihr legt den Leichnam, oder vielmehr das, was von ihm übrig ist, auf die Erde, damit er der mächtigen Kreatur als Opfer dient.;;Finalmente alcanzáis el área donde se supone que vive el olgoi-khorkoi y te sientes satisfecho de tu logro. No ves rastro del gusano, ¡pero estás seguro de que se arrastra bajo las arenas! Colocas el cuerpo en el suelo, o lo que queda de él, para sacrificarlo a la poderosa criatura.;;;;;;;;;x
EVTOPTA_HL_8032;A worthy burial! Now to get back home..;Des funérailles dignes de ce nom ! À présent, rentrons...;Ein ehrenvolles Begräbnis! Aber nun ist es Zeit, nach Hause zu gehen...;;¡Un entierro digno! Ahora volvamos a casa.;;;;;;;;;x
EVTOPTA_HL_8032_custom_tooltip;safely reaching home.;de retour indemne.;Sicher heimkehren.;;Llegando a casa a salvo;;;;;;;;;x
EVTOPTB_HL_8032;That was fun! But now, I must rest.. right here..;C'était amusant ! Mais je dois me... reposer ici...;Das war ein Spaß! Aber jetzt ... erst einmal rasten ... gleich hier ...;;¡Fue divertido! Pero debo descansar... aquí mismo.;;;;;;;;;x
EVTNAME_HL_8035;Home at Last;Enfin chez soi;Endlich zu Hause;;Por fin en casa.;;;;;;;;;x
EVTDESC_HL_8035;It was a difficult journey, but you made it home safely. Most of your party perished in the desert, and it seems that you alone were able to complete the journey without severely straining your health.;Le voyage était difficile mais vous voilà de retour chez vous indemne. La plupart de ceux qui vous accompagnaient a péri dans le désert et à part vous, personne n'a accompli ce voyage sans séquelles.;Es war eine beschwerliche Reise, doch nun Ihr seid wohlbehalten zu Hause angekommen. Der größte Teil Eurer Gruppe starb in der Wüste und offenbar seid nur Ihr ohne gesundheitliche Schäden davongekommen.;;Fue un viaje difícil, pero llegaste a casa sano y salvo. La mayor parte de tu grupo pereció en el desierto, y parece que tú fuiste el único en terminar el viaje sin afectar gravemente tu salud.;;;;;;;;;x
EVTOPTA_HL_8035;What doesn't kill you makes you stronger!;Ce qui ne me tue pas me rend plus fort !;Was mich nicht umbringt, macht mich stärker!;;¡Lo que no te mata te hace más fuerte!;;;;;;;;;x
EVTDESC_HL_9000;You and your men are practicing wrestling when you notice a crowd starting to form around you. Wrestling is an honored tradition that keeps nomad warriors fit for war, but ever so often it happens that training sessions turn into competitive spectacles. Your men have already started putting on a show for the crowd. They beckon you to join them.;Vous vous entraînez au combat à mains nues en compagnie de vos hommes quand vous remarquez un attroupement autour de vous. La lutte est une tradition prestigieuse qui permet aux guerriers nomades de rester en forme pour combattre, mais il arrive parfois que ces entraînements se transforment en spectacles compétitifs. Vos hommes commencent déjà à se donner en spectacle pour la foule. Ils vous font signe de les rejoindre.;Ihr übt Euch gerade im Ringen, als Euch auffällt, dass sich eine Menschenmenge um Euch gebildet hat. Das Ringen hat eine lange Tradition, denn sie hilft die Kampfkraft zu erhalten. Allerdings kommt es immer wieder vor, dass aus einem Übungskampf ein echter Wettkampf wird. Eure Männer laden Euch ein mitzukämpfen. Nehmt Ihr an?;;Tus hombres y tú estáis luchando cuando notas que una multitud se empieza a agolpar a vuestro alrededor. La lucha es una tradición valorada que mantiene a los nómadas en forma para la guerra, pero de vez en cuando ocurre que las sesiones de entrenamiento se convierten en espectáculos competitivos. Tus hombres han empezado a dar un espectáculo para la multitud y te hacen señas para unirte a ellos.;;;;;;;;;x
EVTOPTA_HL_9000;I can't disappoint the audience, now can I?;Je ne peux tout de même pas décevoir mon public.;Ich will die Zuschauer schließlich nicht enttäuschen, nicht wahr?;;No puedo decepcionar al público, ¿no?;;;;;;;;;x
EVTTOOLTIP_HL_9000A;You decide to join the contest.;Vous décidez de participer au concours.;Ihr beschließt, am Wettkampf teilzunehmen.;;Decides unirte a la competición.;;;;;;;;;x
EVTOPTB_HL_9000;There's no time for this, get back to training the lot of you!;Arrêtez de perdre votre temps, retournez tous vous entraîner !;Wir haben keine Zeit für so etwas. Seht zu, dass ihr weitertrainiert!;;No hay tiempo para esto, ¡volved todos al entrenamiento!;;;;;;;;;x
EVTOPTD_HL_9000;You can have your fun, but I'll sit this one out...;Vous pouvez vous amuser mais quant à moi, je passe mon tour...;Wenn Ihr kämpfen möchtet, kämpft. Aber ich mache dieses Mal nicht mit.;;Divertíos vosotros, pero yo paso esta vez...;;;;;;;;;x
EVTDESC_HL_9001;With matches lasting upwards of two hours, Bökh wrestling is an excellent way to prove your endurance. You and your opponent are expected to dance as you enter and leave the contest field, and it's also expected of the winner to help the opponent up off the ground as the match is over. You know that this will require you to exert yourself to your very limit.;Avec des affrontements qui peuvent durer jusqu'à deux heures, la lutte bökh est une excellente manière de prouver votre endurance. Vous et votre adversaire devez exécuter une danse en entrant et en sortant de la zone de combat, et le vainqueur doit aider le perdant à se relever lorsque la rencontre est terminée. Vous savez que ce combat vous forcera à repousser vos limites.;Das Bökh-Ringen, bei dem ein Kampf zwei Stunden und länger dauern kann, ist ein exzellentes Ausdauertraining. Es ist üblich, beim Betreten und Verlassen des Rings zu tanzen und dem Verlierer nach dem Kampf die Hand zu reichen und ihm aufzuhelfen. Es ist Euch bewusst, dass der Kampf Euch bis an die körperlichen Grenzen fordern wird.;;Con combates que pueden durar más de dos horas, la lucha bökh es un modo excelente de demostrar tu resistencia. Se espera que tu oponente y tú dancéis al entrar y salir de campo de lucha, y también se espera que el ganador ayude al perdedor a levantarse cuando termine el enfrentamiento. Sabes que esto requerirá que te emplees al límite.;;;;;;;;;x
EVTOPTA_HL_9001;I'll challenge one of my greatest warriors!;Je défie l'un de mes meilleurs guerriers !;Ich fordere meinen besten Krieger heraus!;;¡Desafiaré a uno de mis mejores guerreros!;;;;;;;;;x
EVTOPTD_HL_9001;I'll challenge my trusty steed, Glitterhoof!;Je défie mon fidèle étalon, Sabot Brillant !;Meine Herausforderung geht an mein treues Pferd, Glitzerhuf!;;¡Desafiaré a mi fiel corcel, Cascosbrillantes!;;;;;;;;;x
EVTTOOLTIP_HL_9001A;Is challenged to a wrestling match!;Est défié dans un combat de lutte !;Wird zum Ringkampf herausgefordert!;;¡Te desafían a un combate de lucha!;;;;;;;;;x
EVTOPTB_HL_9001;Naturally, I expect whoever I challenge to yield.;Naturellement, je m'attends à ce que mon adversaire abandonne.;Natürlich erwarte ich, dass sich die Person, die ich herausfordere, verliert.;;Naturalmente, espero se rinda todo aquel al que desafíe.;;;;;;;;;x
EVTOPTC_HL_9001;On the other hand, this seems dangerous...;D'un autre côté, cela semble dangereux...;Obwohl, das könnte gefährlich sein ...;;Por otra parte, esto parece peligroso...;;;;;;;;;x
EVTDESC_HL_9003;The crowd cheers as you and your opponent dance into the contest field. After circling for a while you charge in, locking yourself with the opposing wrestler. After several minutes of furious grappling you spot a weakness in your opponent's defense. You quickly let go of his upper body and grab his legs, tipping him over. He falls over and his elbows touch the ground – you are the victor!;La foule marque son approbation alors que vous et votre adversaire dansez dans la zone de combat. Après une période d'observation, vous chargez et empoignez votre adversaire. Les prises s'enchaînent pendant plusieurs minutes quand vous remarquez une faiblesse dans sa défense. Vous lâchez son torse pour empoigner ses jambes et le renversez. Il tombe et ses coudes touchent le sol. Vous avez gagné !;Unter dem Jubel der Zuschauer nähert Ihr Euch gemeinsam mit Eurem Gegner tanzend dem Kampfplatz. Nach einer Weile stürzt Ihr Euch auf ihn zu und nehmt ihn in einen Klammergriff. Im Laufe der Zeit erkennt Ihr einen Schwachpunkt in der Verteidigung Eures Kontrahenten. Ihr ergreift seine Beine und hebelt ihn aus. Ihr seid siegreich!;;La multitud anima mientras tu oponente y tú danzáis en el campo de lucha. Tras trazar unos círculos unos momentos, cargas, enganchándote con el luchador rival. Tras varios minutos de agarre furioso, encuentras un punto débil en la defensa de tu oponente. Sueltas rápidamente su parte superior y agarras sus piernas, volteándole. Se cae y sus codos tocan el suelo. ¡Eres el vencedor!;;;;;;;;;x
EVTOPTA_HL_9003;My opponent was pathetic, I won't help him up!;Mon adversaire était ridicule, je ne l'aiderai pas à se relever !;Was für eine armselige Leistung meines Gegners.;;Mi oponente fue patético, ¡no le ayudaré!;;;;;;;;;x
EVTOPTB_HL_9003;I have triumphed! Now take my hand, I'll help you up.;J'ai gagné ! Prends ma main, je te relève.;Ich war siegreich! Doch nun nimm meine Hand. Ich helfe dir auf.;;¡He triunfado! Toma mi mano, te ayudaré a levantarte.;;;;;;;;;x
EVTOPTC_HL_9003;I may have won, but we'll share the glory!;J'ai peut-être gagné, mais la gloire nous revient à tous les deux !;Ich mag siegreich gewesen sein, doch den Ruhm wollen wir uns teilen!;;¡Puede que haya ganado, pero compartiremos la gloria!;;;;;;;;;x
EVTOPTD_HL_9003;That was a thrilling experience! Meet me in my tent later?;Une expérience palpitante ! On se retrouve dans ma tente plus tard ?;Das war wirklich aufregend! Möchtest du mich später in meinem Zelt besuchen?;;¡Que experiencia más emocionante! ¿Nos vemos luego en mi tienda?;;;;;;;;;x
EVTDESC_HL_9004;The crowd cheers as you and your opponent dance into the contest field. After circling for a while you charge in, locking yourself with the opposing wrestler. After several minutes of furious grappling you start to feel the strain. Suddenly your opponent catches you off guard and grabs your legs. He lifts you into the air and lets you fall to the ground. You've been defeated!;La foule marque son approbation alors que vous et votre adversaire dansez dans la zone de combat. Après une période d'observation, vous chargez et empoignez votre adversaire. Les prises s'enchaînent pendant plusieurs minutes et vous vous sentez faiblir. Soudainement, votre adversaire passe votre garde et vous saisit aux jambes. Il vous soulève dans les airs et vous laisse retomber au sol. Vous avez perdu !;Unter dem Jubel der Zuschauer nähert Ihr Euch gemeinsam mit Eurem Gegner tanzend dem Kampfplatz. Nach einer Weile stürzt Ihr Euch auf ihn zu und nehmt ihn in einen Klammergriff. Im Laufe der Zeit merkt Ihr, wie anstrengend der Kampf ist, und werdet vom Gegner überrascht. Er greift sich Eure Beine und hebelt Euch aus. Man hat Euch besiegt!;;La multitud anima mientras tu oponente y tú danzáis en el campo de lucha. Tras trazar unos círculos unos momentos, cargas, enganchándote con el luchador rival. Tras varios minutos de agarre furioso, empiezas a sentir la tensión. De repente tu oponente te pilla con la guardia baja y te agarra las piernas. Te alza en el aire y te hace caer al suelo. ¡Has sido derrotado!;;;;;;;;;x
EVTOPTA_HL_9004;Maybe this wasn't such a good idea after all...;Ce n'était peut-être pas une si bonne idée...;Vielleicht war es doch keine gute Idee...;;Puede que después de todo no fuera tan buena idea...;;;;;;;;;x
EVTOPTB_HL_9004;I was bested fair and square, my opponent is truly worthy!;J'ai perdu à la régulière, mon adversaire a mérité sa victoire !;Man hat mich geschlagen. Der Kampf war fair, der Gegner meiner würdig!;;¡Me superaron limpiamente, mi rival es muy digno!;;;;;;;;;x
EVTOPTC_HL_9004;You dare defeat the Khan? Now feel my wrath!;Tu oses battre le Khan ? Tu vas subir ma colère !;Ihr wagt es, den Khan zu besiegen? Meine Rache wird fürchterlich sein!;;¿Osas derrotar al kan? ¡Sentirás mi ira!;;;;;;;;;x
EVTOPTD_HL_9004;I may have lost, but it was a thrilling experience!;J'ai perdu, mais c'était palpitant !;Ich habe zwar verloren, aber es war trotzdem aufregend!;;Puede que haya perdido, pero fue una experiencia emocionante.;;;;;;;;;x
manly_skill_wrestling;Wrestling Master;Maître lutteur;Meisterringer;;Maestro de lucha.;;;;;;;;;x
manly_skill_wrestling_desc;This character has mastered the skill of wrestling.;Ce personnage maîtrise l'art de la lutte.;Diese Person beherrscht das Ringen meisterhaft.;;Este personaje ha dominado la habilidad de la lucha libre.;;;;;;;;;x
denied_wrestling;Declined Wrestling Contest;Combat de lutte refusé;Ringkampfherausforderung abgelehnt;;Rechazo torneo de lucha.;;;;;;;;;x
denied_wrestling_desc;This character declined a challenge to a wrestling contest.;Ce personnage a refusé un défi de lutte.;Diese Person lehnte die Herausforderung zum Ringkampf ab.;;Este personaje ha rechazado un desafío en un torneo de lucha.;;;;;;;;;x
wrestling_win_vs_horse;You win!;Victoire !;Ihr seid der Sieger!;;¡Has ganado!;;;;;;;;;x
revoke_primary;Revoke County Capital status;Révoquer le statut de capitale du comté;Hauptstadtstatus aufheben;;Revocar el estatus de capital del condado.;;;;;;;;;x
revoke_primary_desc;I can revoke the county capital status of this holding.;Je peux retirer à cette propriété le statut de capitale du comté.;Ich kann diesem Besitztum den Status als Hauptstadt entziehen.;;Puedo revocar el estatus de capital del condado de esta posesión.;;;;;;;;;x
pillage_settlement_named;Pillage [Root.GetName];Piller [Root.GetName];[Root.GetName] plündern;;Saquea [Root.GetName];;;;;;;;;x
SELECT_FLANKLEADER_RIGHT;Choose a Commander to lead the Right Flank;Choisissez un commandant pour diriger le flanc droit;Wählt einen Befehlshaber für die rechte Flanke;;Elige un comandante para liderar el flanco derecho;;;;;;;;;x
