#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;;;;;;;;;x
EVTTOOLTIP106116;Ibn al-Baitar meets [This.GetTitledFirstName];Ibn al-Baitar est présenté [This.Get_au_TitledFirstName];Ibn al-Baitar lernt [This.GetTitledFirstName] kennen;;Ibn al-Baitar se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106116;Ibn al-Baitar has returned to [From.GetName] from his travels around the known world, visits to Bugia, Constantinople, Tunis and Barqa included, with a large collection of plants. His pharmacopoeia lists 1,400 plants, foods, and drugs. I may never find a more competent physician.;Après des voyages l'ayant mené à Béjaïa, Constantinople, Tunis et Barqa, Ibn al-Baitar est rentré à [From.GetName] avec une gigantesque collection de plantes. Sa pharmacopée répertorie 1 400 plantes, aliments et médicaments. Je ne trouverai sans doute jamais de médecin aussi compétent.;Ibn al-Baitar ist von seinen Reisen durch die bekannte Welt, inklusive Bugia, Konstantinopel, Tunis und Barqa, mit einer großen Pflanzen-Sammlung nach [From.GetName] zurückgekehrt. Sein Arzneibuch führt 1400 Pflanzen, Nahrung und Medizin auf. Ich werde niemals einen kompetenteren Arzt finden. ;;Ibn al-Baitar ha regresado a [From.GetName] tras viajar por todo el mundo conocido, incluyendo Bugia, Constantinopla, Túnez y Barqa. Ha publicado su extensa recopilación de plantas en una farmacopea que comprende 1.400 plantas, alimentos y medicamentos. Nunca encontraré un médico más competente.;;;;;;;;;x
EVTOPTA106116;I wish for you to stay at my court as court physician and chief herbalist;Je souhaiterais que vous restiez à ma Cour en tant que médecin et herboriste en chef;Ich möchte, dass Ihr als mein Hofarzt und Chef-Kräuterarzt an meinem Hof bleibt;;Deseo que os quedéis en la corte como médico y jefe herborista;;;;;;;;;x
EVTDESC106120;The epic poem 'Zafar-Nameh', 'The Book of Victory', by historian, poet and geographer Hamdallah Mustawfi tells the tale of Iranian history from the Arab conquest to the Mongols. It is finished but has yet to be published as Hamdallah Mustawfi lacks the funds necessary.;Le poème épique 'Zafar-Nameh', soit 'Le livre de la victoire', écrit par l'historien, poète et géographe Hamdallah Mustawfi, explore l'histoire de l'Iran sous la forme de contes, depuis la conquête arabe jusqu'à l'ère des Mongols. Le livre est terminé mais Hamdallah Mustawfi manque de fonds pour le faire publier.;Das epische Gedicht "Zafar-Nameh", "Das Buch des Sieges", vom Geschichtsgelehrten, Dichter und Geographen Hamdallah Mustawfi erzählt die iranische Geschichte von der Eroberung durch die Araber bis zu den Mongolen. Es ist beendet, aber noch nicht veröffentlicht, da Hamdallah Mustawfi dafür die nötigen Mittel fehlen.;;El poema épico 'Zafar-Nameh', 'El libro de la victoria', obra del historiador, poeta y geógrafo Hamdallah Mustawfi, relata la conquista árabe de los mongoles, perteneciente a la historia iraní. Está completo pero aún no se ha publicado, dado que Hamdallah Mustawfi no dispone de los fondos necesarios.;;;;;;;;;x
EVTOPTA106120;[Root.Holder.TopLiege.GetTitledFirstName] might be interested in your poem...;Il se peut que [Root.Holder.TopLiege.Get_le_TitledFirstName] trouve votre poème intéressant...;[Root.Holder.TopLiege.GetTitledFirstName] könnte an Eurem Gedicht interessiert sein... ;;[Root.Holder.TopLiege.GetTitledFirstName] podría estar interesado en vuestro poema...;;;;;;;;;x
EVTTOOLTIP106121;Hamdallah Mustawfi meets [This.GetTitledFirstName];Hamdallah Mustawfi est présenté [This.Get_au_TitledFirstName];Hamdallah Mustawfi lernt [This.GetTitledFirstName] kenne;;Hamdallah Mustawfi se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106121;History can be fascinating, but also incredible boring. The epic poem 'Zafar-Nameh', 'The Book of Victory', by Hamdallah Mustawfi telling the tale of Iranian history from the Arab conquest to the Mongols is never boring and I agreed to help Hamdallah Mustawfi publish it.;L'histoire peut être fascinante, tout comme incroyablement ennuyeuse. Le poème épique 'Zafar-Nameh' ou 'Le livre de la victoire', écrit par Hamdallah Mustawfi, relate l'histoire iranienne, depuis la conquête par les Arabes jusqu'à l'ère des Mongols. En parcourant ce livre, je ne me suis pas ennuyé une seule seconde, alors j'ai accepté d'aider Hamdallah Mustawfi à le publier.;Geschichte kann faszinierend sein, aber auch unglaublich langweilig. Das epische Gedicht "Zafar-Nameh", "Das Buch des Sieges" von Hamdallah Mustawfi erzählt die Geschichte der iranischen Geschichte, von der Eroberung durch die Araber bis zu den Mongolen, ist niemals langweilig und ich stimmte zu, Hamdallah Mustawfi bei der Veröffentlichung behilflich zu sein.;;La historia puede ser fascinante, pero también increíblemente aburrida. El poema épico 'Zafar-Nameh', 'El libro de la victoria', de Hamdallah Mustawfi, relata la conquista árabe de los mongoles y no es aburrido en absoluto. Acepté ayudar a Hamdallah Mustawfi a publicarlo.;;;;;;;;;x
EVTOPTA106121;Stay at my court for as long as you wish;Vous pouvez rester à ma Cour aussi longtemps que vous le désirez;Bleibt so lange ich möchtet an meinem Hof!;;Podéis quedaros en la corte el tiempo que deseéis;;;;;;;;;x
EVTDESC106125;The Sage of [Root.GetName], Khwaja Abdullah Ansari, has with his oratory and poetic talents in Arabic and Persian caught [Root.Holder.TopLiege.GetTitledFirstName]'s attention. The man is a known traditionalist, polemicist, spiritual master and author of several books about mysticism and philosophy.;Le sage de [Root.GetName], Khwaja Abdullah Ansari, de par ses talents oratoires et poétiques à la fois en arabe et en perse, a réussi à capter l'attention [Root.Holder.TopLiege.Get_du_TitledFirstName]. L'homme est un traditionnaliste, polémiste, maître spirituel et auteur de plusieurs livres traitant de mysticisme et de philosophie.;Der Weise von [Root.GetName], Khwaja Abdullah Ansari, hat mit seiner Redekunst und seinem dichterischen Talent auf arabisch und persisch [Root.Holder.TopLiege.GetTitledFirstName]s Aufmerksamkeit auf sich gezogen. Der Mann ist ein bekannter traditioneller, polemischer, spiritueller Meister und Autor vieler Bücher über den Mystizismus und Philosophie.;;El Sabio de [Root.GetName], Khwaja Abdullah Ansari, ha despertado el interés de [Root.Holder.TopLiege.GetTitledFirstName] mediante sus habilidades oratorias y poéticas. Se trata de un conocido maestro espiritual tradicional y polémico, autor de varios libros sobre misticismo y filosofía.;;;;;;;;;x
EVTOPTA106125;Bring him to [Root.Holder.TopLiege.GetTitledFirstName];Qu'on le conduise auprès [Root.Holder.TopLiege.Get_du_TitledFirstName];Bringt ihn zu [Root.Holder.TopLiege.GetTitledFirstName];;Llevarle ante [Root.Holder.TopLiege.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP106126;Khwaja Abdullah Ansari meets [This.GetTitledFirstName];Khwaja Abdullah Ansari est présenté [This.Get_au_TitledFirstName];Khwaja Abdullah Ansari lernt [This.GetTitledFirstName] kennen;;Khwaja Abdullah Ansari se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106126;Khwaja Abdullah Ansari is called the Sage of [From.GetName], and I do not doubt that a man with his oratory and poetic talents in Arabic and Persian would have no trouble living up to that reputation. His books about mysticism and philosophy shows his background as a traditionalist, polemicist and spiritual master.;Khwaja Abdullah Ansari est surnommé le sage de [From.GetName], et il ne fait aucun doute qu'un homme possédant de tels talents oratoires et poétiques, à la fois en arabe et en perse, se montre digne de sa réputation. Ses livres traitant de mysticisme et de philosophie reposent sur son expérience de traditionnaliste, polémiste et maître spirituel.;Khwaja Abdullah Ansari wird der Weise von [From.GetName] genannt, und ich bezweifle nicht, dass ein Mann mit seiner Redekunst und seinem dichterischen Talent auf Arabisch und Persisch Probleme haben würde, dem Ruf gerecht zu werden. Seine Bücher über Mystizismus und Philosophie zeigen seinen Hintergrund als ein traditioneller, polemischer und spiritueller Meister.;;Khwaja Abdullah Ansari es conocido como el Sabio de [From.GetName] y no dudo de que un hombre con sus habilidades oratorias y poéticas en árabe y persa no tendría problemas en estar a la altura de su reputación. Sus libros sobre misticismo y filosofía evidencian su formación como maestro espiritual tradicional y polémico.;;;;;;;;;x
EVTOPTA106126;A most curious and intriguing man;Un homme à la fois curieux et intrigant;Ein äußerst seltsamer und faszinierender Mann ;;Un hombre muy curioso e intrigante;;;;;;;;;x
EVTDESC106130;Jamshid al-Kashi, an astronomer and mathematician from Kashan in [Root.GetName] wants an opportunity to contribute with his vast amounts of knowledge to [Root.Holder.TopLiege.GetTitledFirstName] and [Root.Holder.TopLiege.GetHerHis] subjects.;Jamshid al-Kashi, astronome et mathématicien de Kashan en [Root.GetName] souhaiterait faire profiter [Root.Holder.TopLiege.Get_le_TitledFirstName] et ses sujets de ses vastes connaissances.;Jamshid al-Kashi, ein Astronom und Mathematiker aus Kashan in [Root.GetName] möchte die Möglichkeit ergreifen, sein großes Wissen [Root.Holder.TopLiege.GetTitledFirstName] und [Root.Holder.TopLiege.GetHerHis]en Untertanen näherzubringen.;;Jamshid al-Kashi, astrónomo y matemático de Kashan, actualmente en [Root.GetName], desea una oportunidad para ofrecer sus extensos conocimientos a [Root.Holder.TopLiege.GetTitledFirstName] y a sus súbditos.;;;;;;;;;x
EVTOPTA106130;Serfs do not need knowledge, but the [Root.Holder.TopLiege.GetTitle] do;Les serfs n'ont pas besoin d'accroître leur culture, mais [Root.Holder.TopLiege.Get_only_le_Title][Root.Holder.TopLiege.GetTitle] si;Leibeigene benötigen kein Wissen, aber der [Root.Holder.TopLiege.GetTitle] tut es;;Los siervos no necesitan conocimientos, pero el [Root.Holder.TopLiege.GetTitle] sí;;;;;;;;;x
EVTTOOLTIP106131;Jamshid al-Kashi meets [This.GetTitledFirstName];Jamshid al-Kashi est présenté [This.Get_au_TitledFirstName];Jamshid al-Kashi lernt [This.GetTitledFirstName] kennen;;Jamshid al-Kashi se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106131;Jamshid al-Kashi brought with him the book 'Treatise on Astronomical Observational Instruments', describing different instruments, such as triquetrum and armillary sphere and the sine and versine instrument of Urdi. He only asked for an opportunity to teach me and the people, to contribute with his vast amounts of knowledge.;Jamshid al-Kashi a apporté avec lui le livre intitulé 'Traité sur les instruments d'observation astronomiques', offrant une description complète de plusieurs instruments, tels que le sextant et la sphère armillaire ou encore l'instrument permettant la mesure du sinus et du sinus verse. Il a simplement demandé l'opportunité de m'enseigner, ainsi qu'à mon peuple, les vastes connaissances qu'il maîtrise.;Jamshid al-Kashi brachte ihm das Buch "Abhandlung über Astronomische Beobachtungsinstrumente", in dem verschiedene Instrumente wie ein Triquetrum und Armillarsphären sowie das Sinus-und-Versinus-Instrument von Urdi. Er bat nur um eine Möglichkeit, mich und andere Menschen zu unterrichten, um sein großes Wissen beizusteuern.;;Jamshid al-Kashi trajo consigo el 'Tratado sobre instrumentos de observación astronómica', el cual describe distintos instrumentos tales como el triquetrum, la esfera armilar y el instrumento seno y verseno de Urdi. Solo me solicitó una oportunidad para enseñarme tanto a mí como al pueblo, para ofrecernos sus extensos y doctos conocimientos.;;;;;;;;;x
EVTOPTA106131;Sounds good. Now, how do you use a triquetrum and armillary sphere?;Tout ceci semble très intéressant. Dites-moi, comment utilisez-vous un sextant et une sphère armillaire ?;Klingt gut. Nun, wie benutzt man ein Triquetrum und eine Armillarsphäre?;;Suena bien. ¿Para qué sirven el triquetrum y la esfera armilar?;;;;;;;;;x
EVTDESC106135;The Sufi order Kubraviya in [Root.GetName] focuses on explaining the visionary experience and seeking the meaning of visions through ritual performances and meditation. The Kubraviya's founder Najmuddin Kubra discuss the analysis of dreams and visions in his works, something [Root.Holder.TopLiege.GetTitledFirstName] finds interesting.;L'ordre soufi de Kubraviya à [Root.GetName] se concentre sur l'explication de l'expérience visionnaire et sur la signification des visions à travers les performances rituelles et la méditation. Le fondateur de la Kubraviya, Najmuddin Kubra, discute de l'analyse des rêves et des visions de ses travaux, aspect que [Root.Holder.TopLiege.Get_le_TitledFirstName] trouve tout à fait intéressant.;Der Sufi-Orden Kubraviya in [Root.GetName] konzentriert sich darauf, die visionären Erfahrungen zu erklären und die Bedeutung von Visionen durch das Abhalten von Ritualen und Meditation herauszufinden. Der Begründer von Kubraviya, Najmuddin Kubra, diskutiert die Analyse von Träumen und Visionen in seinen Arbeiten, etwas, was [Root.Holder.TopLiege.GetTitledFirstName] interessant findet.;;Kubraviya, orden Sufi de [Root.GetName], se centra en explicar la experiencia visionaria y busca el significado de las visiones a través de ceremonias rituales y meditación. El fundador de Kubraviya, Najmuddin Kubra, analiza los sueños y visiones en sus trabajos, algo que [Root.Holder.TopLiege.GetTitledFirstName] considera interesante.;;;;;;;;;x
EVTOPTA106135;Najmuddin Kubra is invited to meet [Root.Holder.TopLiege.GetTitledFirstName];Najmuddin Kubra est invité à rencontrer [Root.Holder.TopLiege.Get_le_TitledFirstName];Najmuddin Kubra wird eingeladen, [Root.Holder.TopLiege.GetTitledFirstName] kennenzulernen;;Najmuddin Kubra recibe una invitación para encontrarse con [Root.Holder.TopLiege.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP106136;Najmuddin Kubra meets [This.GetTitledFirstName];Najmuddin Kubra est présenté [This.Get_au_TitledFirstName];Najmuddin Kubra lernt [This.GetTitledFirstName] kennen;;Najmuddin Kubra se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106136;The Prophet, may Allah bless him and grant him peace, developed the Islamic faith based on dreams and visions so the Sufi order Kubraviya's focus on seeking the meaning of visions through ritual performances and meditation is most important. I invited the order's founder Najmuddin Kubra to learn more.;Le Prophète, que Dieu le bénisse et lui garantisse la paix, a développé une foi islamique basée sur les rêves et les visions. Ainsi, le fait que l'ordre soufi de la Kubraviya se concentre sur la signification des visions lors des performances rituelles et méditatives est un point très important. J'ai invité le fondateur de l'ordre, Najmuddin Kubra, afin qu'il m'en apprenne plus sur le sujet.;Der Prophet, möge Allah ihn segnen und ihm Frieden gewähren, entwickelte den islamischen Glauben auf Träume und Visionen basierend, also ist der Fokus des Surfi-Ordens Kubraviya, die Suche der Bedeutung von Visionen durch das Abhalten von Ritualen und Meditation, sehr wichtig. Ich lud den Begründer des Ordens, Najmuddin Kubra, ein, um mehr darüber zu erfahren.;;El profeta, al que Alá bendiga y conceda la paz, desarrolló la fe islámica basándose en sueños y visiones, por lo que es de gran importancia que la orden Kubraviya se centre en hallar el significado de las visiones a través de las ceremonias rituales y la meditación. Invité al fundador de la orden, Najmuddin Kubra, para obtener más información.;;;;;;;;;x
EVTOPTA106136;How may prayer and fasting help me connect to the divine in a spiritual way?;Comment les prières et le jeûne peuvent-ils m'aider à me connecter à Dieu d'un point de vue spirituel ?;Wie kann Beten und Fasten mir dabei helfen, mich mit dem Himmlischen auf spirituelle Weise zu verbinden? ;;¿Cómo pueden la oración y el ayuno ayudarme a conectar con la divinidad de forma espiritual?;;;;;;;;;x
EVTDESC106140;'Treatise on Demonstration of Problems of Algebra' by Omar Khayyám from [Root.GetName] lays down the principles of algebra and derives general methods for solving cubic equations and even some higher orders. A great mathematician like Omar Khayyám is something [Root.Holder.TopLiege.GetTitledFirstName]'s court is missing.;Dans 'Démonstrations de problèmes d'algèbre', Omar Khayyám de [Root.GetName] expose les règles principales de l'algèbre et explique la méthode permettant de résoudre des équations cubiques. Un grand mathématicien tel que Omar Khayyám ne serait pas superflu à la Cour [Root.Holder.TopLiege.Get_du_TitledFirstName].;Abhandlung über die Demonstration von Algebra-Problemen" von Omar Khayyám aus [Root.GetName] legt die Regeln der Algebra dar und leitet daraus allgemeine Methoden ab, um Quadratische Funktionen sogar höherer Ordnung zu lösen. Ein großer Mathematiker wie Omar Khayyám fehlt noch an [Root.Holder.TopLiege.GetTitledFirstName]s Hof.;;El 'Tratado sobre la demostración de problemas del álgebra', elaborado por Omar Khayyám de [Root.GetName], expone los principios del álgebra y deriva métodos generales para resolver ecuaciones cúbicas e incluso algunas de grado superior. Un gran matemático como Omar Khayyám es algo de lo que carece la corte de [Root.Holder.TopLiege.GetTitledFirstName].;;;;;;;;;x
EVTOPTA106140;Introduce Omar Khayyám to the [Root.Holder.TopLiege.GetTitle];Présenter Omar Khayyám [Root.Holder.TopLiege.Get_only_au_Title][Root.Holder.TopLiege.GetTitle];Stellt dem [Root.Holder.TopLiege.GetTitle] Omar Khayyám vor;;Presentar a Omar Khayyám al [Root.Holder.TopLiege.GetTitle];;;;;;;;;x
EVTTOOLTIP106141;Omar Khayyám meets [This.GetTitledFirstName];Omar Khayyám est présenté [This.Get_au_TitledFirstName];Omar Khayyám lernt [This.GetTitledFirstName] kennen;;Omar Khayyám se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106141;[From.GetName] has produced a great mathematician, Omar Khayyám, whose work 'Treatise on Demonstration of Problems of Algebra' lays down the principles of algebra and derives general methods for solving cubic equations.;[From.GetName] a vu naître un mathématicien de génie, Omar Khayyám, dont l'oeuvre intitulée 'Démonstrations de problèmes d'algèbre' expose les règles principales de l'algèbre et explique la méthode permettant de résoudre les équations cubiques.;[From.GetName] hat einen großen Mathematiker, Omar Khayyám, hervorgebracht, dessen Arbeit "Abhandlung über die Demonstration von Algebra-Problemen" legt die Regeln der Algebra dar und leitet daraus allgemeine Methoden ab, um quadratische Funktionen zu lösen.;;[From.GetName] cuenta con un gran matemático, Omar Khayyám, cuya obra 'Tratado sobre la demostración de problemas del álgebra' expone los principios del álgebra y deriva métodos generales para resolver ecuaciones cúbicas.;;;;;;;;;x
EVTOPTA106141;Invite Omar Khayyám to court;Inviter Omar Khayyám à la Cour;Ladet Omar Khayyám an den Hof ein;;Invitar a Omar Khayyám a la corte;;;;;;;;;x
EVTDESC106145;The restless traveller Ibn Battuta from [Root.GetName] has returned home after another of his travels around the world, this time he visited Medina, then followed the river Tigris to Basra, Shiraz, Tabriz, Mosul, Cizre and Mardin. A traveller like him should have many tales to entertain [Root.Holder.TopLiege.GetTitledFirstName] with.;L'infatigable voyageur Ibn Battuta de [Root.GetName] est de tour chez lui après un nouveau périple qui l'a conduit à Médine, puis, en suivant le fleuve du Tibre, à Basra, Chiraz, Tabriz, Mossoul, Cizre et Mardin. Un voyageur de son acabit a sans doute d'innombrables récits en tête qui divertiront à coup sûr [Root.Holder.TopLiege.Get_le_TitledFirstName].;Der rastlose Reisende, Ibn Battuta aus [Root.GetName], ist nach einer weiteren Reise durch die Welt heimgekehrt - diesmal hat er Medine besucht, ist dann dem Fluss von Tigris nach Basra, Shiraz, Tabriz, Mosul, Cizre und Mardin gefolgt. Ein Reisender wie er sollte viele Geschichten kennen, um [Root.Holder.TopLiege.GetTitledFirstName] zu unterhalten.;;Ibn Battuta de [Root.GetName], viajero incansable, ha regresado a casa tras otro de sus viajes alrededor del mundo. En esta ocasión visitó Medina y siguió el curso del río Tigris a través de Basra, Shiraz, Tabriz, Mosul, Cizre y Mardin. Un viajero como él debería ser capaz de contar numerosos relatos para entretener a [Root.Holder.TopLiege.GetTitledFirstName].;;;;;;;;;x
EVTOPTA106145;Ask Ibn Battuta to tell his travel stories to the [Root.Holder.TopLiege.GetTitle];Demander à Ibn Battuta de raconter ses récits de voyage [Root.Holder.TopLiege.Get_only_au_Title][Root.Holder.TopLiege.GetTitle];Fragt Ibn Battuta, ob er [Root.Holder.TopLiege.GetTitle] seine Reisegeschichten erzählen möchte;;Solicitar a Ibn Battuta que cuente las historias de sus viajes al [Root.Holder.TopLiege.GetTitle];;;;;;;;;x
EVTTOOLTIP106146;Ibn Battuta meets [This.GetTitledFirstName];Ibn Battuta est présenté [This.Get_au_TitledFirstName];Ibn Battuta lernt [This.GetTitledFirstName] kennen;;Ibn Battuta se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106146;Ibn Battuta is a renowned traveller, so when he returned home to [From.GetName] I invited him to tell me tales of his travels and I was not disappointed. Ambushes, bandits, famous mosques, beautiful cities and all sorts of adventures had Ibn Battuta seen and experienced.;Ibn Battuta est un célèbre voyageur, alors quand il est rentré chez lui à [From.GetName], je l'ai invité à me narrer ses récits de voyage et je n'ai pas été déçu ! Embuscades, bandits, mosquées grandioses, villes magnifiques et bien d'autres aventures, telle fut la vie de Ibn Battuta.;Ibn Battuta ist ein bekannter Reisender - als er nach Hause nach [From.GetName] zurückkehrte, lud ich ihn ein, mir Geschichten seiner Reisen zu erzählen, und wurde nicht enttäuscht. Hinterhalte, Banditen, berühmte Moscheen, schöne Städte und Abenteuer aller Art hatte Ibn Battuta gesehen und erlebt. ;;Ibn Battuta es un conocido viajero, por lo que cuando regresó a casa en [From.GetName], le invité a que me relatara sus viajes y no me decepcionó. Ibn Battuta había conocido en primera persona emboscadas, bandoleros, mezquitas famosas, bellas ciudades y todo tipo de aventuras.;;;;;;;;;x
EVTOPTA106146;Where will your next journey take you?;Où votre prochain voyage va-t-il vous mener ?;Wo wird Euch Eure nächste Reise hinführen? ;;¿A dónde os llevará vuestro próximo viaje?;;;;;;;;;x
EVTDESC106150;Fakhr al-Din al-Razi's belief that proofs based on hadith 'could never lead to certainty but only to presumption, a key distinction in Islamic thought.' has divided the philosophers of [Root.GetName], some agrees with the theologian and others argues against his presumption.;La croyance de Fakhr al-Din al-Razi que des preuves basées sur un hadith 'ne devraient jamais conduire à une certitude mais seulement à une présomption, une distinction capitale de la pensée islamique' a divisé bien des philosophes de [Root.GetName]. Certains sont d'accord avec le théologien, d'autres nient le principe qu'il a énoncé.;Fakhr al-Din al-Razis Glaube, dass Beweise basierend auf Hadith "niemals zu einer Gewissheit führen könnten, sondern nur zu Annahmen, eine Schlüssel-Unterscheidung des islamischen Gedankens", hat die Philosophen von [Root.GetName] gespalten. Manche stimmen den Theologen zu und andere argumentieren gegen seine Annahme.;;La creencia de Fakhr al-Din al-Razi que afirma que las pruebas basadas en el hadiz 'no pueden nunca conducir a la certeza sino solo a la presunción, distinción clave del pensamiento islámico' ha dividido a los filósofos de [Root.GetName] algunos están de acuerdo con el teólogo, mientras que otros se oponen a esta presunción.;;;;;;;;;x
EVTOPTA106150;The conflict has awoken [Root.Holder.TopLiege.GetTitledFirstName]'s interest;Ce conflit entre philosophes a éveillé la curiosité [Root.Holder.TopLiege.Get_du_TitledFirstName];Der Konflikt hat [Root.Holder.TopLiege.GetTitledFirstName]s Interesse auf sich gezogen;;El conflicto ha despertado el interés de [Root.Holder.TopLiege.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP106151;Fakhr al-Din al-Razi meets [This.GetTitledFirstName];Fakhr al-Din al-Razi est présenté [This.Get_au_TitledFirstName];Fakhr al-Din al-Razi lernt [This.GetTitledFirstName] kennen;;Fakhr al-Din al-Razi se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106151;Furious philosophers and theologians in [From.GetName] are arguing against and for Fakhr al-Din al-Razi's belief that proofs based on hadith 'could never lead to certainty but only to presumption, a key distinction in Islamic thought.'. Fakhr al-Din al-Razi was called to account for his opinion and argued so well I found no flaws.;Des philosophes et théologiens en colère de [From.GetName]se disputent à cause du principe énoncé par Fakhr al-Din al-Razi, voulant que des preuves basées sur un hadith 'ne devraient jamais conduire à une certitude mais seulement à une présomption, une distinction capitale de la pensée islamique'. Fakhr al-Din al-Razi a été appelé pour expliquer son principe, et ses arguments ont été si convaincants que je n'ai pu trouver aucune faille.;Verärgerte Philosophen und Theologen in [From.GetName] argumentieren für und gegen den Glauben von Fakhr al-Din al-Razi, dass Beweise basierend auf Hadith "niemals zu einer Gewissheit führen könnten, sondern nur zu Annahmen, eine Schlüssel-Unterscheidung des islamischen Gedankens". Fakhr al-Din al-Razi wurde gerufen, um seine Meinung darzustellen, und er argumentierte so gut, dass ich keine Fehler entdecken konnte.;;Los filósofos y teólogos de [From.GetName] se oponen furiosamente a la creencia de Fakhr al-Din al-Razi, que afirma que las pruebas basadas en el hadiz 'no pueden nunca conducir a la certeza sino solo a la presunción, distinción clave del pensamiento islámico'. Por ello, hice venir a Fakhr al-Din al-Razi ante mí, pero argumentó su opinión de tal modo que no pude realizar objeción alguna.;;;;;;;;;x
EVTOPTA106151;Tell me, would you like a place at court, as court philosopher?;Accepteriez-vous une place à ma Cour, en tant que philosophe ?;Sagt, möchtet Ihr einen Platz an meinem Hof als höfischer Philosoph? ;;Decidme, ¿os gustaría convertiros en el filósofo de la corte?;;;;;;;;;x
EVTDESC106155;The poetry of Ibn al-Khatib has been put to music as Muwashshah but the man is more than a poet, he is also a writer, historian, philosopher and physician.;La poésie de Ibn al-Khatib a été mise en musique sous la forme de muwashshah, mais l'homme n'est pas qu'un simple poète, il est aussi écrivain, historien, philosophe et médecin.;Die Gedichte von Ibn al-Khatib wurde in Musik als Muwashshah angelegt, doch der Mann ist mehr als ein Poet, er ist auch ein Schriftsteller, Geschichtsgelehrter, Philosoph und Arzt. ;;La poesía de Ibn al-Khatib se ha convertido en canción como Muwashshah, pero este hombre es mucho más que poeta: también es escritor, historiador, filósofo y médico.;;;;;;;;;x
EVTOPTA106155;The [Root.Holder.TopLiege.GetTitle] loves music;[Root.Holder.TopLiege.Get_only_Le_Title][Root.Holder.TopLiege.GetTitle] est un grand amateur de musique;Der [Root.Holder.TopLiege.GetTitle] liebt Musik;;El [Root.Holder.TopLiege.GetTitle] ama la música;;;;;;;;;x
EVTTOOLTIP106156;Ibn al-Khatib meets [This.GetTitledFirstName];Ibn al-Khatib est présenté [This.Get_au_TitledFirstName];Ibn al-Khatib lernt [This.GetTitledFirstName] kennen;;Ibn al-Khatib se encuentra con [This.GetTitledFirstName];;;;;;;;;x
EVTDESC106156;I first read, then heard Ibn al-Khatib's poetry as it had been put to music as Muwashshah. A most prominent man from [From.GetName], besides writing poetry he is also a writer, historian, philosopher and physician.;J'ai d'abord lu, puis entendu la poésie de Ibn al-Khatib, mise en musique sous la forme de muwashshah. Un homme éminent de [From.GetName] qui, en plus d'écrire de la poésie, est également écrivain, historien, philosophe et médecin.;Zuerst las ich, dann hörte ich Ibn al-Khatibs Gedichte, als sie in Musik angelegt wurden als Muwashshah. Ein sehr prominenter Mann aus [From.GetName], außer Dichter ist er auch Schriftsteller, Geschichtsgelehrter, Philosoph und Arzt.;;Primero leí la poesía de Ibn al-Khatib y luego pude escucharla convertida en música como Muwashshah. Un hombre más que destacado de [From.GetName]. Además de escribir poesía, también es novelista, historiador, filósofo y médico.;;;;;;;;;x
EVTOPTA106156;Stay at my court and write more poetry!;Restez à ma Cour et écrivez de la poésie !;Bleibt an meinem Hof, schreibt mehr Gedichte!;;¡Quedaos en la corte y escribid más poesía!;;;;;;;;;x
EVTDESC106160;Ibn Rushd from [Root.GetName] is a versatile man, a master of philosophy, theology, logic, the science medicine, astronomy and many other subjects. Among his works we find his medical encyclopedia called 'Kulliyat' or 'Generalities' and 'Fasl al-Maqal', which argues for the legality of philosophical investigation under Islamic law.;Ibn Rushd de [Root.GetName] est un homme plein de ressources, maître en philosophie, théologie, logique, médecine, astronomie et bien d'autres domaines. Parmi ses oeuvres, on trouve notamment une encyclopédie médicale intitulée 'Kulliyat' ou 'Généralités' et 'Fasl al-Maqal', qui prône pour la légitimation de l'investigation philosophique aux yeux de la loi islamique.;Ibn Rushd aus [Root.GetName] ist ein gewandter Mann, ein Meister der Philosophie, Theologie, Logik, der wissenschaftlichen Medizin, Astronomie und vieler anderer Bereiche. Neben seinen Arbeiten finden wir seine medizinische Enzyklopädie "Kulliyat" oder "Allgemeingültige Regeln" und "Fasal al-Maqal", die für die Legalität philosophischer Untersuchungen unter islamischem Recht argumentieren.;;Ibn Rushd de [Root.GetName] es un hombre muy versátil, maestro en filosofía, teología, lógica, medicina científica, astronomía y muchas otras asignaturas. Entre sus trabajos figuran la enciclopedia médica denominada 'Kulliyat' o 'Generalidades' y 'Fasl al-Maqal', que defiende la legalidad de la investigación filosófica bajo la ley islámica.;;;;;;;;;x
EVTOPTA106160;A fascinating man;Un homme fascinant;Ein faszinierender Mann;;Un hombre fascinante;;;;;;;;;x
